Term	es	nes	pval	fdr	geneset_size	matched_size	genes	ledge_genes	cancer_type
JAK-STAT signaling pathway	-0.4341189849921049	-2.9538700699313325	0.06535947712418301	0.18385319858589344	162	63	EP300;PTPN2;STAT2;EGFR;STAT1;JAK3;CREBBP;PIK3R2;PIAS4;IRF9;OSMR;PIAS3;MYC;AKT2;PIAS2;STAT3;GRB2;BCL2;PIK3CA;GFAP;PIK3CB;CDKN1A;PIK3CD;IL10RB;IL13RA1;SOCS6;SOCS2;LEPR;CSF2RA;PIAS1;CCND3;BCL2L1;IFNAR1;HRAS;CCND1;STAT4;MCL1;IL7R;PDGFRA;PTPN6;AKT1;CNTFR;STAM2;LEP;PIK3R1;PDGFRB;IFNGR1;STAT5A;TYK2;IL3RA;STAM;AKT3;PTPN11;CTF1;STAT6;SOS2;JAK2;LIFR;STAT5B;JAK1;AOX1;FHL1;IL6ST	PTPN6;AKT1;CNTFR;STAM2;LEP;PIK3R1;PDGFRB;IFNGR1;STAT5A;TYK2;IL3RA;STAM;AKT3;PTPN11;CTF1;STAT6;SOS2;JAK2;LIFR;STAT5B;JAK1;AOX1;FHL1;IL6ST	lscc
Pathways in cancer	-0.3484354462667211	-2.9411873628588654	0.01948051948051948	0.18787497513840445	530	334	HSP90AB1;CASP3;HSP90B1;TPR;MSH6;EP300;EGLN1;HDAC1;MSH2;JUP;CKS1B;WNT5A;NCOA3;STAT2;SP1;MLH1;MMP1;ITGA6;CYCS;HDAC2;HSP90AA1;JAG1;CUL1;ITGAV;BIRC5;DVL3;RB1;NFKB2;CDK2;PLD1;IGF1R;CALML3;KIF7;ITGA2;SKP2;MAX;TGFB3;FZD6;LAMC2;CKS2;RXRB;LAMB3;EGFR;CDH1;HIF1A;WNT7B;TP53;RUNX1;CXCL8;RALGDS;KEAP1;STAT1;JAG2;FZD1;RPS6KB2;BCL2L11;LAMA1;WNT9A;HES1;JAK3;CREBBP;RPS6KB1;VEGFA;E2F3;PIK3R2;TRAF1;GSK3B;TRAF3;TRAF4;LEF1;GLI3;ZBTB17;FZD7;BID;SLC2A1;NOTCH3;MSH3;ADCY3;ELOC;CDK6;BAK1;NQO1;CRKL;FGFR2;CCDC6;MYC;TGFBR1;BIRC2;SMAD2;EML4;PTGS2;PML;RAD51;FGFR3;CALML5;GNAI3;TRAF5;MET;COL4A6;FH;GSTA4;WNT5B;TRAF2;PLCG2;AKT2;CDKN2A;CASP7;FADD;CDKN2B;RBX1;ERBB2;GSTA1;NRAS;STAT3;MAP2K1;GRB2;RAC3;DDB2;NOS2;FOXO1;JUN;DVL2;MMP2;TFG;GSTM4;ELK1;BCL2;WNT4;SMAD3;PIK3CA;BCR;CUL2;GLI2;APC2;IGF1;VEGFC;CTNNA1;ARNT;LAMB1;CHUK;NCOA4;PIK3CB;IKBKG;CTBP2;GSTM1;CDK4;TXNRD1;RAC2;FN1;LAMB4;CDKN1A;ALK;PIK3CD;BIRC3;CEBPA;IL13RA1;STK4;TRAF6;BRCA2;WNT2B;RXRA;NOTCH1;CSF2RA;BRAF;GSTA3;CCND3;IKBKB;LAMA2;WNT2;SUFU;BCL2L1;MMP9;RPS6KA5;GNA13;GSTO1;GSTM3;BAX;WNT11;IFNAR1;TGFB2;GSTM2;FGF1;RASSF5;KITLG;CASP9;ITGB1;EPAS1;RALB;MGST1;ADCY5;CDC42;HRAS;CASP8;GSTP1;ARAF;MECOM;NCOA1;GNG10;CTBP1;CCND1;PLEKHG5;DAPK3;STAT4;TGFB1;MGST2;IGF2;KRAS;IL7R;RHOA;ARHGEF1;CTNNB1;ETS1;PDGFRA;GSTT2B;HMOX1;PRKCB;RAC1;FGFR1;RARA;AXIN1;MAPK8;TGFA;CSF1R;TXNRD3;PLCB3;LRP5;SMAD4;PRKACB;LRP6;APAF1;BAD;GNAI1;AKT1;NOTCH4;NFKBIA;POLK;RASSF1;LAMC3;MGST3;TXNRD2;ABL1;ARHGEF11;SPI1;GSTT1;PIK3R1;GNB5;FOS;BMP2;PDGFRB;MITF;FAS;LAMA4;DVL1;COL4A3;PLCG1;LAMC1;APC;PTEN;CBL;PLCB4;IFNGR1;STAT5A;PLCB2;GNG5;NFKB1;GNG7;HHIP;RASGRP4;GNA12;RUNX1T1;EDNRB;IL3RA;RALA;PTK2;HGF;CDKN1B;AKT3;TPM3;GNAI2;ADCY7;NOTCH2;FLT4;CAMK2D;CAMK2G;ADCY6;ADCY9;CXCL12;GNB4;STAT6;COL4A2;DAPK2;GNG2;SOS2;F2;RASGRP2;ITGA3;KIT;LAMA5;JAK2;COL4A1;GNAS;GNG12;PRKACA;KNG1;COL4A4;STAT5B;ITGA2B;PRKCA;MAPK1;CRK;DAPK1;GNB1;ROCK1;JAK1;AGT;VEGFD;CALM2;GSTM5;ROCK2;ARHGEF12;LAMA3;CALM3;GNB2;GNA11;FGF2;ZBTB16;LAMB2;GNAQ;APPL1;PLCB1;GNG11;MAPK3;IL6ST;TGFBR2	EPAS1;RALB;MGST1;ADCY5;CDC42;HRAS;CASP8;GSTP1;ARAF;MECOM;NCOA1;GNG10;CTBP1;CCND1;PLEKHG5;DAPK3;STAT4;TGFB1;MGST2;IGF2;KRAS;IL7R;RHOA;ARHGEF1;CTNNB1;ETS1;PDGFRA;GSTT2B;HMOX1;PRKCB;RAC1;FGFR1;RARA;AXIN1;MAPK8;TGFA;CSF1R;TXNRD3;PLCB3;LRP5;SMAD4;PRKACB;LRP6;APAF1;BAD;GNAI1;AKT1;NOTCH4;NFKBIA;POLK;RASSF1;LAMC3;MGST3;TXNRD2;ABL1;ARHGEF11;SPI1;GSTT1;PIK3R1;GNB5;FOS;BMP2;PDGFRB;MITF;FAS;LAMA4;DVL1;COL4A3;PLCG1;LAMC1;APC;PTEN;CBL;PLCB4;IFNGR1;STAT5A;PLCB2;GNG5;NFKB1;GNG7;HHIP;RASGRP4;GNA12;RUNX1T1;EDNRB;IL3RA;RALA;PTK2;HGF;CDKN1B;AKT3;TPM3;GNAI2;ADCY7;NOTCH2;FLT4;CAMK2D;CAMK2G;ADCY6;ADCY9;CXCL12;GNB4;STAT6;COL4A2;DAPK2;GNG2;SOS2;F2;RASGRP2;ITGA3;KIT;LAMA5;JAK2;COL4A1;GNAS;GNG12;PRKACA;KNG1;COL4A4;STAT5B;ITGA2B;PRKCA;MAPK1;CRK;DAPK1;GNB1;ROCK1;JAK1;AGT;VEGFD;CALM2;GSTM5;ROCK2;ARHGEF12;LAMA3;CALM3;GNB2;GNA11;FGF2;ZBTB16;LAMB2;GNAQ;APPL1;PLCB1;GNG11;MAPK3;IL6ST;TGFBR2	lscc
Autoimmune thyroid disease	-0.5692475722971502	-2.9385049277750164	0.10828025477707007	0.18822500807427908	53	25	CD40;GZMB;HLA-DOB;HLA-C;HLA-A;HLA-B;TG;HLA-DRB5;HLA-DRB4;HLA-DOA;HLA-DQA1;HLA-DQA2;HLA-DRB3;HLA-DQB1;HLA-F;HLA-E;FAS;HLA-DMB;HLA-DRB1;CD86;HLA-DMA;HLA-DPA1;HLA-DPB1;HLA-DRA;PRF1	HLA-DRB5;HLA-DRB4;HLA-DOA;HLA-DQA1;HLA-DQA2;HLA-DRB3;HLA-DQB1;HLA-F;HLA-E;FAS;HLA-DMB;HLA-DRB1;CD86;HLA-DMA;HLA-DPA1;HLA-DPB1;HLA-DRA;PRF1	lscc
Toll-like receptor signaling pathway	-0.40473940380729484	-2.930721967873376	0.11643835616438356	0.18895502593367278	104	61	SPP1;MAP3K7;CXCL8;STAT1;LY96;IRAK1;IKBKE;PIK3R2;CTSK;TRAF3;IRF7;IRF3;MAPK13;CXCL9;CD40;AKT2;FADD;IRAK4;CXCL10;MAP2K1;TICAM1;JUN;MAP2K6;PIK3CA;TAB2;MAPK14;CHUK;PIK3CB;IKBKG;PIK3CD;TRAF6;IKBKB;TLR2;MAP2K7;TLR1;IFNAR1;MAP2K3;CASP8;RAC1;CCL5;MAPK8;MAP2K4;MAPK12;TLR7;AKT1;IRF5;NFKBIA;CD14;LBP;PIK3R1;FOS;CD86;NFKB1;AKT3;MAPK11;TLR8;TLR3;MAP3K8;TOLLIP;MAPK1;MAPK3	RAC1;CCL5;MAPK8;MAP2K4;MAPK12;TLR7;AKT1;IRF5;NFKBIA;CD14;LBP;PIK3R1;FOS;CD86;NFKB1;AKT3;MAPK11;TLR8;TLR3;MAP3K8;TOLLIP;MAPK1;MAPK3	lscc
Inflammatory bowel disease (IBD)	-0.48358054519166216	-2.9334184063633844	0.10810810810810811	0.1892143416547717	65	32	TGFB3;STAT1;MAF;SMAD2;STAT3;JUN;HLA-DOB;SMAD3;IL18;IL18R1;TLR2;HLA-DRB5;HLA-DRB4;HLA-DOA;TGFB2;HLA-DQA1;HLA-DQA2;STAT4;TGFB1;HLA-DRB3;NFATC1;HLA-DQB1;TBX21;HLA-DMB;HLA-DRB1;HLA-DMA;HLA-DPA1;IFNGR1;NFKB1;HLA-DPB1;STAT6;HLA-DRA	TLR2;HLA-DRB5;HLA-DRB4;HLA-DOA;TGFB2;HLA-DQA1;HLA-DQA2;STAT4;TGFB1;HLA-DRB3;NFATC1;HLA-DQB1;TBX21;HLA-DMB;HLA-DRB1;HLA-DMA;HLA-DPA1;IFNGR1;NFKB1;HLA-DPB1;STAT6;HLA-DRA	lscc
Intestinal immune network for IgA production	-0.5240746593044543	-2.9260135235607025	0.19148936170212766	0.18938323867803927	48	23	LTBR;CD40;TNFRSF17;HLA-DOB;ITGB7;ITGA4;HLA-DRB5;HLA-DRB4;HLA-DOA;HLA-DQA1;HLA-DQA2;TGFB1;HLA-DRB3;HLA-DQB1;HLA-DMB;HLA-DRB1;CD86;HLA-DMA;HLA-DPA1;HLA-DPB1;CXCL12;HLA-DRA;PIGR	HLA-DRB5;HLA-DRB4;HLA-DOA;HLA-DQA1;HLA-DQA2;TGFB1;HLA-DRB3;HLA-DQB1;HLA-DMB;HLA-DRB1;CD86;HLA-DMA;HLA-DPA1;HLA-DPB1;CXCL12;HLA-DRA;PIGR	lscc
Glioma	-0.42819016546727307	-2.9202874228765316	0.050955414012738856	0.18968980806481067	75	51	RB1;IGF1R;CALML3;EGFR;TP53;E2F3;PIK3R2;CDK6;BAK1;SHC1;CALML5;PLCG2;AKT2;CDKN2A;NRAS;MAP2K1;GRB2;DDB2;PIK3CA;IGF1;CAMK1D;PIK3CB;CDK4;CDKN1A;PIK3CD;BRAF;BAX;CAMK4;HRAS;ARAF;CCND1;KRAS;PDGFRA;PRKCB;TGFA;AKT1;POLK;PIK3R1;PDGFRB;PLCG1;PTEN;AKT3;CAMK2D;CAMK2G;SOS2;CAMK1;PRKCA;MAPK1;CALM2;CALM3;MAPK3	HRAS;ARAF;CCND1;KRAS;PDGFRA;PRKCB;TGFA;AKT1;POLK;PIK3R1;PDGFRB;PLCG1;PTEN;AKT3;CAMK2D;CAMK2G;SOS2;CAMK1;PRKCA;MAPK1;CALM2;CALM3;MAPK3	lscc
Th1 and Th2 cell differentiation	-0.4809244390069393	-2.920355534743142	0.11464968152866242	0.19130205923172788	92	68	JAG1;NFKBIB;NFKBIE;STAT1;JAG2;MAF;JAK3;NOTCH3;MAPK13;MAML1;RBPJ;RUNX3;JUN;HLA-DOB;CD3D;CD3E;MAML3;MAPK14;CD3G;CHUK;IKBKG;NOTCH1;IKBKB;ZAP70;HLA-DRB5;CD4;HLA-DRB4;HLA-DOA;LCK;HLA-DQA1;CD247;HLA-DQA2;NFATC2;STAT4;HLA-DRB3;NFATC1;MAPK8;HLA-DQB1;NFATC3;MAPK12;NFKBIA;TBX21;FOS;HLA-DMB;HLA-DRB1;PLCG1;PPP3CA;MAML2;HLA-DMA;HLA-DPA1;IFNGR1;PRKCQ;STAT5A;NFKB1;TYK2;PPP3R1;PPP3CC;HLA-DPB1;NOTCH2;MAPK11;STAT6;PPP3CB;JAK2;HLA-DRA;STAT5B;MAPK1;JAK1;MAPK3	HLA-DRB5;CD4;HLA-DRB4;HLA-DOA;LCK;HLA-DQA1;CD247;HLA-DQA2;NFATC2;STAT4;HLA-DRB3;NFATC1;MAPK8;HLA-DQB1;NFATC3;MAPK12;NFKBIA;TBX21;FOS;HLA-DMB;HLA-DRB1;PLCG1;PPP3CA;MAML2;HLA-DMA;HLA-DPA1;IFNGR1;PRKCQ;STAT5A;NFKB1;TYK2;PPP3R1;PPP3CC;HLA-DPB1;NOTCH2;MAPK11;STAT6;PPP3CB;JAK2;HLA-DRA;STAT5B;MAPK1;JAK1;MAPK3	lscc
Thyroid hormone synthesis	-0.4269604098966153	-2.914262171427583	0.03896103896103896	0.19228411758782096	74	43	PDIA4;HSPA5;HSP90B1;GPX8;GPX7;ATP1B3;TTF2;GPX2;CANX;ATP1A1;ADCY3;TTF1;DUOX2;CREB5;ATF2;ATP1B1;TG;GSR;ITPR3;ATF6B;CREB1;ADCY5;ITPR2;PRKCB;PLCB3;PRKACB;GPX1;PLCB4;PLCB2;LRP2;ADCY7;ADCY6;ADCY9;GNAS;PRKACA;PRKCA;ITPR1;GPX3;TTR;SERPINA7;ALB;GNAQ;PLCB1	GPX1;PLCB4;PLCB2;LRP2;ADCY7;ADCY6;ADCY9;GNAS;PRKACA;PRKCA;ITPR1;GPX3;TTR;SERPINA7;ALB;GNAQ;PLCB1	lscc
Longevity regulating pathway	-0.393686830427084	-2.891933555886227	0.08609271523178808	0.19887367547024734	102	76	HSPA8;HDAC1;EIF4E;HDAC2;EHMT2;IGF1R;EHMT1;ULK1;TP53;RPS6KB2;RPS6KB1;PIK3R2;ADCY3;RB1CC1;ATG13;RHEB;ADIPOR1;SESN3;ATG101;CREB5;SIRT1;AKT2;IRS4;SESN2;NRAS;FOXO1;CLPB;ATF2;HSPA6;HSPA1A;AKT1S1;IRS1;PIK3CA;IRS2;IGF1;EIF4EBP1;PIK3CB;PIK3CD;SOD2;FOXO3;BAX;CAMK4;ATF6B;CREB1;ATG5;ADCY5;HRAS;KRAS;PRKAA2;HSPA2;PRKACB;EIF4EBP2;AKT1;STK11;PIK3R1;PRKAG1;HSPA1L;PRKAB1;PRKAA1;PRKAB2;NFKB1;CRYAB;CAMKK2;TSC2;AKT3;ADCY7;TSC1;ADCY6;ADCY9;PRKACA;SOD1;SESN1;PRKAG2;ADIPOQ;CAT;APPL1	HSPA2;PRKACB;EIF4EBP2;AKT1;STK11;PIK3R1;PRKAG1;HSPA1L;PRKAB1;PRKAA1;PRKAB2;NFKB1;CRYAB;CAMKK2;TSC2;AKT3;ADCY7;TSC1;ADCY6;ADCY9;PRKACA;SOD1;SESN1;PRKAG2;ADIPOQ;CAT;APPL1	lscc
Viral myocarditis	-0.4588235864389632	-2.8931585120391654	0.10135135135135136	0.1999965375570278	59	52	EIF4G1;CASP3;CYCS;EIF4G3;BID;CXADR;CD40;MYH6;RAC3;HLA-DOB;HLA-C;HLA-A;ITGB2;RAC2;HLA-B;LAMA2;HLA-DRB5;HLA-DRB4;HLA-DOA;HLA-DQA1;CASP9;ABL2;HLA-DQA2;CASP8;CCND1;HLA-DRB3;RAC1;HLA-DQB1;MYH7;HLA-F;ABL1;HLA-E;HLA-DMB;HLA-DRB1;ITGAL;SGCD;CD86;HLA-DMA;HLA-DPA1;SGCG;HLA-DPB1;FYN;SGCB;ACTG1;HLA-DRA;PRF1;ICAM1;ACTB;DMD;DAG1;CD55;CAV1	HLA-DQB1;MYH7;HLA-F;ABL1;HLA-E;HLA-DMB;HLA-DRB1;ITGAL;SGCD;CD86;HLA-DMA;HLA-DPA1;SGCG;HLA-DPB1;FYN;SGCB;ACTG1;HLA-DRA;PRF1;ICAM1;ACTB;DMD;DAG1;CD55;CAV1	lscc
Phagosome	-0.4172524826313267	-2.8961293189285917	0.1793103448275862	0.20019787717717286	152	126	SEC61B;SEC61A1;TUBA1C;THBS2;CALR;ITGAV;TFRC;TUBB3;ITGB5;ITGA2;CANX;THBS1;RAB7A;LAMP2;TAP2;M6PR;COMP;SEC22B;MPO;TUBAL3;TUBA4A;TAP1;SEC61G;FCGR2B;ATP6AP1;ATP6V1C1;TUBB2B;FCGR1A;HLA-DOB;HLA-C;FCGR2C;HLA-A;CORO1A;ITGAM;ITGB2;TUBB4A;PLA2R1;FCAR;ATP6V0A2;RAB7B;THBS3;ATP6V1C2;TUBB2A;MRC2;TUBA3E;HLA-B;STX18;NCF1;ITGA5;FCGR3B;TLR2;CYBB;FCGR2A;HLA-DRB5;HLA-DRB4;HLA-DOA;CYBA;NCF4;HLA-DQA1;ATP6V1B1;ITGB1;OLR1;FCGR3A;HLA-DQA2;CD209;ATP6V1A;LAMP1;ATP6V1G1;ATP6V0D2;HLA-DRB3;C1R;TUBB;CTSS;RAC1;TUBA8;NCF2;HLA-DQB1;SCARB1;DYNC1I1;HLA-F;THBS4;ATP6V1F;CD14;TUBA1A;ATP6V1E1;HLA-E;HLA-DMB;HLA-DRB1;DYNC2H1;COLEC11;TUBB6;ATP6V1H;MBL2;ATP6V0D1;HLA-DMA;NOS1;DYNC1LI2;HLA-DPA1;RAB5A;EEA1;ATP6V1D;CTSL;ATP6V1B2;HLA-DPB1;ATP6V1G2;ACTG1;COLEC12;MSR1;DYNC1I2;TCIRG1;ITGB3;HLA-DRA;VAMP3;MARCO;TUBB1;RAB5B;ACTB;SFTPA1;C3;STX12;MRC1;STX7;SFTPD;CD36;SFTPA2;RILP	ATP6V1A;LAMP1;ATP6V1G1;ATP6V0D2;HLA-DRB3;C1R;TUBB;CTSS;RAC1;TUBA8;NCF2;HLA-DQB1;SCARB1;DYNC1I1;HLA-F;THBS4;ATP6V1F;CD14;TUBA1A;ATP6V1E1;HLA-E;HLA-DMB;HLA-DRB1;DYNC2H1;COLEC11;TUBB6;ATP6V1H;MBL2;ATP6V0D1;HLA-DMA;NOS1;DYNC1LI2;HLA-DPA1;RAB5A;EEA1;ATP6V1D;CTSL;ATP6V1B2;HLA-DPB1;ATP6V1G2;ACTG1;COLEC12;MSR1;DYNC1I2;TCIRG1;ITGB3;HLA-DRA;VAMP3;MARCO;TUBB1;RAB5B;ACTB;SFTPA1;C3;STX12;MRC1;STX7;SFTPD;CD36;SFTPA2;RILP	lscc
Taste transduction	-0.6125353970839522	-2.881052087019168	0.0784313725490196	0.20451060373939012	83	11	GRM1;CACNA1A;ITPR3;TAS1R3;PKD1L3;PRKACB;PDE1B;PLCB2;ADCY6;PRKACA;PDE1C	CACNA1A;ITPR3;TAS1R3;PKD1L3;PRKACB;PDE1B;PLCB2;ADCY6;PRKACA;PDE1C	lscc
Leishmaniasis	-0.44561639867113806	-2.877281874435406	0.1724137931034483	0.20564180835952647	74	60	MARCKSL1;NFKBIB;TGFB3;MAP3K7;STAT1;IRAK1;MAPK13;PTGS2;IRAK4;NOS2;JUN;FCGR1A;HLA-DOB;FCGR2C;ELK1;TAB2;ITGAM;ITGB2;MAPK14;TRAF6;NCF1;ITGA4;FCGR3B;TLR2;CYBB;FCGR2A;HLA-DRB5;HLA-DRB4;HLA-DOA;CYBA;NCF4;TGFB2;HLA-DQA1;ITGB1;FCGR3A;HLA-DQA2;CR1;TGFB1;HLA-DRB3;PRKCB;NCF2;HLA-DQB1;PTPN6;MAPK12;NFKBIA;FOS;HLA-DMB;HLA-DRB1;HLA-DMA;HLA-DPA1;IFNGR1;NFKB1;HLA-DPB1;MAPK11;JAK2;HLA-DRA;MAPK1;C3;JAK1;MAPK3	NCF1;ITGA4;FCGR3B;TLR2;CYBB;FCGR2A;HLA-DRB5;HLA-DRB4;HLA-DOA;CYBA;NCF4;TGFB2;HLA-DQA1;ITGB1;FCGR3A;HLA-DQA2;CR1;TGFB1;HLA-DRB3;PRKCB;NCF2;HLA-DQB1;PTPN6;MAPK12;NFKBIA;FOS;HLA-DMB;HLA-DRB1;HLA-DMA;HLA-DPA1;IFNGR1;NFKB1;HLA-DPB1;MAPK11;JAK2;HLA-DRA;MAPK1;C3;JAK1;MAPK3	lscc
Human papillomavirus infection	-0.3539806099432376	-2.8672331305175054	0.0440251572327044	0.2073111609419424	330	233	PSMC1;CASP3;EP300;HDAC1;ITGB4;THBS2;ATR;CSNK1A1;EIF2AK2;ITGB8;PKM;CCNA2;WNT5A;TNC;TBP;CHD4;STAT2;SLC9A3R1;ITGA6;HDAC2;JAG1;DLG1;ITGAV;PRKCI;DVL3;RB1;CDK2;ITGA11;ITGB5;ITGA2;SPP1;FZD6;THBS1;LAMC2;LAMB3;EGFR;NFX1;WNT7B;TP53;UBE3A;STAT1;COL1A1;FZD1;RPS6KB2;COL1A2;SCRIB;LAMA1;WNT9A;ISG15;IKBKE;HES1;CREBBP;RPS6KB1;VEGFA;RBL1;PIK3R2;COL2A1;GSK3B;TRAF3;FZD7;NOTCH3;COMP;MX1;CDK6;BAK1;PPP2R3A;TNFRSF1A;TADA3;BCAP31;IRF9;IRF3;RHEB;PTGS2;PPP2R1B;PPP2R3B;PARD3;COL4A6;CREB5;COL9A2;WNT5B;AKT2;FADD;MAML1;TNN;RBPJ;ATP6AP1;TBPL1;ATP6V1C1;NRAS;MAP2K1;TICAM1;GRB2;FOXO1;PARD6G;DVL2;PPP2R3C;RFNG;PSEN1;ATM;ITGB6;HLA-C;COL9A1;PPP2CA;WNT4;HLA-A;PIK3CA;CHAD;IRF1;TRADD;APC2;MAML3;EIF4EBP1;ITGB7;LAMB1;CHUK;PIK3CB;IKBKG;ATP6V0A2;RELN;CDK4;THBS3;ATP6V1C2;FN1;LAMB4;CDKN1A;HLA-B;PIK3CD;WNT2B;NOTCH1;ITGA4;ITGA5;OASL;CCND3;IKBKB;LAMA2;WNT2;LFNG;DLG3;BAX;WNT11;IFNAR1;CREB1;ATP6V1B1;ITGB1;CDC42;PPP2R2A;HRAS;CASP8;CCND1;LLGL1;ATP6V1A;ATP6V1G1;KRAS;ATP6V0D2;CTNNB1;AXIN1;PPP2R5C;PRKACB;HLA-F;THBS4;BAD;ATP6V1F;AKT1;NOTCH4;LAMC3;ATP6V1E1;HLA-E;RBL2;TUBG1;PIK3R1;VTN;PDGFRB;FAS;LAMA4;TNR;DVL1;COL4A3;LAMC1;APC;PTEN;MAML2;ATP6V1H;ATP6V0D1;ATP6V1D;NFKB1;TYK2;PTK2;TSC2;ATP6V1B2;PXN;CDKN1B;AKT3;ATP6V1G2;COL6A3;COL6A2;TUBG2;NOTCH2;TSC1;COL6A1;COL4A2;ITGA7;TCIRG1;SOS2;TLR3;ITGB3;ITGA3;LAMA5;PPP2R2D;COL4A1;GNAS;PRKACA;PPP2R5B;COL4A4;ITGA2B;ITGA9;PPP2R5A;MAPK1;JAK1;LAMA3;COL6A5;LLGL2;PARD6B;ITGA1;PATJ;PRKCZ;MPP5;LAMB2;ITGA8;COL6A6;VWF;TNXB;MAPK3;MAGI1	ATP6V1E1;HLA-E;RBL2;TUBG1;PIK3R1;VTN;PDGFRB;FAS;LAMA4;TNR;DVL1;COL4A3;LAMC1;APC;PTEN;MAML2;ATP6V1H;ATP6V0D1;ATP6V1D;NFKB1;TYK2;PTK2;TSC2;ATP6V1B2;PXN;CDKN1B;AKT3;ATP6V1G2;COL6A3;COL6A2;TUBG2;NOTCH2;TSC1;COL6A1;COL4A2;ITGA7;TCIRG1;SOS2;TLR3;ITGB3;ITGA3;LAMA5;PPP2R2D;COL4A1;GNAS;PRKACA;PPP2R5B;COL4A4;ITGA2B;ITGA9;PPP2R5A;MAPK1;JAK1;LAMA3;COL6A5;LLGL2;PARD6B;ITGA1;PATJ;PRKCZ;MPP5;LAMB2;ITGA8;COL6A6;VWF;TNXB;MAPK3;MAGI1	lscc
Th17 cell differentiation	-0.4423157550324917	-2.8681524326501218	0.13924050632911392	0.20882785287134953	107	75	HSP90AB1;HSP90AA1;IRF4;NFKBIB;RXRB;HIF1A;RUNX1;NFKBIE;STAT1;JAK3;IL1RAP;MAPK13;TGFBR1;SMAD2;STAT3;JUN;HLA-DOB;SMAD3;CD3D;CD3E;MAPK14;CD3G;CHUK;IKBKG;AHR;RXRA;IKBKB;ZAP70;HLA-DRB5;CD4;HLA-DRB4;IL1R1;HLA-DOA;LCK;HLA-DQA1;CD247;HLA-DQA2;NFATC2;TGFB1;HLA-DRB3;NFATC1;RARA;MAPK8;HLA-DQB1;SMAD4;NFATC3;MAPK12;NFKBIA;TBX21;FOS;HLA-DMB;HLA-DRB1;PLCG1;PPP3CA;HLA-DMA;HLA-DPA1;IFNGR1;PRKCQ;STAT5A;NFKB1;TYK2;PPP3R1;PPP3CC;HLA-DPB1;MAPK11;STAT6;PPP3CB;JAK2;HLA-DRA;STAT5B;MAPK1;JAK1;MAPK3;IL6ST;TGFBR2	RARA;MAPK8;HLA-DQB1;SMAD4;NFATC3;MAPK12;NFKBIA;TBX21;FOS;HLA-DMB;HLA-DRB1;PLCG1;PPP3CA;HLA-DMA;HLA-DPA1;IFNGR1;PRKCQ;STAT5A;NFKB1;TYK2;PPP3R1;PPP3CC;HLA-DPB1;MAPK11;STAT6;PPP3CB;JAK2;HLA-DRA;STAT5B;MAPK1;JAK1;MAPK3;IL6ST;TGFBR2	lscc
Glucagon signaling pathway	-0.4093759965432842	-2.8414887097876615	0.06578947368421052	0.2111922442203055	103	70	PRMT1;EP300;LDHA;LDHAL6B;PKM;PPP4R3A;PPP4R3B;PGAM1;CALML3;CPT1A;PHKA1;PPP4C;GYS1;CREBBP;SLC2A1;CALML5;CREB5;SIRT1;AKT2;SIK1B;FOXO1;PHKB;ATF2;PFKL;PHKG2;LDHB;PYGL;ACACA;PHKA2;ITPR3;G6PC3;CREB1;CPT1B;ITPR2;PCK2;PDHA1;PRKAA2;ACACB;PDE3B;PDHB;PLCB3;CRTC2;PRKACB;AKT1;PRKAG1;PPP3CA;PLCB4;PRKAB1;PRKAA1;PRKAB2;PLCB2;PYGB;PGAM2;PPP3R1;SIK2;PPP3CC;AKT3;CAMK2D;CAMK2G;PPP3CB;GNAS;PRKACA;PRKAG2;ITPR1;CALM2;FBP1;CALM3;GNAQ;PYGM;PLCB1	PCK2;PDHA1;PRKAA2;ACACB;PDE3B;PDHB;PLCB3;CRTC2;PRKACB;AKT1;PRKAG1;PPP3CA;PLCB4;PRKAB1;PRKAA1;PRKAB2;PLCB2;PYGB;PGAM2;PPP3R1;SIK2;PPP3CC;AKT3;CAMK2D;CAMK2G;PPP3CB;GNAS;PRKACA;PRKAG2;ITPR1;CALM2;FBP1;CALM3;GNAQ;PYGM;PLCB1	lscc
Pancreatic secretion	-0.47342599999033924	-2.8466676012497785	0.02531645569620253	0.21165649356048802	98	51	ATP2A2;TRPC1;ATP1B3;CLCA2;CD38;RAB3D;ATP1A1;ADCY3;ATP2B1;CLCA4;SLC12A2;PLA2G12A;CLCA1;PLA2G2D;ATP2A3;SLC9A1;ATP1B1;RAB8A;ITPR3;SLC4A4;ADCY5;KCNMA1;ITPR2;RHOA;RYR2;CFTR;PLA2G2A;PRKCB;BST1;RAC1;PLCB3;SLC4A2;CPB2;RAB11A;ATP2B4;PLCB4;PLCB2;RAB27B;PRSS1;ADCY7;ADCY6;ADCY9;CPA3;GNAS;PRKCA;ITPR1;RAP1B;RAP1A;CA2;GNAQ;PLCB1	KCNMA1;ITPR2;RHOA;RYR2;CFTR;PLA2G2A;PRKCB;BST1;RAC1;PLCB3;SLC4A2;CPB2;RAB11A;ATP2B4;PLCB4;PLCB2;RAB27B;PRSS1;ADCY7;ADCY6;ADCY9;CPA3;GNAS;PRKCA;ITPR1;RAP1B;RAP1A;CA2;GNAQ;PLCB1	lscc
