Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	neutrophil degranulation (GO:0043312)	244/479	3.743802296015194e-34	1.1940389447853462e-31	0	0	2.013815267938534	154.99891348122406	CDA;CALML5;LGALS3;PSMD6;PSMD7;ANPEP;PSMD3;C3AR1;PSMD1;PRSS3;PGLYRP1;KRT1;RNASE3;MIF;RNASE2;UNC13D;CHIT1;FLG2;BIN2;SLPI;CRISPLD2;CSNK2B;PADI2;CFD;A1BG;CFP;C3;NCSTN;PRDX4;CYB5R3;NEU1;S100A12;CD14;S100A11;ELANE;VAT1;CTSA;XRCC6;XRCC5;STK11IP;FUCA2;SURF4;PRG2;RAB27A;AZU1;PA2G4;PRG3;PPBP;LYZ;DERA;BST1;VNN1;TCN1;TOLLIP;ARHGAP9;SERPINA3;PIGR;PYGB;ORM1;SERPINA1;CTSZ;LPCAT1;HBB;PTPRJ;PYGL;MAGT1;ORM2;AP2A2;ACTR1B;STBD1;TIMP2;QSOX1;CTSG;CD36;RAC1;CTSD;SPTAN1;CAMP;CTSB;SERPINB3;CD53;CCT2;MANBA;FCER1G;MME;ARG1;AHSG;TUBB;RHOG;COMMD3;ANO6;RHOF;TMEM173;DYNLL1;SERPINB6;PSMA5;RAP2C;C16ORF62;LRRC7;PLEKHO2;CEACAM8;CD47;PAFAH1B2;CD44;RAB7A;DNASE1L1;SERPINB12;GSTP1;CST3;PSMB7;NRAS;METTL7A;AGA;CCT8;CD58;CD55;GSN;PTGES2;AGL;TUBB4B;LILRB3;ERP44;LRG1;PSMC3;QPCT;PSMC2;ACTR10;FCN1;RAB3A;ATP8A1;EPX;SRP14;MPO;CLEC5A;TOM1;COTL1;SIRPA;GYG1;CD177;KCMF1;DGAT1;CD93;IST1;CD300A;OLFM4;ILF2;ARHGAP45;EEF1A1;TYROBP;DOK3;PKP1;PPIE;PRTN3;DSC1;S100A9;PPIA;S100A8;KPNB1;VCL;S100A7;RAB5B;PSMD12;PSMD14;BRI3;PSMD13;HVCN1;COPB1;PSEN1;PLD1;RAP1B;SDCBP;RAP1A;ALDH3B1;PSAP;RAB6A;SLC15A4;HSPA8;RAB4B;IDH1;GGH;ARPC5;EEF2;NFKB1;DIAPH1;PTPRB;SELL;LCN2;DEGS1;HPSE;SNAP25;HSP90AB1;ITGAM;B4GALT1;DDX3X;CRISP3;SLC2A3;HMGB1;ALAD;HK3;HEBP2;ADGRE5;PGM2;SNAP29;ACTR2;HGSNAT;HSP90AA1;CR1;RNASET2;MMP8;MMP9;DDOST;CKAP4;FGR;PKM;NPC2;TMBIM1;CAT;PECAM1;DSG1;BPI;LTF;CANT1;ROCK1;FGL2;MOSPD2;RETN;AGPAT2;TTR;CAND1;STOM;MAPK1;TMEM30A;PDAP1;MAPK14;CPPED1;NFASC;VAPA;RAB14;IMPDH1;GLB1;IMPDH2;MNDA;S100P;FOLR3
GO_Biological_Process_2018	neutrophil activation involved in immune response (GO:0002283)	245/483	6.533313461401492e-34	1.9611469760901064e-31	0	0	2.0053226993935334	153.22867052290002	CDA;CALML5;LGALS3;PSMD6;PSMD7;ANPEP;PSMD3;C3AR1;PSMD1;PRSS3;PGLYRP1;KRT1;RNASE3;MIF;RNASE2;UNC13D;CHIT1;FLG2;BIN2;SLPI;CRISPLD2;CSNK2B;PADI2;CFD;A1BG;CFP;C3;NCSTN;PRDX4;CYB5R3;NEU1;S100A12;CD14;S100A11;ELANE;VAT1;CTSA;XRCC6;XRCC5;STK11IP;FUCA2;SURF4;PRG2;RAB27A;AZU1;PA2G4;PRG3;PPBP;LYZ;DERA;BST1;VNN1;TCN1;TOLLIP;ARHGAP9;SERPINA3;PIGR;PYGB;ORM1;SERPINA1;CTSZ;LPCAT1;HBB;PTPRJ;PYGL;MAGT1;ORM2;AP2A2;ACTR1B;STBD1;TIMP2;QSOX1;CTSG;CD36;RAC1;CTSD;SPTAN1;CAMP;CTSB;SERPINB3;CD53;CCT2;MANBA;FCER1G;MME;SYK;ARG1;AHSG;TUBB;RHOG;COMMD3;ANO6;RHOF;TMEM173;DYNLL1;SERPINB6;PSMA5;RAP2C;C16ORF62;LRRC7;PLEKHO2;CEACAM8;CD47;PAFAH1B2;CD44;RAB7A;DNASE1L1;SERPINB12;GSTP1;CST3;PSMB7;NRAS;METTL7A;AGA;CCT8;CD58;CD55;GSN;PTGES2;AGL;TUBB4B;LILRB3;ERP44;LRG1;PSMC3;QPCT;PSMC2;ACTR10;FCN1;RAB3A;ATP8A1;EPX;SRP14;MPO;CLEC5A;TOM1;COTL1;SIRPA;GYG1;CD177;KCMF1;DGAT1;CD93;IST1;CD300A;OLFM4;ILF2;ARHGAP45;EEF1A1;TYROBP;DOK3;PKP1;PPIE;PRTN3;DSC1;S100A9;PPIA;S100A8;KPNB1;VCL;S100A7;RAB5B;PSMD12;PSMD14;BRI3;PSMD13;HVCN1;COPB1;PSEN1;PLD1;RAP1B;SDCBP;RAP1A;ALDH3B1;PSAP;RAB6A;SLC15A4;HSPA8;RAB4B;IDH1;GGH;ARPC5;EEF2;NFKB1;DIAPH1;PTPRB;SELL;LCN2;DEGS1;HPSE;SNAP25;HSP90AB1;ITGAM;B4GALT1;DDX3X;CRISP3;SLC2A3;HMGB1;ALAD;HK3;HEBP2;ADGRE5;PGM2;SNAP29;ACTR2;HGSNAT;HSP90AA1;CR1;RNASET2;MMP8;MMP9;DDOST;CKAP4;FGR;PKM;NPC2;TMBIM1;CAT;PECAM1;DSG1;BPI;LTF;CANT1;ROCK1;FGL2;MOSPD2;RETN;AGPAT2;TTR;CAND1;STOM;MAPK1;TMEM30A;PDAP1;MAPK14;CPPED1;NFASC;VAPA;RAB14;IMPDH1;GLB1;IMPDH2;MNDA;S100P;FOLR3
GO_Biological_Process_2018	neutrophil mediated immunity (GO:0002446)	246/487	1.130213195322946e-33	3.2041544087405524e-31	0	0	1.9969696391613865	151.49591160422082	CDA;CALML5;LGALS3;PSMD6;PSMD7;ANPEP;PSMD3;C3AR1;PSMD1;PRSS3;PGLYRP1;KRT1;RNASE3;MIF;RNASE2;UNC13D;CHIT1;FLG2;BIN2;SLPI;CRISPLD2;CSNK2B;PADI2;CFD;A1BG;CFP;C3;NCSTN;PRDX4;CYB5R3;NEU1;S100A12;CD14;S100A11;ELANE;VAT1;CTSA;XRCC6;ACE;XRCC5;STK11IP;FUCA2;SURF4;PRG2;RAB27A;AZU1;PA2G4;PRG3;PPBP;LYZ;DERA;BST1;VNN1;TCN1;TOLLIP;ARHGAP9;SERPINA3;PIGR;PYGB;ORM1;SERPINA1;CTSZ;LPCAT1;HBB;PTPRJ;PYGL;MAGT1;ORM2;AP2A2;ACTR1B;STBD1;TIMP2;QSOX1;CTSG;CD36;RAC1;CTSD;SPTAN1;CAMP;CTSB;SERPINB3;CD53;CCT2;MANBA;FCER1G;MME;ARG1;AHSG;TUBB;RHOG;COMMD3;ANO6;RHOF;TMEM173;DYNLL1;SERPINB6;PSMA5;RAP2C;C16ORF62;LRRC7;PLEKHO2;CEACAM8;CD47;PAFAH1B2;CD44;RAB7A;DNASE1L1;SERPINB12;GSTP1;CST3;PSMB7;NRAS;METTL7A;AGA;CCT8;CD58;CD55;GSN;PTGES2;AGL;TUBB4B;LILRB3;ERP44;LRG1;PSMC3;QPCT;PSMC2;ACTR10;FCN1;RAB3A;ATP8A1;EPX;SRP14;MPO;CLEC5A;TOM1;COTL1;SIRPA;GYG1;CD177;KCMF1;DGAT1;CD93;IST1;CD300A;OLFM4;ILF2;ARHGAP45;EEF1A1;ADAM17;TYROBP;DOK3;PKP1;PPIE;PRTN3;DSC1;S100A9;PPIA;S100A8;KPNB1;VCL;S100A7;RAB5B;PSMD12;PSMD14;BRI3;PSMD13;HVCN1;COPB1;PSEN1;PLD1;RAP1B;SDCBP;RAP1A;ALDH3B1;PSAP;RAB6A;SLC15A4;HSPA8;RAB4B;IDH1;GGH;ARPC5;EEF2;NFKB1;DIAPH1;PTPRB;SELL;LCN2;DEGS1;HPSE;SNAP25;HSP90AB1;ITGAM;B4GALT1;DDX3X;CRISP3;SLC2A3;HMGB1;ALAD;HK3;HEBP2;ADGRE5;PGM2;SNAP29;ACTR2;HGSNAT;HSP90AA1;CR1;RNASET2;MMP8;MMP9;DDOST;CKAP4;FGR;PKM;NPC2;TMBIM1;CAT;PECAM1;DSG1;BPI;LTF;CANT1;ROCK1;FGL2;MOSPD2;RETN;AGPAT2;TTR;CAND1;STOM;MAPK1;TMEM30A;PDAP1;MAPK14;CPPED1;NFASC;VAPA;RAB14;IMPDH1;GLB1;IMPDH2;MNDA;S100P;FOLR3
GO_Biological_Process_2018	regulation of translation (GO:0006417)	135/213	5.777929736276448e-32	1.551830286537827e-29	0	0	2.505644660610431	180.22770680884065	EIF4A2;RPL5;NUP107;FMR1;EIF4A3;EPRS;RPS6KA3;IPO8;EIF2A;NUP214;NUP210;IGFBP5;DAPK1;CIRBP;TSC1;LARP4B;MIF4GD;NUP93;ILF3;HIST2H3A;NCL;NUP98;RPL26;EIF1B;GRB7;NUP205;POM121;DHX9;DDX1;NOLC1;AAAS;GIGYF2;NUP160;FXR1;CTIF;LARP1;HIST1H3A;FXR2;POM121C;TPR;NUP88;EIF2B4;EIF2B2;H3F3A;EIF2AK3;UPF3B;EIF2AK2;CNOT10;NUP153;PRG3;EIF2AK4;MEX3D;LARP4;PUM1;EEF2;PUM3;PUM2;EIF1;DHFR;EIF5;CNOT7;EIF6;AGO1;CNOT2;CAPRIN1;AGO2;CNOT3;HNRNPD;CALR;CNOT9;EIF4G3;EIF4G2;EIF4G1;DDX3X;HSPB1;YBX2;ELAVL1;RPS4X;SYNCRIP;NUP62;RACK1;NDC1;UPF1;EIF5B;TSFM;NCBP1;NUP133;NCBP2;NSUN3;RPL13A;NEMF;NUP50;NUP54;ETF1;EIF4E2;GAPDH;NUP58;CDC123;RPL10;FAM129A;RPS27L;MTIF2;MALSU1;TYMS;TCOF1;POLR2B;RPS3;EIF4H;POLR2E;IGF2BP1;POLR2F;NUP43;POLR2G;IGF2BP3;IGF2BP2;POLR2I;RAE1;EIF4B;PAIP1;RANBP2;NPM1;YTHDF3;SAMD4B;MTOR;RPS6KB1;NUP35;EIF3H;EIF3E;VIM;EIF3C;EIF3D;RAN;TNRC6A;EIF3B;NUP37
GO_Biological_Process_2018	cellular protein metabolic process (GO:0044267)	239/484	8.263485760836627e-31	2.108428391877465e-28	0	0	1.9521709938429015	135.22354922384037	RPL4;RPL5;RPL3;RPL32;RPL31;RPL34;ARAF;RPL8;RPL9;RPL6;RPL7;PCMT1;C4A;RPS17;RPS16;LGALS1;EVA1A;PPP4R2;RPS19;RPL18A;RPS18;AKT2;CHEK2;RPL35;RPL38;RPL37;SEPHS1;RPS11;PELO;RPS10;RPS13;SLC34A2;RPL21;RPL23;RPL22;PHKA2;HSPG2;AFG3L2;CDC34;HIST2H3A;PAPPA;MXRA8;RPL24;YME1L1;SPARCL1;RPL27;RPL26;PADI4;RPL29;RPL28;RPS4Y2;RPN2;PRKDC;RPN1;GATA6;TXN;MRPL10;MRPL11;C3;APH1A;TGOLN2;NCSTN;HIST1H3A;STC2;APOE;APOB;YES1;H3F3A;FUCA2;MRPL28;WDYHV1;LYZ;CP;HARS2;RPL3L;MSRA;RPS25;RPS28;TF;RPS27;RPS29;RPL27A;AGO2;HRC;CALU;RPS20;RPS21;RPS24;FARSB;RPS23;MRPS17;MRPS15;SERPINA1;MRPS16;RPLP1;SERPINA10;RPLP0;MRPS12;MRPL37;PRSS23;CHRDL1;MRPL41;UBL5;RPLP2;QSOX1;CTSG;MANBA;AHSG;PABPC4;MRPS21;F2;MRPS7;MRPL43;F5;MRPL52;F7;MRPS9;F9;VWA1;GAS6;MFGE8;APCS;RPL10;SERPINC1;RPL12;MRPS33;RPL11;CST3;RPS15A;RPL14;RPS3;RPL13;RPL15;HARS;RPS2;RPL18;APOL1;RPL17;UBL4A;GSN;SERPIND1;F10;MCRS1;DAB2IP;UBE2G2;RSL1D1;SPCS2;QPCT;MSRB2;SAA1;NUCB1;MSRB3;ERO1A;ERO1B;GALNT11;PROS1;PLOD2;PLAT;PLOD1;RPL10A;TGM3;RPS9;RPS7;IGFBP5;RPS8;IGFBP4;RPS5;IGFBP3;RPS6;SARS;RPSA;PDIA6;FBXW2;EEF1A1;ADAM17;LOX;EEF1A2;NHP2;IGFALS;PROZ;TARS;PSEN1;LTBP1;KNG1;HSP90B1;STK38;ABL1;ABL2;IGFBP6;DARS;UBE2I;WFS1;COPS5;PROC;ALB;UBE2N;MELTF;RSL24D1;EIF4G1;UBE2M;FBN1;PRKCSH;LAMC1;MSLN;CYR61;RPS4X;RPL7A;MRPL3;MRPL1;FGA;FGG;APOA2;RPL13A;APOA1;APOA4;RPS3A;CKAP4;RCN1;RPL37A;LTF;STOML2;ITIH2;HM13;RPL36A;PLG;RRBP1;TTR;D2HGDH;IGF2BP3;SEC11A;SNCA;ABCF1;USP25;LAMB2;RPL35A;RPL23A;LAMB1;TNIP1;P4HB
GO_Biological_Process_2018	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	85/112	3.2414582961754827e-29	7.876743659706421e-27	0	0	3.0003106203936407	196.8172095005397	RPL4;RPL5;SMG1;RPL3;RPL32;RPL31;RPL34;RPLP1;EIF4A3;MRPS12;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS4X;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;MAGOH;RPL35;RPLP2;RPL38;RPL37;RPS11;RPS10;RPS13;UPF2;UPF1;RPS9;RPL21;RPS7;NCBP1;RPS8;NCBP2;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPS3A;RPL37A;RPL24;RPL27;ETF1;RPL26;PABPC1;RPL29;RPL28;RBM8A;RPL10;RPL12;RPL11;RPL36A;CTIF;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPL17;UPF3B;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RNPS1;RPS20;SKIV2L;EIF3E;DCP1A;RPS21;RPS24;EIF4G1;RPS23
GO_Biological_Process_2018	ribonucleoprotein complex assembly (GO:0022618)	104/156	1.3253235355138792e-27	3.07414818260333e-25	0	0	2.6355669763457863	163.11034039259738	RPL5;RPL3;GEMIN2;PPAN;PWP2;RPL6;EDC3;RPS17;SNRPD2;RPS19;CLP1;LUC7L;DENR;RPL38;SNRPD3;RPS10;EIF2A;RPS5;CIRBP;RPSA;CRNKL1;WDR77;ATXN2L;PRPF6;DDX39B;MRTO4;SNRPG;RPL24;SNRPE;SNRPF;SRSF5;SRSF6;SNRPC;SNRNP200;SNRPB;SRSF9;SF1;GRB7;DHX9;YTHDC1;DDX1;NOP2;RPF2;MRPL11;RRP7A;RRS1;BRIX1;SMN1;MCTS1;SRPK2;PPAN-P2RY11;FAM103A1;LSM4;LSM3;RPL3L;SETX;RPS28;EIF2S3;RPS27;SNW1;EIF6;LSM14A;RSL24D1;RPS23;DDX3X;HSP90AB1;CELF1;CELF2;PRPF19;LIMD1;CDC73;SART1;SART3;RBM5;PRMT5;HSP90AA1;NCBP1;MRPS7;PRPF18;LUC7L3;STRAP;MAPT;LUC7L2;RBM22;RPL10;RPS10-NUDT3;RPL12;RPL11;SRSF1;DDX23;DDX20;RPS27L;NOL3;EIF4H;SF3B1;EIF4B;NPM1;SF3A2;PTGES3;WDR18;RPL23A;NLE1;XAB2;EIF3A
GO_Biological_Process_2018	cellular macromolecule biosynthetic process (GO:0034645)	189/367	1.895403561849693e-27	4.205323641790861e-25	0	0	2.035921628866568	125.27100242906515	RPL4;RPL5;RPL3;MRE11;RPL32;RPL31;RPL34;RPL8;RPL10A;NR3C1;PWP1;RPL9;RPL6;RPL7;EFTUD2;EEF1B2;RPS17;RPS16;RPS19;RPL18A;RPS18;CHEK1;RPL35;RPL38;RPL37;RPS11;PELO;RPS10;RPS13;MEF2A;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;HUS1;SARS;RPSA;GTPBP2;CDC25C;ILF2;TUFM;EEF1A1;GRWD1;EEF1A2;TIMELESS;NHP2;RPL24;RPL27;NUP98;RPL26;DNA2;RPL29;RPL28;BLM;RPS4Y2;SET;TARS;BAZ2A;MRPL10;MRPL11;ORC5;ORC4;DARS;TREX1;MRPL28;SMARCA1;EEF2;HARS2;ESR1;RPL3L;RPS25;POLA1;RPS28;RPS27;COPS5;NASP;RPS29;RPL27A;AGO2;CDK2;CDK1;RNPS1;RPS20;MMS19;RPS21;RSL24D1;RPS24;EIF4G2;FARSB;RPS23;ATR;EIF4G1;RAD9A;MRPS17;MRPS15;FEN1;CALCOCO1;MRPS16;MCM7;RPLP1;MRPS12;RPLP0;ASH2L;MRPL37;MRPL41;RPS4X;MRPL3;RPL7A;MRPL1;TOP1MT;NUP62;RPLP2;POLE;NCOA1;UPF1;TSFM;RFC3;RBM14;RFC2;PABPC4;MRPS21;RPL13A;ARNT;RPS3A;BAZ1B;MRPS7;MLF1;MRPL43;MRPL52;EEF1G;KIN;MRPS9;PAX8;EEF1D;MED20;RPL37A;MCM3;MCM4;MCM5;MCM6;TOP1;PTMA;MCM2;GTF3C3;GTF3C4;SMARCD3;RPL10;GTF3C5;RPL12;MRPS33;RPL11;RPL36A;RRBP1;TYMS;RPS15A;POLR2B;POLD1;RPL14;RPS3;POLR2E;RPL13;POLR2F;POLR2G;IGF2BP3;RPL15;HARS;RPS2;RPL18;POLR2I;RPL17;ABCF1;DUT;RPA1;RPA2;RPL35A;NAP1L1;RPL23A;XAB2;RSL1D1;RAD50;GOLPH3;TNIP1;ERCC4;RPA3;DRG1
GO_Biological_Process_2018	nuclear-transcribed mRNA catabolic process (GO:0000956)	108/174	9.57084419179942e-25	2.0350007462813525e-22	0	0	2.4538037365978007	135.70983858025852	RPL4;EIF4A2;RPL5;EIF4A1;RPL3;RPL32;RPL31;RPL34;EIF4A3;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS17;RPS16;RPS19;RPL18A;RPS18;MAGOH;RPL35;RPL38;RPL37;RPS11;MTPAP;PELO;RPS10;RPS13;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPSA;MRTO4;RPL24;RPL27;DXO;RPL26;RPL29;RPL28;DDX5;RBM8A;CTIF;UPF3B;CNOT10;LSM5;LSM4;RPS25;RPS28;CNOT7;RPS27;CNOT11;RPS29;CNOT2;RPL27A;AGO1;CNOT3;RNPS1;RPS20;DCP1A;CNOT9;RPS21;RPS24;EIF4G1;RPS23;SMG1;RPLP1;MRPS12;RPLP0;RPS4X;RPL7A;RPLP2;UPF2;UPF1;NCBP1;NCBP2;RPL13A;PAPD4;RPS3A;THRAP3;CSDE1;RPL37A;ETF1;PABPC1;RPL10;RPL12;RPL11;RPL36A;EXOSC4;RPS15A;RPL14;RPS3;RPL13;POLR2G;RPL15;RPS2;RPL18;RPL17;EIF4B;PAIP1;SAMD4B;RPL35A;RPL23A;EIF3E
GO_Biological_Process_2018	peptide biosynthetic process (GO:0043043)	108/174	9.57084419179942e-25	1.9536007164300983e-22	0	0	2.4538037365978007	135.70983858025852	RPL4;RPL5;RPL3;RPL32;RPL31;RPL34;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL35;RPL38;RPL37;RPS11;PELO;RPS10;RPS13;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;SARS;RPSA;EEF1A1;EEF1A2;NHP2;RPL24;RPL27;RPL26;RPL29;RPL28;RPS4Y2;TARS;MRPL10;MRPL11;GGT5;DARS;MRPL28;HARS2;RPL3L;RPS25;RPS28;COPS5;RPS27;RPS29;RPL27A;AGO2;RPS20;RPS21;RSL24D1;RPS24;EIF4G1;FARSB;RPS23;MRPS17;MRPS15;MRPS16;RPLP1;MRPS12;RPLP0;MRPL37;MRPL41;RPS4X;MRPL3;RPL7A;MRPL1;RPLP2;PABPC4;RPL13A;MRPS21;RPS3A;MRPS7;MRPL43;MRPL52;MRPS9;RPL37A;RPL10;RPL12;MRPS33;RPL11;RPL36A;RRBP1;RPS15A;RPL14;RPS3;RPL13;IGF2BP3;DMD;RPL15;HARS;RPS2;RPL18;RPL17;ABCF1;RPL35A;RPL23A;RSL1D1;TNIP1
GO_Biological_Process_2018	RNA processing (GO:0006396)	111/193	1.4552516685531396e-21	2.8562112556256427e-19	0	0	2.273688609127324	109.08955156108264	GEMIN2;EIF4A3;HNRNPU;HNRNPR;CCAR2;EFTUD2;SNRPD2;CLP1;KHSRP;MAGOH;SNRPD3;PRKACA;DDX17;SNRPN;THOC1;PRPF4B;SRRM1;PRPF4;PRPF6;DDX39B;HNRNPUL1;TEP1;DKC1;PRPF3;XRN2;SNRPG;SRSF2;SRSF4;PPIG;SNRPF;SRSF5;SRSF7;SNRPB;SRSF9;DHX9;CSTF3;SUPT4H1;PRPF8;ATXN1;DHX36;SRPK2;PNPT1;CPSF6;RBPMS;NONO;LSM5;SUPT5H;LSM4;LSM3;HNRNPL;SETX;SMU1;LSM7;HNRNPK;LSM6;SON;HNRNPF;HNRNPD;MPHOSPH10;RNPS1;CDK12;HNRNPC;CELF1;DDX47;CELF2;USP39;PPP1R9B;DUSP11;SYNCRIP;PTBP1;RSRC1;SNRNP70;DHX15;RBM5;NCBP1;NCBP2;PABPC4;DDX54;TFIP11;MRPL44;KIN;SFPQ;PRPF18;HNRNPH1;LUC7L3;SNRPA1;HNRNPH3;SLU7;PRMT9;TSEN34;SF3B2;SF3B3;SRSF1;DDX23;DDX20;NOL9;U2AF1;NOL3;PABPN1;U2AF2;SRSF11;HNRNPA0;SF3A3;RBM39;SF3A1;SF3A2;RNGTT;NUDT21;SNRNP40;NOVA1;HNRNPA2B1
GO_Biological_Process_2018	regulation of cellular response to heat (GO:1900034)	59/78	1.4464852213791043e-20	2.733857068406508e-18	0	0	2.9903548385461804	136.6070799766573	YWHAE;NUP107;HSP90AB1;HSPB8;CCAR2;RPTOR;CHORDC1;NUP62;MLST8;EP300;CD34;NUP214;NDC1;HSP90AA1;NUP210;NUP133;NUP93;DNAJC2;NUP50;NUP54;NUP98;MAPT;FKBP4;CRYAB;NUP58;CAMK2B;NUP205;CAMK2D;POM121;CAMK2A;AAAS;NUP160;DNAJB1;BAG4;HSPH1;BAG5;DNAJB6;POM121C;BAG2;BAG3;HSF1;TPR;MAPK1;NUP43;NUP88;RAE1;CAMK2G;MAPK3;RANBP2;HSPA8;PTGES3;RPA1;RPA2;NUP153;MTOR;RPA3;NUP35;ATR;NUP37
GO_Biological_Process_2018	RNA export from nucleus (GO:0006405)	77/119	1.2920731959537573e-19	2.3548033996257228e-17	0	0	2.5580503005709105	111.2569458760923	SMG1;NUP107;EIF4A3;MAGOH;NUP62;XPO5;NUP214;UPF2;EIF5A;NDC1;UPF1;NUP210;NCBP1;NUP133;NCBP2;THOC1;TSC1;RPSA;THOC3;THOC2;THOC5;SRRM1;THOC6;WDR33;NUP93;DDX39A;DDX39B;SARNP;NUP50;SRSF2;SRSF3;SRSF4;NUP54;NUP98;SRSF5;SRSF6;SRSF7;SLU7;NUP58;SRSF9;FYTTD1;NUP205;POM121;RBM8A;SRSF1;U2AF1;AAAS;NUP160;NXF1;POM121C;FIP1L1;U2AF2;TPR;SYMPK;NUP88;NUP43;HNRNPA1;RAE1;SRSF11;RANBP2;RANBP1;CHTOP;NPM1;SSB;RANBP3;CPSF1;CPSF3;ALYREF;CPSF2;UPF3B;NUP153;XPOT;HNRNPA2B1;NUP35;RNPS1;RAN;NUP37
GO_Biological_Process_2018	platelet degranulation (GO:0002576)	78/124	9.196192383879104e-19	1.6182127494805196e-16	0	0	2.4867849696165885	103.27699356323713	LGALS3BP;FAM49B;SERPINA3;ECM1;ORM1;SERPINA1;PROS1;ITGB3;SERPINE1;ITGA2B;PLEK;OLA1;F13A1;CLU;ORM2;SERPINA4;ISLR;HABP4;TIMP3;PHACTR2;QSOX1;FAM3C;CD36;SRGN;FGB;FGA;VWF;ACTN2;AHSG;ACTN1;HGF;SERPINF2;ANXA5;FGG;APOA1;GTPBP2;SYTL4;TUBA4A;F5;TMX3;MMRN1;CD109;SELENOP;PECAM1;SERPING1;TAGLN2;NHLRC2;TLN1;GAS6;VCL;CFD;TOR4A;ITIH4;ITIH3;STXBP1;ENDOD1;PLG;A1BG;KNG1;TTN;CLEC3B;APOH;PSAP;FLNA;A2M;VTI1B;APOOL;RAB27B;PPBP;MANF;VEGFA;SELP;TF;ALB;CD9;MAGED2;HRG;PF4
GO_Biological_Process_2018	regulation of cellular response to stress (GO:0080135)	69/104	1.3098936449859107e-18	2.228129090121034e-16	0	0	2.6228959812672006	108.00190122567696	YWHAE;SMG1;NUP107;HSP90AB1;HSPB8;CCAR2;CASP9;RPTOR;CHORDC1;NUP62;MLST8;EP300;NUP214;NDC1;HSP90AA1;ARMT1;NUP210;NUP133;NUP93;DNAJC2;IMPACT;NUP50;NUP54;NUP98;MAPT;FKBP4;CRYAB;NUP58;CAMK2B;NUP205;POM121;CAMK2D;CAMK2A;AAAS;NUP160;DNAJB1;BAG4;HSPH1;BAG5;POM121C;BAG2;DNAJB6;BAG3;TPR;HSF1;ABL1;MAPK1;NUP88;NUP43;RAE1;CAMK2G;MAPK3;RANBP2;HSPA8;NPM1;PNPT1;NEK6;PTGES3;RPA1;RPA2;NUP153;EIF2AK4;MTOR;RSL1D1;RPA3;NUP35;EIF4G1;ATR;NUP37
GO_Biological_Process_2018	mRNA transport (GO:0051028)	69/104	1.3098936449859107e-18	2.156253958181646e-16	0	0	2.6228959812672006	108.00190122567696	SMG1;NUP107;FMR1;EIF4A3;KIF5C;MAGOH;NUP62;NUP214;UPF2;EIF5A;NDC1;UPF1;NUP210;NCBP1;NUP133;NCBP2;THOC1;THOC3;THOC2;THOC5;SRRM1;THOC6;WDR33;NUP93;DDX39A;DDX39B;SARNP;NUP50;SRSF2;SRSF3;SRSF4;NUP54;NUP98;SRSF5;SRSF6;SRSF7;SLU7;NUP58;SRSF9;FYTTD1;NUP205;POM121;RBM8A;SRSF1;U2AF1;AAAS;NUP160;NXF1;POM121C;FIP1L1;U2AF2;TPR;SYMPK;NUP88;NUP43;RAE1;SRSF11;RANBP2;CHTOP;CPSF1;CPSF3;ALYREF;CPSF2;UPF3B;NUP153;HNRNPA2B1;NUP35;RNPS1;NUP37
GO_Biological_Process_2018	mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	67/100	1.8657069263927537e-18	2.9752195141819446e-16	0	0	2.648744811227516	108.12942242032518	SMG1;NUP107;EIF4A3;MAGOH;NUP62;NUP214;UPF2;EIF5A;NDC1;UPF1;NUP210;NCBP1;NUP133;NCBP2;THOC1;THOC3;THOC2;THOC5;SRRM1;THOC6;WDR33;NUP93;DDX39A;DDX39B;SARNP;NUP50;SRSF2;SRSF3;SRSF4;NUP54;NUP98;SRSF5;SRSF6;SRSF7;SLU7;NUP58;SRSF9;FYTTD1;NUP205;POM121;RBM8A;SRSF1;U2AF1;AAAS;NUP160;NXF1;POM121C;FIP1L1;U2AF2;TPR;SYMPK;NUP88;NUP43;RAE1;SRSF11;RANBP2;CHTOP;CPSF1;CPSF3;ALYREF;CPSF2;UPF3B;NUP153;HNRNPA2B1;NUP35;RNPS1;NUP37
