Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Endometrial cancer,0.3132076024196772,0.899817826758766,0.6774193548387096,0.8863986951773882,58,47,ILK;EGFR;PIK3R1;MAPK3;CTNNA1;CTNNA2;MAPK1;DDB2;AKT3;BAD;PIK3CD;NRAS;AKT2;APC;BAX;RAF1;PIK3CB;CASP9;PDPK1;GRB2;MAP2K1;MAP2K2;ELK1;AKT1;GSK3B;PIK3R2;CDKN1A;ARAF;CTNNB1;LEF1;SOS1;PTEN;CDH1;BRAF;AXIN1;TCF7;TP53;FOXO3;PIK3CA;KRAS;MLH1;HRAS;BAK1;POLK;SOS2;TCF7L2;ERBB2,ILK;EGFR;PIK3R1;MAPK3;CTNNA1;CTNNA2;MAPK1;DDB2;AKT3;BAD;PIK3CD;NRAS;AKT2;APC;BAX;RAF1;PIK3CB;CASP9;PDPK1;GRB2;MAP2K1;MAP2K2;ELK1;AKT1;GSK3B;PIK3R2;CDKN1A;ARAF;CTNNB1;LEF1;SOS1
"Phenylalanine, tyrosine and tryptophan biosynthesis",-0.5681953543775742,-4.319737082344356,0.34615384615384615,0.8870748299319727,5,3,IL4I1;GOT1;GOT2,IL4I1;GOT1;GOT2
Melanoma,0.31049025163460053,0.9001914242096041,0.6967741935483871,0.8893454007938486,72,46,PDGFRB;PDGFRA;EGFR;MITF;FGF2;PIK3R1;MAPK3;MAPK1;DDB2;AKT3;BAD;PIK3CD;NRAS;AKT2;BAX;HGF;FGFR1;RAF1;PIK3CB;MAP2K1;MAP2K2;AKT1;PIK3R2;CDKN1A;ARAF;FGF17;CDK4;CDK6;PTEN;CDKN2A;CDH1;BRAF;RB1;TP53;PIK3CA;MET;KRAS;HRAS;PDGFC;IGF1;BAK1;POLK;FGF20;IGF1R;E2F3;FGF4,PDGFRB;PDGFRA;EGFR;MITF;FGF2;PIK3R1;MAPK3;MAPK1;DDB2;AKT3;BAD;PIK3CD;NRAS;AKT2;BAX;HGF;FGFR1;RAF1;PIK3CB;MAP2K1;MAP2K2;AKT1;PIK3R2;CDKN1A;ARAF;FGF17
NF-kappa B signaling pathway,0.3089349453528431,0.9008280023275073,0.7258064516129032,0.8919162467868061,95,62,PARP1;CXCL12;TRADD;LBP;BCL2L1;BCL2;DDX58;PRKCB;TAB1;CSNK2B;CCL21;IKBKG;CD14;BTK;TRIM25;NFKB1;NFKBIA;UBE2I;TRAF2;MAP3K7;PLCG1;PTGS2;RELA;TAB2;CARD11;SYK;TRAF5;PLCG2;IRAK4;XIAP;CSNK2A2;LYN;TAB3;RELB;MYD88;IL1R1;CHUK;IKBKB;IRAK1;ZAP70;ICAM1;TRAF3;TRAF1;BIRC2;CSNK2A1;BCL10;PLAU;BLNK;MALT1;ERC1;PIAS4;PRKCQ;RIPK1;NFKB2;LTBR;ATM;TRAF6;TNFAIP3;VCAM1;TNFRSF1A;CD40;CSNK2A3,PARP1;CXCL12;TRADD;LBP;BCL2L1;BCL2;DDX58;PRKCB;TAB1;CSNK2B;CCL21;IKBKG;CD14;BTK;TRIM25;NFKB1;NFKBIA;UBE2I;TRAF2;MAP3K7;PLCG1;PTGS2;RELA
TNF signaling pathway,0.300209758197056,0.8885565425512358,0.7806451612903226,0.8983542151440217,110,75,CASP3;CASP8;TRADD;MAPK11;PIK3R1;MAPK3;MMP9;MAPK9;MAPK8;MAP3K5;MAPK14;MAPK12;TAB1;RPS6KA5;IKBKG;MAPK1;NFKB1;AKT3;NFKBIA;TRAF2;MAP3K7;PIK3CD;DNM1L;PTGS2;AKT2;RELA;MAPK13;BAG4;PIK3CB;TAB2;DAB2IP;MAP2K1;IRF1;MLKL;FADD;CASP7;TRAF5;ATF2;CCL5;AKT1;PIK3R2;MAP2K7;MAP2K4;RPS6KA4;CSF1;PGAM5;JAG1;TAB3;MAP3K8;RIPK3;CHUK;IKBKB;MAP2K3;ITCH;PIK3CA;ICAM1;TRAF3;MMP14;TRAF1;BCL3;JUN;BIRC2;CXCL10;MAP2K6;CREB1;RIPK1;CEBPB;TNFAIP3;ATF6B;VCAM1;TNFRSF1A;CCL20;FAS;JUNB;CASP10,CASP3;CASP8;TRADD;MAPK11;PIK3R1;MAPK3;MMP9;MAPK9;MAPK8;MAP3K5;MAPK14;MAPK12;TAB1;RPS6KA5;IKBKG;MAPK1;NFKB1;AKT3;NFKBIA;TRAF2;MAP3K7;PIK3CD;DNM1L;PTGS2;AKT2;RELA;MAPK13;BAG4;PIK3CB;TAB2;DAB2IP;MAP2K1;IRF1;MLKL;FADD;CASP7;TRAF5;ATF2;CCL5;AKT1;PIK3R2;MAP2K7;MAP2K4;RPS6KA4
Non-small cell lung cancer,0.3031767313523173,0.8890382877971417,0.7096774193548387,0.9011918306953625,66,52,STAT5B;STAT5A;EGFR;EML4;PIK3R1;MAPK3;PRKCB;MAPK1;DDB2;RXRB;AKT3;BAD;PLCG1;PIK3CD;NRAS;AKT2;BAX;RAF1;PIK3CB;CASP9;PDPK1;GRB2;MAP2K1;MAP2K2;PLCG2;PRKCA;AKT1;PIK3R2;CDKN1A;ARAF;SOS1;CDK4;CDK6;CDKN2A;BRAF;RB1;TP53;FOXO3;PIK3CA;STAT3;JAK3;RXRA;RASSF5;FHIT;KRAS;HRAS;BAK1;POLK;SOS2;E2F3;STK4;ERBB2,STAT5B;STAT5A;EGFR;EML4;PIK3R1;MAPK3;PRKCB;MAPK1;DDB2;RXRB;AKT3;BAD;PLCG1;PIK3CD;NRAS;AKT2;BAX;RAF1;PIK3CB;CASP9;PDPK1;GRB2;MAP2K1;MAP2K2;PLCG2;PRKCA;AKT1;PIK3R2;CDKN1A;ARAF
Natural killer cell mediated cytotoxicity,0.29822187302193826,0.8798237135723282,0.6903225806451613,0.9056966361903946,131,66,CASP3;ICAM2;PIK3R1;MAPK3;RAC3;PTPN11;SHC1;PPP3CB;NFATC1;FYN;PRKCB;SH3BP2;PPP3CC;MAPK1;FCER1G;NFATC2;PAK1;RAC1;PLCG1;PIK3CD;HLA-E;NRAS;RAC2;PRF1;RAF1;PIK3CB;HLA-G;GRB2;MAP2K1;FCGR3B;TYROBP;SYK;MAP2K2;PLCG2;PRKCA;PTK2B;PTPN6;PIK3R2;SH2D1A;ARAF;IFNGR1;SOS1;VAV3;PPP3CA;HLA-A;BRAF;FCGR3A;HLA-C;CD247;BID;ZAP70;TNFSF10;PIK3CA;ICAM1;ITGB2;HLA-B;VAV2;KRAS;HRAS;CD48;FAS;ITGAL;SOS2;VAV1;LCP2;PPP3R1,CASP3;ICAM2;PIK3R1;MAPK3;RAC3;PTPN11;SHC1;PPP3CB;NFATC1;FYN;PRKCB;SH3BP2;PPP3CC;MAPK1;FCER1G;NFATC2;PAK1;RAC1;PLCG1;PIK3CD;HLA-E;NRAS;RAC2;PRF1;RAF1;PIK3CB;HLA-G;GRB2;MAP2K1;FCGR3B;TYROBP;SYK;MAP2K2;PLCG2;PRKCA;PTK2B;PTPN6;PIK3R2;SH2D1A;ARAF;IFNGR1;SOS1;VAV3;PPP3CA
Thermogenesis,0.28826523264450016,0.8832675739616088,0.6387096774193548,0.9062843196624751,231,158,SMARCC1;SMARCE1;RPS6;PRKG1;SMARCC2;MGLL;RHEB;MAPK11;TSC1;ADCY6;GNAS;PRKAG2;SIRT6;SMARCA4;CPT2;ACSL1;ACSL5;SMARCD2;MAP3K5;ACTB;ACTG1;MAPK14;ADCY5;MAPK12;COA7;SMARCA2;TSC2;SMARCD1;NDUFA7;NDUFV3;PRKACB;MTOR;COX17;COA4;COA3;RPTOR;KDM3B;SMARCB1;SDHD;NDUFA6;LIPE;COA5;PRKAB1;KDM3A;ACSL6;COX6A1;NDUFB3;ADCY3;NRAS;KDM1A;COX8A;PRKACA;COX7A2;MAPK13;FGFR1;PLIN1;COA6;NDUFAF3;RPS6KB1;MLST8;RPS6KA3;NDUFB2;ACTL6A;GRB2;NDUFS1;UQCR10;NDUFB6;COX7A2L;NDUFS2;SLC25A20;NDUFA4L2;NDUFB5;CYC1;COX15;ATF2;COX5A;NDUFAF5;SMARCD3;PRKAA1;COX4I1;COX6B1;CPT1A;NDUFB4;NDUFA12;RPS6KB2;NDUFA3;SOS1;SDHB;ACSL4;NDUFB8;UQCRB;COX20;ZNF516;UQCRH;NDUFS5;NDUFC2;NDUFV2;PRKAA2;RPS6KA6;NDUFAB1;COX18;COX5B;NDUFAF4;NDUFA5;ADCY7;AKT1S1;SLC25A29;MAP2K3;NDUFA9;NDUFAF7;NDUFS6;ACSL3;UQCRQ;PNPLA2;FRS2;COX16;NDUFB1;NDUFS8;NDUFAF2;UQCRC2;NDUFB9;RPS6KA2;NDUFV1;NDUFB10;PRKAG1;COX7C;UQCRFS1;NDUFA10;KRAS;SDHA;NDUFS4;CREB1;PRKAB2;CPT1B;COA1;NDUFA2;HRAS;PRKACG;SDHC;COX11;COX6C;NDUFB7;NDUFA8;NDUFA4;NDUFAF1;UQCRC1;RPS6KA1;SOS2;NPR1;NDUFA11;NDUFA13;ARID1A;COX19;ARID1B;NDUFS7;NDUFAF6;NDUFS3;NDUFB11,SMARCC1;SMARCE1;RPS6;PRKG1;SMARCC2;MGLL;RHEB;MAPK11;TSC1;ADCY6;GNAS;PRKAG2;SIRT6;SMARCA4;CPT2;ACSL1;ACSL5;SMARCD2;MAP3K5;ACTB;ACTG1;MAPK14;ADCY5;MAPK12;COA7;SMARCA2;TSC2;SMARCD1;NDUFA7;NDUFV3;PRKACB;MTOR;COX17;COA4;COA3;RPTOR;KDM3B;SMARCB1;SDHD;NDUFA6;LIPE;COA5;PRKAB1;KDM3A;ACSL6;COX6A1;NDUFB3;ADCY3;NRAS;KDM1A;COX8A;PRKACA;COX7A2;MAPK13;FGFR1;PLIN1;COA6;NDUFAF3;RPS6KB1;MLST8;RPS6KA3;NDUFB2;ACTL6A;GRB2;NDUFS1;UQCR10;NDUFB6;COX7A2L;NDUFS2;SLC25A20;NDUFA4L2;NDUFB5;CYC1;COX15;ATF2;COX5A;NDUFAF5;SMARCD3;PRKAA1;COX4I1;COX6B1;CPT1A;NDUFB4;NDUFA12;RPS6KB2
Glycerophospholipid metabolism,0.29503823425848485,0.88126813747631,0.7935483870967742,0.9064730453781957,97,65,LCAT;PLPP3;PLPP1;PLA2G2A;CHKB;GPD2;GPD1L;PLD2;PTDSS1;LPIN1;LYPLA1;GPAM;PNPLA6;DGKZ;PTDSS2;PLD1;DGKA;CDIPT;GPAT3;LPCAT1;ETNK1;GPD1;CDS2;PLD4;LYPLA2;LPGAT1;AGPAT2;GPAT4;JMJD7-PLA2G4B;PLA2G16;PLA2G4A;LPIN3;LPIN2;PCYT1B;MBOAT7;PISD;AGPAT1;PCYT1A;AGPAT3;LPCAT2;PLA2G6;GNPAT;LCLAT1;PLA2G15;DGKE;PNPLA7;LPCAT4;CEPT1;MBOAT1;GPCPD1;PCYT2;MBOAT2;SELENOI;PLA2G12A;PHOSPHO1;CDS1;LPCAT3;PLD3;PGS1;PLPP2;AGPAT5;AGPAT4;PLB1;TAZ;DGKQ,LCAT;PLPP3;PLPP1;PLA2G2A;CHKB;GPD2;GPD1L;PLD2;PTDSS1;LPIN1;LYPLA1;GPAM;PNPLA6;DGKZ;PTDSS2;PLD1;DGKA;CDIPT;GPAT3;LPCAT1;ETNK1;GPD1;CDS2;PLD4;LYPLA2;LPGAT1;AGPAT2;GPAT4;JMJD7-PLA2G4B;PLA2G16;PLA2G4A;LPIN3;LPIN2;PCYT1B
Sulfur relay system,0.369700849746174,0.8764882117047932,0.735191637630662,0.9090978082073712,8,8,MPST;CTU1;URM1;MOCS3;MOCS2;NFS1;TST;CTU2,MPST;CTU1;URM1;MOCS3;MOCS2;NFS1
Basal cell carcinoma,0.32841737122530695,0.8722449101556128,0.7152103559870551,0.9095775431985098,63,29,WNT2B;SUFU;WNT4;DDB2;FZD2;FZD7;APC;WNT5A;BAX;FZD1;FZD3;WNT11;KIF7;GSK3B;CDKN1A;CTNNB1;FZD6;DVL3;LEF1;DVL1;AXIN1;TCF7;TP53;WNT7A;DVL2;BAK1;POLK;WNT10A;TCF7L2,WNT2B;SUFU;WNT4;DDB2;FZD2;FZD7;APC;WNT5A;BAX;FZD1;FZD3;WNT11;KIF7;GSK3B;CDKN1A;CTNNB1;FZD6;DVL3;LEF1;DVL1
Ubiquinone and other terpenoid-quinone biosynthesis,-0.4248684079848803,-9.693720673820522,0.175,0.9104308390022676,11,8,COQ3;COQ6;COQ5;NQO1;GGCX;VKORC1L1;COQ7;VKORC1,COQ3;COQ6;COQ5;NQO1;GGCX;VKORC1L1;COQ7;VKORC1
Cardiac muscle contraction,0.30193135347450273,0.8733244178308204,0.6611842105263158,0.9113689905656286,78,44,CACNA2D1;TPM1;TPM2;SLC8A1;CACNA2D2;MYL3;TPM3;SLC9A1;TPM4;MYH6;MYL4;COX6A1;CACNB3;COX8A;COX7A2;TNNC1;MYH7;MYL2;UQCR10;COX7A2L;ATP1A1;CYC1;COX5A;COX4I1;COX6B1;SLC9A6;CACNA1S;CACNA1F;UQCRB;UQCRH;COX5B;CACNB1;ATP1B1;UQCRQ;ATP2A2;UQCRC2;COX7C;UQCRFS1;ATP1A3;RYR2;ATP1B3;COX6C;ATP1A2;UQCRC1,CACNA2D1;TPM1;TPM2;SLC8A1;CACNA2D2;MYL3;TPM3;SLC9A1;TPM4;MYH6;MYL4;COX6A1;CACNB3;COX8A;COX7A2;TNNC1;MYH7;MYL2;UQCR10;COX7A2L;ATP1A1;CYC1;COX5A;COX4I1;COX6B1;SLC9A6;CACNA1S
Phosphonate and phosphinate metabolism,-0.5084392374900771,-6.630593679778801,0.2777777777777778,0.9149659863945578,6,5,PCYT1B;PCYT1A;CEPT1;PCYT2;SELENOI,PCYT1B;PCYT1A;CEPT1;PCYT2;SELENOI
Sulfur metabolism,0.3332232241587742,0.8521632876206267,0.8129496402877698,0.9187454342589197,9,9,BPNT1;MPST;IMPAD1;PAPSS1;SUOX;PAPSS2;ETHE1;TST;SQOR,BPNT1;MPST;IMPAD1;PAPSS1;SUOX;PAPSS2;ETHE1
ABC transporters,0.32629914224271334,0.8559789273619438,0.7281553398058253,0.9191812176554668,45,23,ABCA8;ABCA9;ABCD3;ABCB6;ABCA10;ABCB7;ABCA2;ABCA6;TAP2;ABCC5;ABCC4;ABCC9;ABCC10;ABCB1;ABCB10;TAP1;ABCC3;ABCC1;DEFB1;ABCD4;ABCD1;ABCA1;ABCB8,ABCA8;ABCA9;ABCD3;ABCB6;ABCA10;ABCB7;ABCA2;ABCA6
Asthma,0.31021289264808033,0.8648193182790409,0.7463235294117647,0.9208683061045329,31,16,PRG2;EPX;RNASE3;FCER1G;HLA-DMB;HLA-DRA;HLA-DQA1;HLA-DRB5;HLA-DPA1;HLA-DPB1;HLA-DRB1;HLA-DRB4;HLA-DMA;HLA-DRB3;HLA-DQB1;CD40,PRG2;EPX;RNASE3;FCER1G;HLA-DMB;HLA-DRA
Signaling pathways regulating pluripotency of stem cells,0.29488438365229175,0.8568684251614015,0.8258064516129032,0.9211362400632107,139,76,IL6ST;MAPK11;JAK1;FGF2;RIF1;PIK3R1;MAPK3;WNT2B;WNT4;MAPK14;MAPK12;MAPK1;AKT3;FZD2;FZD7;PIK3CD;NRAS;BMPR2;AKT2;APC;INHBE;COMMD3-BMI1;WNT5A;MAPK13;FZD1;ACVR1;FGFR1;RAF1;PIK3CB;INHBC;ID1;FZD3;FGFR2;GRB2;MAP2K1;WNT11;MAP2K2;FGFR3;AKT1;GSK3B;PIK3R2;CTNNB1;FZD6;DVL3;JAK2;DVL1;TBX3;INHBB;REST;SMAD3;DUSP9;AXIN1;KAT6A;SMARCAD1;PCGF6;PIK3CA;STAT3;JAK3;INHBA;SETDB1;PCGF2;KRAS;SMAD4;SMAD1;WNT7A;HRAS;DVL2;IGF1;SMAD2;WNT10A;SMAD5;MEIS1;IGF1R;ID4;TCF3;ZFHX3,IL6ST;MAPK11;JAK1;FGF2;RIF1;PIK3R1;MAPK3;WNT2B;WNT4;MAPK14;MAPK12;MAPK1;AKT3;FZD2;FZD7;PIK3CD;NRAS;BMPR2;AKT2;APC;INHBE;COMMD3-BMI1;WNT5A;MAPK13;FZD1;ACVR1;FGFR1;RAF1;PIK3CB;INHBC;ID1;FZD3;FGFR2;GRB2;MAP2K1;WNT11;MAP2K2;FGFR3;AKT1;GSK3B;PIK3R2;CTNNB1;FZD6;DVL3;JAK2;DVL1;TBX3;INHBB;REST
Steroid biosynthesis,0.3402238571652341,0.8528184939714294,0.7333333333333333,0.9212861972098727,19,14,LSS;SQLE;EBP;LIPA;DHCR24;DHCR7;MSMO1;SC5D;SOAT1;NSDHL;HSD17B7;FDFT1;TM7SF2;CYP51A1,LSS;SQLE;EBP;LIPA;DHCR24;DHCR7
Pantothenate and CoA biosynthesis,0.3334999840380084,0.8579777364570569,0.7156862745098039,0.9230423685122051,19,16,DPYD;PANK4;PANK2;ENPP1;AASDHPPT;VNN2;PANK1;BCAT1;VNN1;PANK3;PPCDC;DPYS;PPCS;ENPP3;BCAT2;COASY,DPYD;PANK4;PANK2;ENPP1;AASDHPPT;VNN2;PANK1;BCAT1;VNN1;PANK3;PPCDC;DPYS;PPCS
Glycerolipid metabolism,0.30283950648299957,0.8597664627602707,0.7709677419354839,0.9234373249776192,61,39,PLPP3;PLPP1;MGLL;ALDH1B1;ALDH2;ALDH9A1;LPIN1;GPAM;AGK;DGKZ;DGKA;GPAT3;ALDH3A2;ALDH7A1;AGPAT2;GPAT4;AKR1B10;GK;LPIN3;LPIN2;DGAT1;AKR1A1;GLA;AGPAT1;AGPAT3;GK2;LCLAT1;DGKE;MBOAT1;LPL;PNPLA2;MBOAT2;AKR1B1;TKFC;GLYCTK;PLPP2;AGPAT5;AGPAT4;DGKQ,PLPP3;PLPP1;MGLL;ALDH1B1;ALDH2;ALDH9A1;LPIN1;GPAM;AGK;DGKZ;DGKA;GPAT3;ALDH3A2;ALDH7A1;AGPAT2;GPAT4;AKR1B10;GK;LPIN3;LPIN2;DGAT1
Central carbon metabolism in cancer,0.29814891894579376,0.8608921685353574,0.8064516129032258,0.9250805145217554,65,54,PDGFRB;PDGFRA;EGFR;PKM;PIK3R1;SIRT6;MAPK3;KIT;MAPK1;MTOR;AKT3;HK3;PIK3CD;LDHA;NRAS;AKT2;FGFR1;IDH1;SLC7A5;RAF1;PIK3CB;TIGAR;FGFR2;MAP2K1;MAP2K2;FGFR3;AKT1;PIK3R2;PGAM2;PFKM;PDHB;PTEN;SIRT3;HK2;SLC2A1;G6PD;SLC1A5;PFKP;TP53;PIK3CA;PFKL;SCO2;MET;KRAS;PGAM1;HKDC1;HK1;GLS2;HRAS;SLC16A3;PDHA1;PDK1;GLS;ERBB2,PDGFRB;PDGFRA;EGFR;PKM;PIK3R1;SIRT6;MAPK3;KIT;MAPK1;MTOR;AKT3;HK3;PIK3CD;LDHA;NRAS;AKT2;FGFR1;IDH1;SLC7A5;RAF1;PIK3CB;TIGAR;FGFR2;MAP2K1;MAP2K2;FGFR3;AKT1;PIK3R2;PGAM2;PFKM;PDHB
FoxO signaling pathway,0.27440881863197736,0.8349435587517363,0.8612903225806452,0.9285270753484787,132,92,SETD7;EGFR;PRMT1;CAT;CDKN1B;MAPK11;PRKAG2;PIK3R1;MAPK3;MAPK9;SOD2;IRS1;MAPK8;MAPK14;MAPK12;BCL6;SLC2A4;MAPK1;USP7;AKT3;CDK2;EP300;PRKAB1;PIK3CD;ATG12;NRAS;STK11;AKT2;MAPK13;INSR;RAF1;PIK3CB;TGFB2;PDPK1;GRB2;MAP2K1;TGFBR1;MAP2K2;CCNB1;RBL2;PRKAA1;AKT1;CREBBP;PIK3R2;CDKN1A;ARAF;TGFB1;SOS1;FOXO1;PTEN;BRAF;SIRT1;PRKAA2;SMAD3;CCND2;AGAP2;FOXO6;CHUK;IKBKB;BCL2L11;GABARAPL2;FOXO3;CCNB2;HOMER3;TNFSF10;PIK3CA;STAT3;FOXO4;PRKAG1;BNIP3;KRAS;PRKAB2;IRS2;TGFBR2;GABARAP;TGFB3;SMAD4;HOMER2;HRAS;ATM;PLK1;SKP2;HOMER1;IGF1;G6PC3;SMAD2;PCK1;SOS2;IGF1R;CSNK1E;PCK2;STK4,SETD7;EGFR;PRMT1;CAT;CDKN1B;MAPK11;PRKAG2;PIK3R1;MAPK3;MAPK9;SOD2;IRS1;MAPK8;MAPK14;MAPK12;BCL6;SLC2A4;MAPK1;USP7;AKT3;CDK2;EP300;PRKAB1;PIK3CD;ATG12;NRAS;STK11;AKT2;MAPK13;INSR;RAF1;PIK3CB;TGFB2;PDPK1;GRB2;MAP2K1;TGFBR1;MAP2K2;CCNB1;RBL2;PRKAA1;AKT1;CREBBP;PIK3R2;CDKN1A
Nicotinate and nicotinamide metabolism,0.3176178972984093,0.8415425941018484,0.7645161290322581,0.9287046479389068,30,24,AOX1;NT5E;BST1;NT5C;ENPP1;NUDT12;NAPRT;NT5C1A;PNP;NT5C2;NAMPT;NADSYN1;NNMT;ENPP3;NMNAT3;NT5C3B;NMRK1;CD38;NADK2;NNT;QPRT;NT5C3A;NADK;NMNAT1,AOX1;NT5E
Leishmaniasis,0.2868235730314443,0.8370445251650731,0.7483870967741936,0.9287535637805501,74,57,C3;ITGB1;MAPK11;MARCKSL1;JAK1;MAPK3;STAT1;MAPK14;MAPK12;PRKCB;ITGAM;TAB1;MAPK1;NFKB1;NFKBIA;MAP3K7;HLA-DMB;NCF2;PTGS2;RELA;MAPK13;CR1;HLA-DRA;TAB2;TGFB2;FCGR3B;NCF1;FCGR1A;PTPN6;IRAK4;ELK1;CYBA;TGFB1;IFNGR1;JAK2;FCGR2A;CYBB;FCGR3A;HLA-DQA1;MYD88;HLA-DRB5;HLA-DPA1;IRAK1;ITGB2;TLR2;HLA-DPB1;ITGA4;HLA-DRB1;NCF4;JUN;NFKBIB;HLA-DRB4;TGFB3;HLA-DMA;TRAF6;HLA-DRB3;HLA-DQB1,C3;ITGB1;MAPK11;MARCKSL1;JAK1;MAPK3;STAT1;MAPK14;MAPK12;PRKCB;ITGAM;TAB1;MAPK1;NFKB1;NFKBIA;MAP3K7;HLA-DMB;NCF2;PTGS2;RELA;MAPK13;CR1;HLA-DRA;TAB2;TGFB2;FCGR3B;NCF1;FCGR1A;PTPN6;IRAK4;ELK1;CYBA;TGFB1;IFNGR1;JAK2
Biosynthesis of unsaturated fatty acids,0.32887969274781137,0.842951276955937,0.7402597402597403,0.9303863708416881,27,20,ACOT2;SCP2;ACOT1;SCD5;ACOT7;ACOT4;ACOX3;FADS2;HACD3;ELOVL5;ACAA1;FADS1;HSD17B12;HSD17B4;TECR;ACOX1;HACD4;HACD2;ELOVL1;SCD,ACOT2;SCP2;ACOT1
Hippo signaling pathway,0.27706865510642126,0.8373477048563867,0.8193548387096774,0.9319000920711732,160,100,PPP1CA;PRKCZ;DCHS1;SCRIB;LIMD1;PPP1CC;PRKCI;LLGL1;WNT2B;CTNNA1;YWHAZ;YWHAE;CTNNA2;WNT4;ACTB;ACTG1;FRMD6;RASSF2;YWHAQ;YWHAH;WWC1;DLG4;YWHAB;YWHAG;FZD2;FZD7;PAK1;FAT4;FRMD1;PPP1CB;PARD6B;BMPR2;APC;WNT5A;FZD1;AMOT;TGFB2;ID1;FZD3;WTIP;WNT11;TGFBR1;PPP2CB;TEAD2;TEAD4;GSK3B;SERPINE1;TGFB1;CTNNB1;FZD6;DVL3;LEF1;DVL1;SAV1;CDH1;TEAD1;CRB2;SMAD3;DLG1;CCND2;PPP2R2A;AXIN1;LLGL2;WWTR1;TCF7;RASSF4;NF2;PATJ;PPP2R1A;MOB1B;ITGB2;BTRC;FBXW11;BIRC2;AJUBA;TEAD3;PARD3;DLG2;TGFBR2;LATS1;TGFB3;SMAD4;PPP2R1B;SMAD1;YAP1;WNT7A;DLG3;DVL2;PPP2CA;BIRC5;SMAD2;BMP7;CSNK1D;WNT10A;TP53BP2;MPP5;STK3;CSNK1E;PPP2R2D;TCF7L2,PPP1CA;PRKCZ;DCHS1;SCRIB;LIMD1;PPP1CC;PRKCI;LLGL1;WNT2B;CTNNA1;YWHAZ;YWHAE;CTNNA2;WNT4;ACTB;ACTG1;FRMD6;RASSF2;YWHAQ;YWHAH;WWC1;DLG4;YWHAB;YWHAG;FZD2;FZD7;PAK1;FAT4;FRMD1;PPP1CB;PARD6B;BMPR2;APC;WNT5A;FZD1
Bile secretion,0.30151964914902596,0.8198357217189385,0.775974025974026,0.9372492883888616,72,27,CA2;ADCY6;GNAS;EPHX1;ADCY5;SLC9A1;PRKACB;LDLR;ADCY3;PRKACA;ABCC4;ATP1A1;ABCB1;ABCC3;HMGCR;SLC2A1;NCEH1;ADCY7;SCARB1;ATP1B1;RXRA;ATP1A3;SLC5A1;ATP1B3;PRKACG;SLC4A2;ATP1A2,CA2;ADCY6;GNAS;EPHX1;ADCY5;SLC9A1;PRKACB;LDLR;ADCY3;PRKACA
Peroxisome,0.2850075929988646,0.8222611485104638,0.8387096774193549,0.937271107830752,83,65,CAT;SCP2;EPHX2;SOD2;ACSL1;PRDX5;ACSL5;ABCD3;PEX1;CRAT;GSTK1;IDH2;PEX3;HMGCL;ACSL6;NUDT12;PRDX1;MLYCD;ACOT8;CROT;ACOX3;IDH1;MPV17;PXMP2;PECR;PEX14;PEX6;ACOX2;PEX5;ACSL4;DECR2;PEX12;AGPS;GNPAT;ECI2;SLC27A2;PEX16;PEX19;ACAA1;MPV17L2;PHYH;XDH;ABCD4;ABCD1;HSD17B4;PEX13;ACSL3;NUDT19;ACOX1;PIPOX;FAR1;PMVK;PEX2;ECH1;SLC25A17;PEX26;PXMP4;EHHADH;PEX11B;AMACR;PEX10;HACL1;MVK;SOD1;DHRS4,CAT;SCP2;EPHX2;SOD2;ACSL1;PRDX5;ACSL5;ABCD3;PEX1;CRAT;GSTK1;IDH2;PEX3;HMGCL;ACSL6;NUDT12;PRDX1;MLYCD;ACOT8;CROT;ACOX3;IDH1;MPV17;PXMP2;PECR;PEX14;PEX6;ACOX2;PEX5
