Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
SLC-mediated transmembrane transport,-0.583482164425295,-1.0120751111894295,0.398,1.0,251,102,CP;SLC12A4;SLC16A7;SLC25A5;SLC25A6;SLC35A2;SLC35B2;SLC39A7;SLC4A1;SLC7A2;SLC8A1;SLC9A9;SLCO2A1;ALB;APOD;AHCYL2;SLC29A1;SLC2A4;SLC25A22;SLC35D1;SLC9A1;SLC2A3;SLC26A11;SLC5A6;SLC22A3;SLC7A1;SLC25A4;SLC33A1;SLC35B3;SLC34A2;SLC3A2;SLC38A1;SLC39A10;SLC15A4;SLC27A1;SLC12A7;SLC25A26;SLC39A6;MFSD4B;SLC35A3;SLC30A6;SLC14A1;ARL2;SLC7A5;SLC44A1;SLC12A6;SLC4A7;SLCO2B1;SLC1A4;EMB;SLC43A2;SLC30A1;SLC7A7;SLC5A3;SLC22A18;SLC9A6;SLC6A12;PDZD11;SLC25A10;SLC44A2;SLC2A1;SLC7A8;SLC6A6;SLC27A6;SLC38A2;SLC16A1;SLC2A8;SLC35C1;SLCO3A1;SRI;SLC26A2;BSG;SLC7A6;SLC1A3;SLC1A5;SLC12A2;SLC25A29;SLC15A3;SLC40A1;SLC11A1;SLC5A1;HEPH;SLC26A6;SLC15A2;SLC44A4;SLC17A5;SLC16A3;SLC29A3;ARL2BP;SLC9A7;SLC30A5;RUNX1;SLC31A1;SLC4A2;SLC39A14;SLC35A1;SLC11A2;SLC2A10;SLC30A7;SLC27A4;SLC28A3;SLC20A2,SLC44A2;SLC2A1;SLC7A8;SLC6A6;SLC27A6;SLC38A2;SLC16A1;SLC2A8;SLC35C1;SLCO3A1;SRI;SLC26A2;BSG;SLC7A6;SLC1A3;SLC1A5;SLC12A2;SLC25A29;SLC15A3;SLC40A1;SLC11A1;SLC5A1;HEPH;SLC26A6;SLC15A2;SLC44A4;SLC17A5;SLC16A3;SLC29A3;ARL2BP;SLC9A7;SLC30A5;RUNX1;SLC31A1;SLC4A2;SLC39A14;SLC35A1;SLC11A2;SLC2A10;SLC30A7;SLC27A4;SLC28A3;SLC20A2
NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10,-0.6555276898089745,-1.0330494030493849,0.3985943775100402,1.0,12,12,CASP8;IKBKG;TRIM25;RNF135;DDX58;IFIH1;FADD;CHUK;IKBKB;MAVS;RIPK1;CASP10,CHUK;IKBKB;MAVS;RIPK1;CASP10
RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,-0.6100343788170839,-1.0169141853138028,0.399,1.0,67,33,ITGA2B;MYL9;DPY30;GP1BA;HDAC1;PRMT1;PF4;ASH2L;TNRC6A;TNRC6C;WDR5;AGO3;EP300;AGO1;KMT2D;KAT2B;RBBP5;MOV10;SIN3A;TNRC6B;H2AFX;SETD1B;KMT2A;SETD1A;THBS1;KMT2B;KMT2E;CBFB;PRMT6;PRKCQ;RUNX1;SIN3B;KMT2C,SETD1A;THBS1;KMT2B;KMT2E;CBFB;PRMT6;PRKCQ;RUNX1;SIN3B;KMT2C
MECP2 regulates transcription factors,-0.7503372956519343,-1.222596842684929,0.3997668997668998,1.0,5,3,MECP2;MEF2C;CREB1,CREB1
InlB-mediated entry of Listeria monocytogenes into host cell,-0.6490341085646052,-1.0310917697904283,0.3997995991983968,1.0,16,14,SH3GL1;EPS15;SH3GL2;STAM;GRB2;SH3KBP1;RPS27A;HGS;MET;UBB;STAM2;SH3GL3;UBA52;CBL,MET;UBB;STAM2;SH3GL3;UBA52;CBL
Pre-NOTCH Processing in Golgi,-0.6470426487977767,-1.0282608977923677,0.401,1.0,18,14,NOTCH2;RAB6A;LFNG;B4GALT1;NOTCH3;TMED2;NOTCH1;ATP2A3;ATP2A1;ATP2A2;ST3GAL4;SEL1L;FURIN;ST3GAL6,ST3GAL4;SEL1L;FURIN;ST3GAL6
FRS-mediated FGFR3 signaling,-0.6583017194961633,-1.0348988465640985,0.4012036108324975,1.0,20,12,FGF2;PTPN11;NRAS;GRB2;SOS1;FGFR3;FGF17;FRS2;KRAS;HRAS;FGF4;FGF20,FRS2;KRAS;HRAS;FGF4;FGF20
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,-0.6239423938061155,-1.0218723258031785,0.402,1.0,32,25,HDAC1;SNW1;TGIF2;E2F5;SERPINE1;SP1;TFDP2;CCNK;CDK9;RPS27A;SMAD3;WWTR1;MEN1;CCNT1;UBB;TGIF1;E2F4;SMAD4;TFDP1;UBA52;RBL1;CDK8;SMAD2;JUNB;CCNT2,TGIF1;E2F4;SMAD4;TFDP1;UBA52;RBL1;CDK8;SMAD2;JUNB;CCNT2
"Unblocking of NMDA receptors, glutamate binding and activation",-0.6623483432965666,-1.0332634016333557,0.4026104417670683,1.0,21,11,NEFL;CAMK2A;CAMK2D;CAMK2G;CAMK2B;DLG4;LRRC7;ACTN2;DLG1;DLG2;DLG3,DLG1;DLG2;DLG3
Degradation of beta-catenin by the destruction complex,-0.5884089282574854,-1.0116357911406666,0.403,1.0,85,74,CTBP1;CTBP2;HDAC1;PPP2R5B;PPP2R5A;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PSMA8;PPP2R5E;RBX1;PSMD14;PSMB3;PSMA1;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;SKP1;PSMD6;APC;PPP2CB;PSMD9;PSMA6;GSK3B;PSMC6;PSMD2;PSMB2;CTNNB1;RPS27A;PSMD5;CUL1;PSMA2;LEF1;PSMB8;AXIN1;PPP2R5C;PSMB10;TCF7;PSMB5;BTRC;PSMA3;PPP2R1A;UBB;PSMB6;PSMD11;TLE2;PSMB4;CSNK1A1;PSME4;PPP2R1B;PSMC5;UBA52;PPP2CA;PPP2R5D;PSMC4;TLE4;PSMD10;TCF7L2;PSMB1;PSMB9;TLE1;PSMD4;TLE3,AXIN1;PPP2R5C;PSMB10;TCF7;PSMB5;BTRC;PSMA3;PPP2R1A;UBB;PSMB6;PSMD11;TLE2;PSMB4;CSNK1A1;PSME4;PPP2R1B;PSMC5;UBA52;PPP2CA;PPP2R5D;PSMC4;TLE4;PSMD10;TCF7L2;PSMB1;PSMB9;TLE1;PSMD4;TLE3
RUNX2 regulates bone development,-0.6314154958629533,-1.0213812863568676,0.404,1.0,31,19,MAPK3;COL1A1;HDAC4;SRC;RBM14;ABL1;YES1;AR;MAPK1;HDAC6;RUNX2;WWTR1;HDAC3;RB1;CBFB;SMAD1;SMAD4;SP7;YAP1,WWTR1;HDAC3;RB1;CBFB;SMAD1;SMAD4;SP7;YAP1
TRIF(TICAM1)-mediated TLR4 signaling,-0.585980193436739,-1.0121141652646857,0.404,1.0,97,81,IRF7;MEF2A;MAPK11;MAPK14;MAPK3;MAPK8;MAPK9;DUSP3;PTPN11;SARM1;S100B;CASP8;TNIP2;NKIRAS2;S100A12;RPS6KA5;TAB1;MAPK7;IKBKG;MAP3K7;UBE2N;MAPK1;SKP1;CD14;NFKBIA;NFKB1;ATF1;SAA1;TAB2;RELA;RIPK2;MEF2C;RPS6KA3;VRK3;ELK1;HMGB1;MAP2K1;PPP2CB;FADD;ATF2;MAP2K7;MAP2K4;RPS27A;IRF3;CUL1;TAB3;UBE2D1;MAP3K8;DUSP6;MAP2K3;CHUK;UBE2D2;RIPK3;APP;IRAK1;TANK;BTRC;IKBKB;PPP2R1A;TBK1;RPS6KA2;UBB;FBXW11;MAPKAPK2;MAP2K6;JUN;TRAF3;BIRC2;CREB1;MAPKAPK3;NFKBIB;NKIRAS1;PPP2R1B;NFKB2;UBA52;RIPK1;TRAF6;PPP2CA;PPP2R5D;RPS6KA1;IKBKE,CHUK;UBE2D2;RIPK3;APP;IRAK1;TANK;BTRC;IKBKB;PPP2R1A;TBK1;RPS6KA2;UBB;FBXW11;MAPKAPK2;MAP2K6;JUN;TRAF3;BIRC2;CREB1;MAPKAPK3;NFKBIB;NKIRAS1;PPP2R1B;NFKB2;UBA52;RIPK1;TRAF6;PPP2CA;PPP2R5D;RPS6KA1;IKBKE
Electron transport from NADPH to Ferredoxin,-0.7559252129485798,-1.2492876036498244,0.4045077105575326,1.0,3,3,FDX2;FDXR;FDX1,FDXR;FDX1
Macroautophagy,-0.585514990791949,-1.0113641041767547,0.405,1.0,117,96,HSP90AA1;HSPA8;DYNC1I1;SRC;VDAC1;TOMM40;TOMM5;TOMM7;TSC1;TSC2;PRKAG2;PCNT;RHEB;ATG4B;BECN1;CHMP6;CHMP4B;PRKAB1;CSNK2B;MTMR3;UBE2N;RPTOR;MTOR;DYNLL1;UVRAG;MLST8;TOMM70;RB1CC1;ATG12;LAMTOR4;TOMM22;TOMM6;HSF1;TOMM20;PEX5;HDAC6;RRAGA;IFT88;PRKAA1;CHMP4A;WDR45;MFN1;MTERF3;ATG16L1;WIPI1;ATG4C;ATG13;LAMTOR2;RPS27A;CSNK2A2;PRKAA2;MFN2;DYNLL2;PLIN2;PGAM5;DYNC1LI1;NBR1;MTMR14;PIK3C3;DYNC1LI2;WIPI2;DYNC1H1;CHMP7;GABARAPL2;CHMP2A;CSNK2A1;CHMP2B;UBB;RRAGD;PRKAG1;RRAGB;PRKAB2;LAMTOR5;ATG9A;ATG3;ATG101;LAMTOR1;GABARAP;AMBRA1;PARK7;DYNC1I2;USP30;UBA52;LAMTOR3;VCP;ATM;WDR45B;CHMP3;CHMP4C;RRAGC;PIK3R4;ULK1;ATG5;SQSTM1;PLIN3;ATG7,NBR1;MTMR14;PIK3C3;DYNC1LI2;WIPI2;DYNC1H1;CHMP7;GABARAPL2;CHMP2A;CSNK2A1;CHMP2B;UBB;RRAGD;PRKAG1;RRAGB;PRKAB2;LAMTOR5;ATG9A;ATG3;ATG101;LAMTOR1;GABARAP;AMBRA1;PARK7;DYNC1I2;USP30;UBA52;LAMTOR3;VCP;ATM;WDR45B;CHMP3;CHMP4C;RRAGC;PIK3R4;ULK1;ATG5;SQSTM1;PLIN3;ATG7
ERBB2 Activates PTK6 Signaling,-0.731660011722778,-1.1486275501269554,0.40573318632855565,1.0,13,4,EGFR;ERBB3;ERBB4;ERBB2,ERBB2
EGR2 and SOX10-mediated initiation of Schwann cell myelination,-0.6328582002009705,-1.0218838684788207,0.407,1.0,29,18,LAMA2;LAMB1;LAMC1;MBP;MPZ;DAG1;HDAC2;SMARCA4;UTRN;SCD5;HMGCR;WWTR1;TEAD1;GJB1;NAB2;YAP1;CYP51A1;NAB1,WWTR1;TEAD1;GJB1;NAB2;YAP1;CYP51A1;NAB1
Nuclear Envelope (NE) Reassembly,-0.5890515434473584,-1.0115441577329591,0.407,1.0,76,71,LMNA;LMNB1;NUP133;NUP160;NUP205;NUP37;NUP54;NUP62;NUP98;EMD;SUMO1;SIRT2;VRK1;TNPO1;TUBA1B;TUBA1C;TUBA3D;TUBA4A;TUBB3;RCC1;RAN;RANGAP1;CHMP6;CHMP4B;TUBB4A;CC2D1B;NDC1;SEC13;KPNB1;NUP58;TUBA8;IST1;NUP107;UBE2I;POM121;TUBB2A;TUBB2B;NUP35;CDK1;LEMD2;VPS4A;TUBB4B;NUP43;NUP93;LEMD3;TMPO;AHCTF1;CCNB1;CHMP4A;TUBB6;TUBB8;NUP85;PPP2R2A;CCNB2;NUP188;VRK2;CHMP7;PPP2R1A;SEH1L;CHMP2A;CHMP2B;TUBAL3;BANF1;ANKLE2;PPP2CA;SPAST;CHMP3;CHMP4C;TUBB1;NUP155;LBR,NUP85;PPP2R2A;CCNB2;NUP188;VRK2;CHMP7;PPP2R1A;SEH1L;CHMP2A;CHMP2B;TUBAL3;BANF1;ANKLE2;PPP2CA;SPAST;CHMP3;CHMP4C;TUBB1;NUP155;LBR
Adenylate cyclase inhibitory pathway,-0.6846704484047235,-1.0442225947413564,0.4071065989847716,1.0,14,8,GNAI1;GNAI2;GNAI3;GNAL;ADCY6;ADCY5;ADCY3;ADCY7,ADCY7
Regulation of TP53 Activity through Association with Co-factors,-0.6735182663568846,-1.035743301688914,0.40725806451612906,1.0,14,9,AKT3;AKT2;PPP1R13L;AKT1;TP53;PPP1R13B;PHF20;BANP;TP53BP2,TP53;PPP1R13B;PHF20;BANP;TP53BP2
Downregulation of SMAD2/3:SMAD4 transcriptional activity,-0.6346344205408366,-1.022521821186308,0.4074074074074074,1.0,23,18,HDAC1;TRIM33;PARP1;PPM1A;TGIF2;NCOR1;NCOR2;RPS27A;UBE2D1;SMAD3;NEDD4L;UBB;TGIF1;USP9X;SMAD4;UBA52;SMAD2;SMURF2,UBB;TGIF1;USP9X;SMAD4;UBA52;SMAD2;SMURF2
Rev-mediated nuclear export of HIV RNA,-0.6060014446910413,-1.012438121052255,0.408,1.0,36,34,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;XPO1;TPR;RCC1;RAE1;RAN;RANGAP1;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;RANBP1;NUP58;NUP107;POM121;NUP214;NUP35;NUP43;NUP93;NUP85;NUP188;SEH1L;NUP155,NUP85;NUP188;SEH1L;NUP155
MET activates STAT3,-0.7503792817413003,-1.2179576413773143,0.408187134502924,1.0,3,3,HGF;MET;STAT3,MET;STAT3
Eicosanoids,-0.6981969630556364,-1.0664823105841754,0.40899795501022496,1.0,12,7,PTGIS;CYP4F22;TBXAS1;CYP4A11;CYP4B1;CYP4F3;CYP4F11,CYP4B1;CYP4F3;CYP4F11
Transport of fatty acids,-0.733405134809384,-1.1535287311580176,0.4101433296582139,1.0,8,4,APOD;SLC27A1;SLC27A6;SLC27A4,SLC27A4
Prevention of phagosomal-lysosomal fusion,-0.673030628698134,-1.029332902840412,0.4104627766599598,1.0,18,8,RAB7A;RPS27A;HGS;UBB;VPS33B;CORO1A;UBA52;RAB5A,UBB;VPS33B;CORO1A;UBA52;RAB5A
APC/C:Cdc20 mediated degradation of mitotic proteins,-0.5886588503460742,-1.0089845166597722,0.411,1.0,76,68,UBE2E1;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;ANAPC2;PSMA8;BUB3;PSMD14;PSMB3;PSMA1;ANAPC7;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;PSMD6;ANAPC10;CDK1;MAD2L1;UBE2C;CCNB1;PSMD9;PSMA6;PSMC6;ANAPC5;PSMD2;PSMB2;RPS27A;PSMD5;UBE2S;PSMA2;UBE2D1;PSMB8;PSMB10;CDC27;PSMB5;CCNA2;PSMA3;CDC23;CDC16;UBB;PSMB6;PSMD11;PSMB4;CDC26;PSME4;PSMC5;UBA52;BUB1B;CDC20;ANAPC1;PSMC4;ANAPC16;PSMD10;PSMB1;PSMB9;ANAPC4;PSMD4,CDC23;CDC16;UBB;PSMB6;PSMD11;PSMB4;CDC26;PSME4;PSMC5;UBA52;BUB1B;CDC20;ANAPC1;PSMC4;ANAPC16;PSMD10;PSMB1;PSMB9;ANAPC4;PSMD4
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,-0.6110718617225159,-1.0185881638912948,0.411,1.0,42,30,ITPR1;GNAS;GNB1;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;PRKAR2B;RAP1A;ADCY6;ADCY5;GNG5;GNB4;PRKACB;PRKACA;PRKAR2A;GNG4;RAPGEF4;AKAP5;PRKAR1A;GNB5;ITPR3;PRKAR1B;ITPR2;PRKACG;IQGAP1;GNG10;RAPGEF3,AKAP5;PRKAR1A;GNB5;ITPR3;PRKAR1B;ITPR2;PRKACG;IQGAP1;GNG10;RAPGEF3
Golgi Cisternae Pericentriolar Stack Reorganization,-0.6457710905186371,-1.0218802365774913,0.412,1.0,14,14,MAPK3;GORASP2;RAB1A;RAB2A;USO1;RAB1B;MAPK1;CDK1;CCNB1;CCNB2;GORASP1;PLK1;GOLGA2;BLZF1,CCNB2;GORASP1;PLK1;GOLGA2;BLZF1
Formation of xylulose-5-phosphate,-0.7111646825739255,-1.0767159098468473,0.4129979035639413,1.0,5,5,CRYL1;SORD;XYLB;AKR1A1;DCXR,DCXR
VEGFA-VEGFR2 Pathway,-0.5837119285730775,-1.0086563295992461,0.413,1.0,95,86,HSP90AA1;ITGB3;ITPR1;NOS3;MAPK11;MAPK12;MAPK14;DOCK1;SRC;PRKCZ;PIK3R1;ROCK2;ROCK1;CAV1;CDH5;HSPB1;FYN;CTNNA1;PAK2;AXL;PRKACB;PRKCB;RICTOR;MTOR;PLCG1;PRKACA;RAC1;MLST8;ABI1;MAPK13;AKT3;NCF2;VEGFA;CTNND1;AKT2;PDPK1;ELMO1;PXN;PAK1;PIK3CB;NRAS;ELMO2;AHCYL1;NCF1;PRKCD;PRKCA;AKT1;PIK3R2;NCK2;CYBA;CTNNB1;BAIAP2;VAV3;PTK2B;WASF2;CDC42;CYFIP2;WASF3;CYBB;BRK1;MAPKAP1;ITPR3;CRK;NCF4;MAPKAPK2;THEM4;JUP;ITPR2;VAV2;PIK3CA;MAPKAPK3;NCKAP1L;NCKAP1;RASA1;KRAS;ABI2;RHOA;PRKACG;HRAS;CYFIP1;BCAR1;WASF1;NCK1;VAV1;ITGAV;PTK2,NCF4;MAPKAPK2;THEM4;JUP;ITPR2;VAV2;PIK3CA;MAPKAPK3;NCKAP1L;NCKAP1;RASA1;KRAS;ABI2;RHOA;PRKACG;HRAS;CYFIP1;BCAR1;WASF1;NCK1;VAV1;ITGAV;PTK2
tRNA Aminoacylation,-0.6228302313739388,-1.0157992851111688,0.413,1.0,42,24,EEF1E1;DARS2;PPA1;AIMP1;AIMP2;PPA2;NARS2;FARS2;FARSB;HARS2;IARS2;CARS2;MARS2;YARS2;VARS2;TARS2;LARS2;SARS2;RARS2;FARSA;WARS2;AARS2;EARS2;PARS2,VARS2;TARS2;LARS2;SARS2;RARS2;FARSA;WARS2;AARS2;EARS2;PARS2
Axonal growth stimulation,-0.7520149360818652,-1.2481404984153766,0.41330166270783847,1.0,4,3,NGFR;ARHGDIA;RHOA,ARHGDIA;RHOA
Iron uptake and transport,-0.6024794543799535,-1.0129504205764301,0.414,1.0,59,44,CP;CYBRD1;GLRX3;TF;TFRC;ALAD;ATP6V1E1;ATP6V1C1;CAND1;ACO1;ATP6V1H;STEAP2;ATP6V1E2;LCN2;ATP6V1G1;IREB2;SKP1;ATP6V1A;ATP6V1F;ATP6V0A2;RPS27A;HMOX1;ATP6V0A1;CUL1;MCOLN1;ATP6V1B2;FLVCR1;TCIRG1;HMOX2;ATP6V1B1;UBB;SLC40A1;ATP6AP1;FTH1;ATP6V0C;ATP6V0D1;HEPH;ATP6V1D;ATP6V0A4;UBA52;STEAP3;NEDD8;FTL;SLC11A2,ATP6V1B1;UBB;SLC40A1;ATP6AP1;FTH1;ATP6V0C;ATP6V0D1;HEPH;ATP6V1D;ATP6V0A4;UBA52;STEAP3;NEDD8;FTL;SLC11A2
Intestinal hexose absorption,-0.774116712981301,-2.043476267511976,0.4140625,1.0,4,1,SLC5A1,SLC5A1
Synthesis of dolichyl-phosphate mannose,-0.7542665844269779,-1.4338645145187043,0.41426611796982166,1.0,3,2,DPM1;DPM3,DPM3
Defective DPM2 causes DPM2-CDG (CDG-1u),-0.7542665844269779,-1.4081423055967413,0.414535666218035,1.0,3,2,DPM1;DPM3,DPM3
Interactions of Rev with host cellular proteins,-0.6055470937880539,-1.0136517696672507,0.415,1.0,38,36,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;NPM1;XPO1;TPR;RCC1;RAE1;RAN;RANGAP1;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;KPNB1;RANBP1;NUP58;NUP107;POM121;NUP214;NUP35;NUP43;NUP93;NUP85;NUP188;SEH1L;NUP155,NUP85;NUP188;SEH1L;NUP155
RNA Polymerase III Abortive And Retractive Initiation,-0.6068186449140304,-1.0120577909763273,0.415,1.0,41,36,NFIA;NFIC;CRCP;GTF3C5;SSB;POLR2F;POLR2E;BRF1;POLR1D;NFIX;POLR3B;POU2F1;SNAPC1;NFIB;TBP;GTF3C3;POLR3K;GTF3C4;POLR3C;POLR2H;POLR2K;POLR3E;POLR2L;POLR3D;POLR3H;SNAPC4;POLR3F;GTF3A;BRF2;ZNF143;POLR3A;GTF3C1;POLR1C;GTF3C2;POLR3GL;GTF3C6,POLR3F;GTF3A;BRF2;ZNF143;POLR3A;GTF3C1;POLR1C;GTF3C2;POLR3GL;GTF3C6
RORA activates gene expression,-0.6382216247875141,-1.017626762510257,0.415,1.0,18,16,NCOA1;CHD9;TBL1XR1;EP300;MED1;SMARCD3;CREBBP;CPT1A;NCOA6;CARM1;TGS1;RXRA;NCOA2;TBL1X;SREBF1;HELZ2,NCOA6;CARM1;TGS1;RXRA;NCOA2;TBL1X;SREBF1;HELZ2
Scavenging by Class B Receptors,-0.699378550195679,-1.0730050571249796,0.41501564129301355,1.0,6,6,SSC5D;APOA1;APOB;CD36;SAA1;SCARB1,SCARB1
Defective CP causes aceruloplasminemia (ACERULOP),-0.7713689322483346,-1.4132187256832407,0.41621621621621624,1.0,2,2,CP;SLC40A1,SLC40A1
PP2A-mediated dephosphorylation of key metabolic factors,-0.7062429847445052,-1.0740358579022642,0.41735537190082644,1.0,7,6,PPP2CB;PFKFB1;PPP2R1A;PPP2R1B;PPP2CA;PPP2R5D,PPP2R1A;PPP2R1B;PPP2CA;PPP2R5D
Uptake and function of diphtheria toxin,-0.7113873058298479,-1.089076212957488,0.4176285414480588,1.0,6,5,HSP90AA1;HSP90AB1;EEF2;CD9;TXNRD1,TXNRD1
Activation of the AP-1 family of transcription factors,-0.6746804938275387,-1.0388207828627365,0.4194528875379939,1.0,10,8,MAPK11;MAPK14;MAPK3;MAPK8;MAPK9;MAPK1;ATF2;JUN,JUN
Chromatin organization,-0.5729343104598783,-1.0056725368388706,0.42,1.0,240,179,KDM1B;NCOA1;MBD3;MTA1;MTA3;DPY30;DR1;HAT1;HDAC1;HDAC2;GPS2;ENY2;TAF10;TAF12;SGF29;SETD7;SMARCA4;SMARCC1;SMARCD2;SMARCE1;SMARCC2;PRMT1;PRMT5;PADI4;RPS2;RUVBL1;SAP18;SAP30;RCOR1;RBBP7;RBBP4;CHD4;ATF7IP;CHD3;ACTB;BRD1;KAT8;SMARCA2;TADA3;GATAD2A;MTA2;ASH2L;PBRM1;YEATS4;SAP130;TBL1XR1;SMARCD1;SMARCB1;MORF4L1;BRWD1;WDR5;NFKB1;MCRS1;EP300;RUVBL2;KDM3A;DNMT3A;KMT2D;TAF6L;RELA;MEAF6;KDM3B;KDM5C;ACTL6A;OGT;KDM2A;JADE2;KDM1A;ELP2;PADI2;KAT2B;TRRAP;RBBP5;NCOR1;NCOR2;JMJD6;KDM5A;SUPT20H;PHF2;KANSL3;HDAC10;PRMT3;SMARCD3;MRGBP;ARID2;MECOM;ATF2;HCFC1;JAK2;WDR77;EHMT1;KANSL1;TAF5L;REST;ARID5B;CREBBP;ARID4A;KAT6B;CDK4;H2AFX;KDM4B;EHMT2;PRMT7;SETD1B;KDM6A;EED;KANSL2;EPC1;KAT2A;KMT2A;ELP3;SETD2;SMYD3;EP400;SUV39H2;MSL2;ARID4B;KAT6A;SUDS3;KDM4A;HDAC3;SETD1A;NSD1;HMG20B;ING4;COPRS;SUPT7L;SUZ12;KDM2B;CARM1;VPS72;ELP6;SETDB1;NCOA2;MSL1;KMT2B;TBL1X;TADA2A;USP22;BRPF3;MORF4L2;ING5;DMAP1;KDM5B;SETD3;KAT7;JADE3;KMT2E;PHF20;ELP4;PRMT6;BRMS1;KAT14;ING3;TADA1;NFKB2;YEATS2;BRPF1;PHF21A;NSD2;JADE1;TAF9;BRD8;ELP5;EZH2;GATAD2B;PHF8;NSD3;SMYD2;ZZZ3;KAT5;ARID1A;MSL3;SAP30L;ARID1B;HDAC8;TADA2B;MBIP;KMT2C,ELP3;SETD2;SMYD3;EP400;SUV39H2;MSL2;ARID4B;KAT6A;SUDS3;KDM4A;HDAC3;SETD1A;NSD1;HMG20B;ING4;COPRS;SUPT7L;SUZ12;KDM2B;CARM1;VPS72;ELP6;SETDB1;NCOA2;MSL1;KMT2B;TBL1X;TADA2A;USP22;BRPF3;MORF4L2;ING5;DMAP1;KDM5B;SETD3;KAT7;JADE3;KMT2E;PHF20;ELP4;PRMT6;BRMS1;KAT14;ING3;TADA1;NFKB2;YEATS2;BRPF1;PHF21A;NSD2;JADE1;TAF9;BRD8;ELP5;EZH2;GATAD2B;PHF8;NSD3;SMYD2;ZZZ3;KAT5;ARID1A;MSL3;SAP30L;ARID1B;HDAC8;TADA2B;MBIP;KMT2C
Export of Viral Ribonucleoproteins from Nucleus,-0.6099669362240185,-1.015214949124443,0.421,1.0,39,32,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;XPO1;TPR;RAE1;RAN;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;NUP58;NUP107;POM121;NUP214;NUP35;NUP43;NUP93;NUP85;HSPA1A;NUP188;SEH1L;NUP155,NUP85;HSPA1A;NUP188;SEH1L;NUP155
Organic cation/anion/zwitterion transport,-0.7590751504703653,-1.226075289734145,0.4213615023474178,1.0,15,3,SLC22A3;SLC22A18;RUNX1,RUNX1
Adherens junctions interactions,-0.6238715696158399,-1.0160223481436057,0.423,1.0,31,21,ANG;CADM3;CDH13;CDH5;NECTIN1;CTNNA1;PVR;CTNND1;NECTIN4;CDH11;CTNNB1;NECTIN2;CDH2;CDH1;CDH6;CDH10;JUP;CADM1;AFDN;CDH3;NECTIN3,CDH2;CDH1;CDH6;CDH10;JUP;CADM1;AFDN;CDH3;NECTIN3
"TICAM1,TRAF6-dependent induction of TAK1 complex",-0.6729446865667214,-1.0379775670049667,0.4238143289606458,1.0,11,9,TAB1;MAP3K7;TAB2;RPS27A;TAB3;UBB;UBA52;TLR3;TRAF6,UBB;UBA52;TLR3;TRAF6
Regulation of TNFR1 signaling,-0.6172153210380386,-1.0148806993068247,0.424,1.0,36,27,TRADD;RACK1;CASP8;CYLD;IKBKG;RNF31;RBCK1;TRAF2;OTUD7B;RPS27A;TAX1BP1;XIAP;OTULIN;USP4;CHUK;IKBKB;SPPL2A;UBB;BIRC2;TRAF1;TNFAIP3;UBA52;RIPK1;MADD;TNFRSF1A;SHARPIN;SPPL2B,IKBKB;SPPL2A;UBB;BIRC2;TRAF1;TNFAIP3;UBA52;RIPK1;MADD;TNFRSF1A;SHARPIN;SPPL2B
EGFR Transactivation by Gastrin,-0.6856633651908296,-1.0478352296533462,0.4240570846075433,1.0,9,7,EGFR;NRAS;GRB2;PRKCA;SOS1;KRAS;HRAS,KRAS;HRAS
Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE),-0.7370369325509187,-1.228364795225793,0.42431466030989273,1.0,9,3,CYP1B1;CYP2U1;CYP4A11,CYP4A11
Transcriptional Regulation by MECP2,-0.6033877171423341,-1.009919544304091,0.425,1.0,63,40,MECP2;GAMT;HDAC1;HDAC2;GPS2;CAMK2A;CAMK2D;CAMK2G;CAMK2B;SLC2A3;TNRC6A;TNRC6C;TBL1XR1;AGO3;AGO1;PRKACA;AGO2;NCOR1;MEF2C;NCOR2;PVALB;GPRIN1;MOV10;SIN3A;NOTCH1;TNRC6B;PTEN;SST;HDAC3;IRAK1;HTT;AURKB;DGCR8;MET;CAMK4;PTPN1;TBL1X;CREB1;FKBP5;LBR,HDAC3;IRAK1;HTT;AURKB;DGCR8;MET;CAMK4;PTPN1;TBL1X;CREB1;FKBP5;LBR
Defective DPM3 causes DPM3-CDG (CDG-1o),-0.7542665844269779,-1.4393938804641968,0.42579750346740636,1.0,3,2,DPM1;DPM3,DPM3
