Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Regulation of TNFR1 signaling,-0.12776119402984834,-18.507930616731098,0.9473684210526315,0.454674511885358,36,27,TRADD;RACK1;CASP8;CYLD;IKBKG;RNF31;RBCK1;TRAF2;OTUD7B;RPS27A;TAX1BP1;XIAP;OTULIN;USP4;CHUK;IKBKB;SPPL2A;UBB;BIRC2;TRAF1;TNFAIP3;UBA52;RIPK1;MADD;TNFRSF1A;SHARPIN;SPPL2B,TRADD;RACK1;CASP8;CYLD;IKBKG;RNF31;RBCK1;TRAF2;OTUD7B;RPS27A;TAX1BP1;XIAP;OTULIN;USP4;CHUK;IKBKB;SPPL2A;UBB;BIRC2;TRAF1;TNFAIP3;UBA52;RIPK1;MADD;TNFRSF1A;SHARPIN;SPPL2B
mRNA decay by 3' to 5' exoribonuclease,-0.2854917274116038,-14.901683699262495,0.07954545454545454,0.4671033376588654,16,16,EXOSC4;SKIV2L;EXOSC1;EXOSC2;EXOSC8;NT5C3B;TTC37;DIS3;EXOSC5;HBS1L;EXOSC7;WDR61;EXOSC9;EXOSC3;EXOSC6;DCPS,EXOSC1;EXOSC2;EXOSC8;NT5C3B;TTC37;DIS3;EXOSC5;HBS1L;EXOSC7;WDR61;EXOSC9;EXOSC3;EXOSC6;DCPS
HDMs demethylate histones,-0.2770147110796035,-13.254133835801445,0.1702127659574468,0.46809037686696714,26,16,KDM1B;KDM3A;KDM3B;KDM5C;KDM2A;KDM1A;JMJD6;KDM5A;PHF2;ARID5B;KDM4B;KDM6A;KDM4A;KDM2B;KDM5B;PHF8,KDM3A;KDM3B;KDM5C;KDM2A;KDM1A;JMJD6;KDM5A;PHF2;ARID5B;KDM4B;KDM6A;KDM4A;KDM2B;KDM5B;PHF8
Phosphorylation of CD3 and TCR zeta chains,-0.28770159521687033,-15.13035402296052,0.10344827586206896,0.4687092496987034,29,16,PTPRJ;CD3E;PAG1;HLA-DRA;CD4;CD247;CSK;PTPRC;HLA-DRB5;HLA-DQA1;HLA-DPA1;HLA-DQB1;HLA-DPB1;HLA-DRB1;HLA-DRB4;HLA-DRB3,PAG1;HLA-DRA;CD4;CD247;CSK;PTPRC;HLA-DRB5;HLA-DQA1;HLA-DPA1;HLA-DQB1;HLA-DPB1;HLA-DRB1;HLA-DRB4;HLA-DRB3
Cyclin A/B1/B2 associated events during G2/M transition,-0.2431348932873356,-14.596679451869791,0.2345679012345679,0.47032505310030936,25,19,XPO1;CDK2;CDK1;CDC25C;PPP2CB;CCNB1;PPP2R2A;CCNB2;CCNA2;PPP2R1A;PPME1;PPP2R1B;PLK1;PPP2CA;WEE1;MNAT1;LCMT1;CDK7;CCNH,CDK2;CDK1;CDC25C;PPP2CB;CCNB1;PPP2R2A;CCNB2;CCNA2;PPP2R1A;PPME1;PPP2R1B;PLK1;PPP2CA;WEE1;MNAT1;LCMT1;CDK7;CCNH
Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization,0.7011117728807172,2.0998885398895326,0.06966618287373004,0.4707126656467951,4,3,SLC25A5;SLC25A6;SLC25A4,SLC25A5;SLC25A6;SLC25A4
SUMOylation of SUMOylation proteins,0.4681811560111515,2.0970654681196477,0.0,0.47076583424841345,35,33,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;SUMO1;SUMO2;TPR;RAE1;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;NUP58;NUP107;POM121;UBE2I;NUP214;NUP35;NUP43;NUP93;PIAS4;NUP85;NUP188;SEH1L;NUP155,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;SUMO1;SUMO2;TPR;RAE1;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;NUP58;NUP107;POM121;UBE2I;NUP214
Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),0.48252034099353636,2.086118826347707,0.0,0.4707664913256129,32,29,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;TPR;RAE1;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;NUP58;NUP107;POM121;NUP214;NUP35;NUP43;NUP93;NUP85;NUP188;SEH1L;NUP155,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;TPR;RAE1;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;NUP58;NUP107;POM121;NUP214;NUP35;NUP43;NUP93
rRNA processing,0.36502414348346474,2.0247963560825952,0.0,0.4711911384170348,237,203,LAS1L;KRR1;IMP3;NCL;NHP2;NAT10;NOL11;NOP56;NOP58;MT-CO1;EBNA1BP2;DKC1;DDX21;DDX49;HEATR1;EXOSC4;FAU;FBL;FTSJ3;WDR12;WDR18;XRN2;TRMT10C;SENP3;PWP2;RPS27L;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPS28;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPS9;RPSA;RPS11;RPS10;RPL31;RPL32;RPL34;RPL35;RPL35A;RPL36A;RPL36AL;RPL37;RPL38;RPL4;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9;RPLP0;RPLP1;RPLP2;RPP14;RPP40;RPL3;RPL28;RPL27A;RBM28;RPL27;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL14;RPL17;RPL18;RPL21;RPL22;RPL23;RPL23A;RPL24;RPL26;RPL26L1;BMS1;RPS17;RPP30;RPS18;TEX10;DDX52;MPHOSPH10;RPL15;BYSL;WDR3;UTP20;RCL1;UTP6;HSD17B10;RPL3L;LTV1;NOL9;NOP2;WDR43;UTP3;RPS23;DDX47;UTP18;UTP4;RPP38;NOP14;MT-ND5;RRP36;WDR46;RPL37A;WDR36;RRP7A;UTP11;PDCD11;PES1;WDR75;UTP15;RPL29;GAR1;THUMPD1;NOP10;TSR1;GNL3;ELAC2;RPL18A;EMG1;RPS15;EXOSC1;MT-ND2;DIMT1;NIP7;UTP14A;SNU13;RRP1;RPL22L1;RPL19;RPS26;EXOSC2;MT-ND4;MRM1;RIOK1;IMP4;RPL39;RPS27A;RIOK3;NOL12;MT-ATP6;RPL30;TBL3;FCF1;EXOSC8;TRMT112;NOB1;RRP9;MTERF4;RPL36;EXOSC10;DIS3;NSUN4;RIOK2;TFB1M;EXOSC5;MT-ATP8;EXOSC7;DHX37;DCAF13;MRM3;MT-CO2;NOC4L;UBA52;ISG20L2;ERI1;RPP25;DIEXF;MT-CO3;NOL6;EXOSC9;EXOSC3;RPS14;C1D;CSNK1D;BOP1;EXOSC6;PELP1;MPHOSPH6;MRM2;CSNK1E;PNO1;MT-CYB;MT-ND1,LAS1L;KRR1;IMP3;NCL;NHP2;NAT10;NOL11;NOP56;NOP58;MT-CO1;EBNA1BP2;DKC1;DDX21;DDX49;HEATR1;EXOSC4;FAU;FBL;FTSJ3;WDR12;WDR18;XRN2;TRMT10C;SENP3;PWP2;RPS27L;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPS28;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPS9;RPSA;RPS11;RPS10;RPL31;RPL32;RPL34;RPL35;RPL35A;RPL36A;RPL36AL;RPL37;RPL38;RPL4;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9;RPLP0;RPLP1;RPLP2;RPP14;RPP40;RPL3;RPL28;RPL27A;RBM28;RPL27;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL14;RPL17;RPL18;RPL21;RPL22;RPL23;RPL23A;RPL24;RPL26;RPL26L1
Activated NTRK3 signals through PI3K,0.700783470476656,2.1009105039993985,0.03968253968253968,0.4717011729011252,6,4,IRS1;SRC;PIK3R1;PIK3CA,IRS1;SRC;PIK3R1
Translocation of ZAP-70 to Immunological synapse,-0.3942655665637961,-14.345127133698101,0.008771929824561403,0.4720336184534493,26,13,CD3E;HLA-DRA;CD4;CD247;HLA-DRB5;HLA-DQA1;HLA-DPA1;ZAP70;HLA-DQB1;HLA-DPB1;HLA-DRB1;HLA-DRB4;HLA-DRB3,HLA-DRA;CD4;CD247;HLA-DRB5;HLA-DQA1;HLA-DPA1;ZAP70;HLA-DQB1;HLA-DPB1;HLA-DRB1;HLA-DRB4;HLA-DRB3
Sema4D in semaphorin signaling,0.4866281358006629,2.0861645348080176,0.001072961373390558,0.4724997676851595,24,23,LIMK2;MYH10;MYH11;MYH14;MYL12B;MYL6;MYL9;RRAS;ROCK1;ROCK2;RHOB;ARHGEF11;ARHGEF12;PLXNB1;RAC1;ARHGAP35;MET;MYH9;RHOA;RHOC;LIMK1;SEMA4D;ERBB2,LIMK2;MYH10;MYH11;MYH14;MYL12B;MYL6;MYL9;RRAS;ROCK1;ROCK2;RHOB;ARHGEF11;ARHGEF12
Intracellular oxygen transport,0.7242679900744131,2.0247978812243104,0.1624203821656051,0.4728215575811076,3,2,CYGB;MB,CYGB;MB
N-glycan antennae elongation in the medial/trans-Golgi,-0.33461873585982593,-13.350008987343578,0.07476635514018691,0.47295412310535223,26,15,FUT8;B4GALT1;B4GALT5;MGAT4A;FUT3;B4GALT3;MGAT5;FUCA1;ST3GAL4;MAN2A1;MGAT4B;MAN2A2;ST6GAL1;MGAT2;B4GALT4,B4GALT5;MGAT4A;FUT3;B4GALT3;MGAT5;FUCA1;ST3GAL4;MAN2A1;MGAT4B;MAN2A2;ST6GAL1;MGAT2;B4GALT4
Extrinsic Pathway of Fibrin Clot Formation,0.6745338975091938,2.087907446909199,0.052486187845303865,0.47317290092192715,5,4,F10;F3;F9;F7,F10;F3;F9
Pyrophosphate hydrolysis,0.7392555831265311,2.1012775420235186,0.137987012987013,0.4732682528263682,2,2,PPA1;PPA2,PPA1;PPA2
Diseases of Immune System,-0.2435387673956386,-13.725513789718208,0.2,0.47330361060846327,27,17,CD36;IKBKG;CD14;BTK;NFKBIA;NFKB1;RELA;UNC93B1;IRAK4;MYD88;TLR1;CHUK;TLR2;IKBKB;TRAF3;NFKB2;TLR3,CD36;IKBKG;CD14;BTK;NFKBIA;NFKB1;RELA;UNC93B1;IRAK4;MYD88;TLR1;CHUK;TLR2;IKBKB;TRAF3;NFKB2;TLR3
Ficolins bind to repetitive carbohydrate structures on the target cell surface,0.6479348689436022,1.999151252992293,0.035443037974683546,0.47338220742134973,5,5,MASP1;FCN2;FCN3;MASP2;FCN1,MASP1;FCN2;FCN3;MASP2;FCN1
Ligand-receptor interactions,0.9318181818181815,2.406245731278071,0.138996138996139,0.47340479131627994,8,1,GAS1,GAS1
Reversible hydration of carbon dioxide,0.5770599800381021,2.0548580037285933,0.015776699029126214,0.4736059185117127,12,8,CA3;CA2;CA1;CA12;CA4;CA5B;CA9;CA13,CA3;CA2;CA1;CA12;CA4;CA5B
Nuclear Pore Complex (NPC) Disassembly,0.4445848554913367,2.0260224146978993,0.0,0.47365503102318124,36,35,NEK9;NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;TPR;RAE1;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;NUP58;NEK7;NUP107;NEK6;POM121;NUP214;NUP35;CDK1;NUP43;NUP93;CCNB1;NUP85;CCNB2;NUP188;SEH1L;NUP155,NEK9;NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;TPR;RAE1;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;NUP58;NEK7;NUP107;NEK6;POM121;NUP214;NUP35;CDK1;NUP43;NUP93
Adenylate cyclase inhibitory pathway,0.5862800625052897,2.1178492225800536,0.01375,0.4738243127242679,14,8,GNAI1;GNAI2;GNAI3;GNAL;ADCY6;ADCY5;ADCY3;ADCY7,GNAI1;GNAI2;GNAI3;GNAL;ADCY6;ADCY5;ADCY3
Formation of editosomes by ADAR proteins,0.7391563275434245,2.0007512697007885,0.17965023847376788,0.47383910600131085,2,2,ADAR;ADARB1,ADAR;ADARB1
MTF1 activates gene expression,0.7355891993722159,2.051863987141525,0.14218009478672985,0.47399017502605856,3,2,CSRP1;MTF1,CSRP1
Removal of aminoterminal propeptides from gamma-carboxylated proteins,0.6079881393175147,2.213360359011577,0.0,0.4741314920718389,10,9,F10;F2;F9;PROC;PROS1;PROZ;F7;GAS6;FURIN,F10;F2;F9;PROC;PROS1;PROZ
G beta:gamma signalling through BTK,0.5360494395776839,2.089160271369196,0.005599104143337066,0.47414134964708,18,13,GNB1;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;GNG5;GNB4;BTK;GNG4;GNB5;GNG10,GNB1;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;GNG5;GNB4
Transport of the SLBP independent Mature mRNA,0.4731855613270618,2.1202198999785757,0.0,0.4741599619590622,35,34,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;TPR;RAE1;ALYREF;AAAS;NUP50;NCBP2;POM121C;RANBP2;NDC1;SEC13;NUP58;NCBP1;NUP107;POM121;NXF1;NUP214;NUP35;NUP43;NUP93;EIF4E;NUP85;NUP188;SEH1L;NUP155,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;TPR;RAE1;ALYREF;AAAS;NUP50;NCBP2;POM121C;RANBP2;NDC1;SEC13;NUP58;NCBP1;NUP107;POM121;NXF1;NUP214
Fibronectin matrix formation,0.6641454837372738,2.1142120988927156,0.05890603085553997,0.47429508815332816,6,4,ITGA5;ITGB1;CEACAM8;FN1,ITGA5;ITGB1;CEACAM8
Defective ALG9 causes ALG9-CDG (CDG-1l),0.8122270742358134,2.105287528409458,0.3840155945419103,0.4744233033129653,1,1,ALG9,ALG9
Rev-mediated nuclear export of HIV RNA,0.5028038047023998,2.260878657996854,0.0,0.47442572504583896,36,34,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;XPO1;TPR;RCC1;RAE1;RAN;RANGAP1;AAAS;NUP50;POM121C;RANBP2;NDC1;RANBP1;SEC13;NUP58;NUP107;POM121;NUP214;NUP35;NUP43;NUP93;NUP85;NUP188;SEH1L;NUP155,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;XPO1;TPR;RCC1;RAE1;RAN;RANGAP1;AAAS;NUP50;POM121C;RANBP2;NDC1;RANBP1;SEC13;NUP58;NUP107;POM121;NUP214
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.38985715667089843,2.0020255705139145,0.0,0.4745391770559228,124,98,LAMB1;LAMB2;LAMC1;LGALS1;KLK13;KNG1;HRC;HSP90B1;ITIH2;IGFALS;IGFBP4;IGFBP5;IGFBP6;NUCB1;MELTF;MFGE8;MXRA8;CP;CST3;CTSG;F2;F5;FBN1;FGA;FGG;SPP2;TF;SERPINA1;SERPINA10;SERPINC1;SERPIND1;SPARCL1;WFS1;VWA1;PROC;PDIA6;P4HB;PLG;APOE;APOL1;APOB;AHSG;ALB;CHRDL1;APOA1;APOA2;CKAP4;C3;C4A;IGFBP3;PRKCSH;LTBP1;PAPPA;PRSS23;MSLN;FUCA2;CYR61;RCN1;CALU;TGOLN2;QSOX1;STC2;EVA1A;GAS6;MIA3;SDC2;KTN1;FSTL1;TIMP1;CSF1;MGAT4A;DNAJC3;FAM20C;MMP2;IGF2;MEN1;GOLM1;CDH2;IGFBP2;APP;PNPLA2;ANO8;TNC;GZMH;TMEM132A;ADAM10;VCAN;FN1;FAM20A;APLP2;SPP1;IGF1;SCG3;NOTUM;IGFBP7;CHGB;MMP1;VGF,LAMB1;LAMB2;LAMC1;LGALS1;KLK13;KNG1;HRC;HSP90B1;ITIH2;IGFALS;IGFBP4;IGFBP5;IGFBP6;NUCB1;MELTF;MFGE8;MXRA8;CP;CST3;CTSG;F2;F5;FBN1;FGA;FGG;SPP2;TF;SERPINA1;SERPINA10;SERPINC1;SERPIND1;SPARCL1;WFS1;VWA1;PROC;PDIA6;P4HB;PLG;APOE;APOL1;APOB;AHSG;ALB;CHRDL1;APOA1;APOA2;CKAP4;C3;C4A
Defective GFPT1 causes CMSTA1,0.9309249702262801,2.414095020633081,0.12810707456978968,0.47460653480402204,1,1,GFPT1,GFPT1
RHO GTPases Activate ROCKs,0.5952929471756648,2.4190938879224975,0.0,0.4746585125182529,19,19,LIMK2;MYH10;MYH11;MYH14;MYL12B;MYL6;MYL9;PPP1R12A;PPP1R12B;ROCK1;ROCK2;RHOB;CFL1;PPP1CB;PAK1;MYH9;RHOA;RHOC;LIMK1,LIMK2;MYH10;MYH11;MYH14;MYL12B;MYL6;MYL9;PPP1R12A;PPP1R12B;ROCK1;ROCK2;RHOB;CFL1
Lysosphingolipid and LPA receptors,0.6771249943874442,1.9906017904463638,0.11782032400589101,0.47480665888385404,14,3,LPAR1;S1PR2;LPAR2,LPAR1;S1PR2
Regulation of Glucokinase by Glucokinase Regulatory Protein,0.48252034099353636,2.1017062332504217,0.001034126163391934,0.4748844582292158,32,29,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;TPR;RAE1;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;NUP58;NUP107;POM121;NUP214;NUP35;NUP43;NUP93;NUP85;NUP188;SEH1L;NUP155,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;TPR;RAE1;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;NUP58;NUP107;POM121;NUP214;NUP35;NUP43;NUP93
Glucagon-type ligand receptors,0.6195931767380493,2.384635940874415,0.0,0.47492341747136624,33,13,GNB1;GNAS;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;GNG5;GNB4;GNG4;GNB5;GNG10,GNB1;GNAS;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;GNG5;GNB4
CaMK IV-mediated phosphorylation of CREB,0.5741498890424667,2.0554679741462296,0.01301775147928994,0.47497079749638743,10,9,CAMK2G;CAMK2D;CAMK2B;CAMK2A;CAMKK2;KPNA2;CAMK4;CREB1;CAMKK1,CAMK2G;CAMK2D;CAMK2B;CAMK2A;CAMKK2;KPNA2
Sterols are 12-hydroxylated by CYP8B1,0.8648273124255688,2.2194279153296503,0.27692307692307694,0.47497743757907945,2,1,PTGIS,PTGIS
Ceramide signalling,0.8925062034739316,2.423240090803241,0.031545741324921134,0.47513571334455756,3,2,NGFR;SMPD2,NGFR;SMPD2
Defective factor VIII causes hemophilia A,0.5670985063211073,1.9923745021165467,0.038944723618090454,0.47515317007614116,7,7,F10;F2;F9;VWF;TPST2;F8;TPST1,F10;F2;F9;VWF
Virus Assembly and Release,0.7760794044665047,2.0766196770080687,0.10090361445783133,0.47519195373989553,10,2,CALR;CANX,CALR;CANX
Activation of GABAB receptors,0.5870841693081938,2.4692802561981653,0.0,0.4752073355582938,43,20,GNB1;GNAI1;GNAI2;GNAI3;GNAL;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;ADCY6;ADCY5;GNG5;GNB4;ADCY3;GNG4;GNB5;ADCY7;GNG10,GNB1;GNAI1;GNAI2;GNAI3;GNAL;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;ADCY6;ADCY5;GNG5;GNB4
Processing and activation of SUMO,0.5582939869091709,2.03334884627276,0.03508771929824561,0.4752269174115725,10,8,SUMO1;SUMO2;SUMO3;UBA2;SAE1;SENP1;UBE2I;SENP2,SUMO1;SUMO2;SUMO3;UBA2;SAE1;SENP1;UBE2I
GRB2:SOS provides linkage to MAPK signaling for Integrins,0.5975344674497884,2.388820867584179,0.0,0.4752298287442916,15,15,ITGA2B;ITGB3;FGA;FGB;FGG;SRC;VWF;TLN1;RAP1A;RAP1B;GRB2;SOS1;APBB1IP;FN1;PTK2,ITGA2B;ITGB3;FGA;FGB;FGG;SRC;VWF;TLN1;RAP1A;RAP1B
Cell-extracellular matrix interactions,0.5129659794841153,2.0380741435854826,0.004489337822671156,0.47525486334675576,16,15,LIMS1;LIMS2;ITGB1;ILK;FLNA;FLNC;FERMT2;PARVA;RSU1;ARHGEF6;ACTN1;PXN;PARVB;VASP;FBLIM1,LIMS1;LIMS2;ITGB1;ILK;FLNA;FLNC;FERMT2;PARVA;RSU1;ARHGEF6;ACTN1;PXN;PARVB
Acetylcholine Neurotransmitter Release Cycle,0.5757437656447443,2.0452677924455247,0.031446540880503145,0.4752565003085559,17,7,STXBP1;UNC13B;VAMP2;PPFIA2;SNAP25;PPFIA1;RAB3A,STXBP1;UNC13B;VAMP2;PPFIA2;SNAP25;PPFIA1
Biosynthesis of maresin conjugates in tissue regeneration (MCTR),0.9254664549424375,2.4747896561489124,0.12915851272015655,0.47527235975686793,2,1,GSTM4,GSTM4
Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD),0.7200992555830988,2.0260301973000936,0.20066334991708126,0.47530207286877707,2,2,GCLC;GCLM,GCLC;GCLM
mRNA Splicing - Major Pathway,0.43390720293242235,2.39353216069289,0.0,0.47532114475309856,180,173,LSM2;LSM4;LSM7;MAGOH;HSPA8;HNRNPA0;HNRNPA1;HNRNPA2B1;HNRNPA3;HNRNPC;HNRNPD;HNRNPF;HNRNPH1;HNRNPH2;HNRNPK;HNRNPL;HNRNPM;HNRNPR;HNRNPU;HNRNPUL1;NUDT21;DHX15;DHX9;EIF4A3;ELAVL1;EFTUD2;CPSF1;DDX42;DDX46;DDX5;CSTF3;CTNNBL1;CWC27;FIP1L1;FUS;SRSF9;SRSF7;SRSF6;SRSF5;SRSF4;SRRM1;SRRT;SRSF1;SRSF11;SRSF2;SRSF3;TFIP11;SYMPK;SF3B6;SF3B3;SF3B2;SF1;SF3A2;SF3A3;SF3B1;SNRNP200;SNRNP27;SNRNP70;SNRPA;SNRPA1;SNRPB2;SNRPC;SNRPD2;SNRPG;SNW1;WBP11;WDR33;YBX1;USP39;U2AF1;U2AF1L4;U2AF2;U2SURP;TRA2B;PRPF19;PRPF3;PRPF40A;PRPF6;PUF60;PRPF8;PTBP1;PABPN1;PCBP1;PCBP2;POLR2F;POLR2G;PHF5A;SART1;RBM17;RBM8A;RBMX;RNPS1;CDC5L;ALYREF;CHERP;BUD31;CCAR1;POLR2E;SNRPB;SNRPN;PRPF4;NCBP2;PLRG1;CSTF2;SF3A1;DDX23;SMNDC1;NCBP1;DNAJC8;CPSF2;LSM5;CPSF3;SYF2;SLU7;SF3B5;LSM6;GTF2F1;RBM5;XAB2;CWC15;CSTF2T;SNRPD3;PRPF31;SNRPE;PCF11;LSM3;CD2BP2;SNRPF;SNRNP40;GPKOW;RBM22;POLR2B;CRNKL1;POLR2I;PRCC;CSTF1;PPIL1;PPWD1;PPIL4;UPF3B;SRRM2;PPIE;CLP1;PPIH;PRPF38A;PQBP1;PAPOLA;LSM8;SNU13;SF3B4;SRSF10;POLR2H;POLR2K;CPSF7;DHX38;POLR2L;BCAS2;POLR2D;WBP4;SNRPD1;CDC40;CWC22;TXNL4A;GTF2F2;CWC25;CPSF4;AQR;PPIL3;CASC3;GCFC2;POLR2C;DHX16;SUGP1,LSM2;LSM4;LSM7;MAGOH;HSPA8;HNRNPA0;HNRNPA1;HNRNPA2B1;HNRNPA3;HNRNPC;HNRNPD;HNRNPF;HNRNPH1;HNRNPH2;HNRNPK;HNRNPL;HNRNPM;HNRNPR;HNRNPU;HNRNPUL1;NUDT21;DHX15;DHX9;EIF4A3;ELAVL1;EFTUD2;CPSF1;DDX42;DDX46;DDX5;CSTF3;CTNNBL1;CWC27;FIP1L1;FUS;SRSF9;SRSF7;SRSF6;SRSF5;SRSF4;SRRM1;SRRT;SRSF1;SRSF11;SRSF2;SRSF3;TFIP11;SYMPK;SF3B6;SF3B3;SF3B2;SF1;SF3A2;SF3A3;SF3B1;SNRNP200;SNRNP27;SNRNP70;SNRPA;SNRPA1;SNRPB2;SNRPC;SNRPD2;SNRPG;SNW1;WBP11;WDR33;YBX1;USP39;U2AF1;U2AF1L4;U2AF2;U2SURP;TRA2B;PRPF19;PRPF3;PRPF40A;PRPF6;PUF60;PRPF8;PTBP1;PABPN1;PCBP1;PCBP2;POLR2F;POLR2G;PHF5A;SART1;RBM17;RBM8A;RBMX;RNPS1;CDC5L;ALYREF;CHERP;BUD31;CCAR1;POLR2E;SNRPB;SNRPN;PRPF4;NCBP2;PLRG1;CSTF2;SF3A1;DDX23;SMNDC1;NCBP1;DNAJC8;CPSF2;LSM5;CPSF3;SYF2;SLU7;SF3B5;LSM6;GTF2F1;RBM5;XAB2;CWC15;CSTF2T;SNRPD3;PRPF31;SNRPE;PCF11
NS1 Mediated Effects on Host Pathways,0.4493633244323337,2.035526441541038,0.0,0.47532174740787064,42,39,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;EIF2AK2;TPR;PABPN1;RAE1;AAAS;KPNA2;NUP50;POM121C;RANBP2;NDC1;SEC13;KPNB1;NUP58;NUP107;KPNA1;POM121;NUP214;KPNA5;NUP35;NUP43;NUP93;ISG15;KPNA3;NUP85;NUP188;SEH1L;CPSF4;KPNA4;NUP155,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;EIF2AK2;TPR;PABPN1;RAE1;AAAS;KPNA2;NUP50;POM121C;RANBP2;NDC1;SEC13;KPNB1;NUP58;NUP107;KPNA1;POM121;NUP214;KPNA5;NUP35;NUP43;NUP93;ISG15
Regulation of PAK-2p34 activity by PS-GAP/RHG10,0.7413399503722009,2.0030812233500335,0.1596244131455399,0.4753339037992531,2,2,ARHGAP10;PAK2,ARHGAP10;PAK2
The NLRP1 inflammasome,0.7818362282878455,2.1066544671786502,0.13063763608087092,0.47539330427550064,3,2,BCL2L1;BCL2,BCL2L1;BCL2
mRNA Editing: A to I Conversion,0.7391563275434245,2.1241035397622716,0.14238952536824878,0.4754727861781518,2,2,ADAR;ADARB1,ADAR;ADARB1
Maturation of spike protein,0.6352527193893407,2.1210128367412815,0.04794520547945205,0.475532125545146,6,5,GANAB;MOGS;CANX;PRKCSH;MGAT1,GANAB;MOGS;CANX;PRKCSH
Defective FMO3 causes Trimethylaminuria (TMAU),0.917824533545058,2.463821283440982,0.18951612903225806,0.47558252754166114,1,1,FMO3,FMO3
Serotonin Neurotransmitter Release Cycle,0.5757437656447443,2.0049255216963315,0.027777777777777776,0.4756376513789551,18,7,STXBP1;UNC13B;VAMP2;PPFIA2;SNAP25;PPFIA1;RAB3A,STXBP1;UNC13B;VAMP2;PPFIA2;SNAP25;PPFIA1
Defective SLC9A9 causes autism 16 (AUTS16),0.8943032949583184,2.407106935812469,0.22745901639344263,0.47565010405304253,1,1,SLC9A9,SLC9A9
Drug resistance of PDGFR mutants,0.8583763398173911,2.427416077470785,0.30620985010706636,0.4756739293744907,1,1,PDGFRA,PDGFRA
Nuclear signaling by ERBB4,0.48004450649362723,2.007011789835,0.0010718113612004287,0.475707378407971,32,20,CXCL12;STAT5A;STMN1;SRC;S100B;APOE;PGR;PSEN1;WWOX;GFAP;APH1A;TAB2;ADAM17;ESR1;NCOR1;NCSTN;ERBB4;SPARC;YAP1;ADAP1,CXCL12;STAT5A;STMN1;SRC;S100B;APOE;PGR;PSEN1;WWOX;GFAP;APH1A;TAB2;ADAM17;ESR1;NCOR1;NCSTN
