t	N
802.7111775082129	270
802.8148480645426	271
802.8840792325102	272
803.0074011170009	271
803.0537942619101	270
803.1195116024426	271
803.158717902339	272
803.3012038440542	271
803.7279328592402	272
803.8222342465501	273
803.8310968267959	272
803.840597948513	271
804.1321322317145	272
804.2570274790044	271
804.3235647624458	272
804.4984641791407	273
804.6418025294993	274
804.7044244284771	275
804.744199000461	274
805.0385717425381	273
805.0498429096629	272
805.1930208769195	273
805.4336587924057	274
805.4555394011338	273
805.5308433323479	272
805.5548784750563	273
805.5605244183039	274
805.6216389257585	273
805.937007405802	272
806.0653183446441	273
806.1994751439944	274
806.316945910686	273
806.6162562064884	272
806.7140283175582	271
806.8557209834744	272
806.9308672841462	271
807.0118343228457	270
807.0198137107236	271
807.2926947335209	272
807.3743183933452	273
807.6305526951301	272
807.6745988241981	273
807.7291570153976	274
807.8139112282164	273
807.8454093992701	274
808.0298628226861	275
808.3871549871587	274
808.4828185078298	275
808.5071144129305	276
808.5425998338221	277
808.5521506235095	278
808.8834166448487	277
809.4112401914875	276
809.4969474993567	277
809.5565484139148	278
809.6512499809353	277
809.7878336805976	276
810.0027173052168	275
810.0367466597814	276
810.4090601763633	275
810.5363652269224	276
810.6375473664938	277
810.6894893905836	276
810.7428989308287	277
810.8653594629513	278
810.9219966314116	277
810.9384184105166	278
810.9622594218333	279
811.2214930281992	280
811.2249818876926	281
811.2655105326794	280
811.3405830005182	281
811.6139727709227	280
811.6371296431774	281
811.6697887443961	280
811.8056886638913	281
812.004496867973	282
812.1171744152173	283
812.1759033230023	282
812.297830514875	281
812.4122885433599	280
812.567952365957	279
812.5691803912499	278
812.7845974571194	279
812.850813077866	278
812.9368732682867	277
812.9959729016731	276
813.217613329493	277
813.2214719745997	278
813.2862861839103	277
813.4358577990844	278
813.4609127680483	277
813.5183680696163	278
813.5397082383143	277
813.5692976439399	276
813.7068554918196	277
813.9368916943733	278
814.0491798195827	277
814.310112753744	276
814.3198850184668	277
814.6313859673643	278
814.703221995073	277
814.7427177243302	278
814.809154811489	277
814.8612933976253	276
814.889936072981	275
814.9075038300655	276
814.9199708332728	277
815.0553947542026	278
815.0628376070927	279
815.10493676954	278
815.1652453902764	277
815.187574142494	276
815.2254029742022	275
815.3823866480237	274
815.4281850225502	273
815.4988921797718	274
815.6294898486008	275
815.7067955256801	276
815.7953479656633	275
816.0267145660501	276
816.0934169835433	277
816.3451133102909	278
