Term	es	nes	pval	fdr	geneset_size	matched_size	genes	ledge_genes	cancer_type
JAK-STAT signaling pathway	0.4351021842595985	1.2879487874830375	0.041935483870967745	0.3484769612753351	162	61	AKT3;PDGFRB;STAT5B;CREBBP;PTPN11;SOCS2;FHL1;JAK2;AKT2;PTPN6;JAK1;SOS1;STAM2;STAT1;PDGFRA;PIK3CA;STAM;BCL2;AOX1;CTF1;PTPN2;STAT6;BCL2L1;IL6ST;STAT5A;PIAS1;PIK3R2;AKT1;PIK3CD;PIK3CB;CDKN1A;SOS2;CCND1;STAT3;GRB2;RAF1;IL19;LEP;PIK3R1;SOCS6;IL17D;MCL1;PIAS3;CCND2;EGFR;MTOR;HRAS;IL13RA1;STAT2;IRF9;IFNGR1;PIAS2;IFNAR1;IL10RB;LIF;TYK2;GFAP;STAT4;PDGFA;EP300;PIAS4	AKT3;PDGFRB;STAT5B;CREBBP;PTPN11;SOCS2;FHL1;JAK2;AKT2;PTPN6;JAK1;SOS1;STAM2;STAT1;PDGFRA;PIK3CA;STAM;BCL2;AOX1;CTF1;PTPN2;STAT6;BCL2L1;IL6ST;STAT5A	endometrial
Chagas disease (American trypanosomiasis)	0.427854302890684	1.2896701956335102	0.01935483870967742	0.3489085748493495	103	79	KNG1;AKT3;GNAO1;CASP8;MAPK12;SMAD3;MAPK3;CALR;AKT2;PLCB3;MAPK13;PPP2R1B;MAPK9;MAPK10;GNA11;GNAI1;GNAS;NFKB1;TRAF6;PPP2CB;PPP2R2D;PIK3CA;MAPK14;NFKBIA;JUN;C3;GNA14;IKBKB;FAS;TLR2;TGFBR2;GNAI2;TGFB1;PIK3R2;AKT1;PIK3CD;PLCB4;C1QB;PIK3CB;GNAL;GNAQ;MAPK1;IKBKG;RELA;TGFB3;SMAD2;CXCL8;ACE;GNAI3;MAPK8;FADD;PIK3R1;PPP2CA;PPP2R2A;PPP2R1A;CHUK;CCL2;TICAM1;PPP2R2C;MAPK11;C1QC;FOS;MAP2K4;IRAK1;PLCB1;IFNGR1;TGFB2;TGFBR1;CCL5;PLCB2;MYD88;IRAK4;CD3E;C1QA;GNA15;TNFRSF1A;CD247;CD3D;CD3G	KNG1;AKT3;GNAO1;CASP8;MAPK12;SMAD3;MAPK3;CALR;AKT2;PLCB3;MAPK13;PPP2R1B;MAPK9;MAPK10;GNA11;GNAI1;GNAS;NFKB1;TRAF6;PPP2CB;PPP2R2D;PIK3CA;MAPK14;NFKBIA;JUN;C3;GNA14;IKBKB;FAS	endometrial
Phenylalanine metabolism	0.6549130645576348	1.6665736505230064	0.006756756756756757	0.3493105432535539	17	11	MAOB;IL4I1;AOC3;MAOA;ALDH1A3;ALDH3A1;MIF;ALDH3B1;GOT2;GOT1;DDC	MAOB;IL4I1;AOC3;MAOA	endometrial
Tryptophan metabolism	0.4564858633760053	1.2802340496936069	0.07766990291262135	0.35082271010746535	42	33	HAAO;MAOB;KYAT1;IL4I1;CYP1B1;MAOA;AOX1;KYAT3;EHHADH;ECHS1;ALDH3A2;DLD;AADAT;ALDH2;ALDH1B1;DHTKD1;ACAT1;AOC1;KMO;ALDH9A1;KYNU;IDO1;GCDH;HADHA;INMT;DLST;HADH;ALDH7A1;TPH1;ACAT2;AFMID;CAT;DDC	HAAO;MAOB;KYAT1;IL4I1;CYP1B1;MAOA;AOX1;KYAT3;EHHADH;ECHS1;ALDH3A2;DLD;AADAT;ALDH2;ALDH1B1;DHTKD1;ACAT1;AOC1	endometrial
Endocrine and other factor-regulated calcium reabsorption	0.4515761356630518	1.2856315344663634	0.07119741100323625	0.35103553359060846	48	37	DNM1;PRKCA;CLTC;AP2B1;PLCB3;AP2A1;SLC8A1;GNAS;CLTA;DNM3;PRKACB;AP2M1;ATP1B2;CLTB;ATP1A1;ATP1B1;PRKACA;ESR1;PLCB4;GNAQ;CLTCL1;PRKACG;PRKCB;ATP1B3;ATP2B1;AP2A2;CALB1;RAB11A;ATP1A2;AP2S1;ADCY6;PLCB1;PLCB2;FXYD2;DNM2;VDR;PRKCG	DNM1;PRKCA;CLTC;AP2B1;PLCB3;AP2A1;SLC8A1;GNAS;CLTA;DNM3;PRKACB;AP2M1;ATP1B2;CLTB;ATP1A1;ATP1B1;PRKACA	endometrial
Prostate cancer	0.4224577455803628	1.283765065310928	0.03225806451612903	0.35124685446892834	97	80	ZEB1;AKT3;PDGFRB;SPINT1;PTEN;PLAT;HSP90AA1;MAPK3;CREBBP;FOXO1;AKT2;TCF7L2;CDKN1B;ERG;AR;RB1;HSP90B1;SOS1;PDGFRA;NFKB1;HSP90AB1;PIK3CA;BCL2;NFKBIA;ERBB2;IKBKB;E2F3;CTNNB1;CCNE1;CREB1;BAD;MMP9;PLAU;IGF1;PIK3R2;CREB5;AKT1;PIK3CD;PIK3CB;MAPK1;IKBKG;RELA;MAP2K2;TMPRSS2;ARAF;CDKN1A;SOS2;CCND1;GRB2;RAF1;LEF1;PIK3R1;MAP2K1;TP53;PDPK1;CHUK;MMP3;EGFR;MTOR;CREB3L1;NRAS;GSTP1;HRAS;CDK2;TGFA;PDGFD;IGF1R;TCF7;CREB3L4;TCF7L1;FGFR1;FGFR2;GSK3B;PDGFC;KRAS;PDGFA;BRAF;CREB3L2;EP300;CASP9	ZEB1;AKT3;PDGFRB;SPINT1;PTEN;PLAT;HSP90AA1;MAPK3;CREBBP;FOXO1;AKT2;TCF7L2;CDKN1B;ERG;AR;RB1;HSP90B1;SOS1;PDGFRA;NFKB1;HSP90AB1;PIK3CA;BCL2;NFKBIA;ERBB2	endometrial
Fructose and mannose metabolism	0.4414361560231496	1.282045631292906	0.11612903225806452	0.35141482363459936	33	32	GMDS;HK2;PFKM;TSTA3;TIGAR;KHK;PMM2;PFKL;HKDC1;ALDOC;PFKFB2;HK3;FBP1;AKR1B1;HK1;PFKFB3;AKR1B10;FBP2;ALDOB;GMPPB;PFKFB4;SORD;ENOSF1;GMPPA;PMM1;PFKP;TPI1;ALDOA;TKFC;FPGT;MPI;FUK	GMDS;HK2;PFKM;TSTA3;TIGAR;KHK;PMM2;PFKL;HKDC1;ALDOC;PFKFB2;HK3;FBP1;AKR1B1;HK1;PFKFB3;AKR1B10;FBP2;ALDOB;GMPPB;PFKFB4;SORD;ENOSF1	endometrial
Glutamatergic synapse	0.4370748222580256	1.2900914310971898	0.05161290322580645	0.3524046692777112	114	60	GNG11;GNAO1;SHANK3;PRKCA;PPP3R1;GNG7;MAPK3;PLCB3;GNG2;ITPR1;GNAI1;GNB5;GNAS;GNG4;GNB1;PPP3CB;GNB4;PPP3CA;PPP3CC;PRKACB;ITPR3;HOMER2;GNAI2;PRKACA;SHANK2;SLC38A1;GNB2;PLA2G4C;GNG5;GLUL;PLCB4;ADCY3;GNAQ;MAPK1;GNG12;PLA2G4A;PRKACG;GLS;PRKCB;ADCY5;GNAI3;DLG4;SLC1A3;GNB3;HOMER1;GNGT2;ITPR2;ADCY6;GRK3;PLA2G4F;HOMER3;PLCB1;SLC1A1;DLGAP1;PLD1;PLCB2;SLC38A2;GRK2;PLD2;PRKCG	GNG11;GNAO1;SHANK3;PRKCA;PPP3R1;GNG7;MAPK3;PLCB3;GNG2;ITPR1;GNAI1;GNB5;GNAS;GNG4;GNB1;PPP3CB;GNB4;PPP3CA;PPP3CC;PRKACB;ITPR3	endometrial
Proteasome	0.5340938747560775	1.5644142383801125	0.053156146179401995	0.35433849804280954	45	42	PSMD2;PSME2;PSMD1;PSME3;PSMD6;PSMD12;PSMA6;PSME1;PSMC1;PSMA3;PSMB1;PSMC4;PSME4;PSMD7;PSMA4;PSMD13;PSMB3;PSMA1;PSMC2;PSMB4;PSMD3;PSMA2;PSMD8;PSMC6;PSMD11;PSMA7;ADRM1;PSMC5;PSMA5;PSMC3;PSMD14;PSMB10;PSMB6;PSMB7;PSMB2;PSMB8;POMP;PSMA8;PSMF1;PSMD4;PSMB9;PSMB5	PSMD2;PSME2;PSMD1;PSME3;PSMD6;PSMD12;PSMA6;PSME1;PSMC1;PSMA3;PSMB1;PSMC4;PSME4;PSMD7;PSMA4;PSMD13;PSMB3;PSMA1;PSMC2;PSMB4;PSMD3;PSMA2;PSMD8;PSMC6;PSMD11;PSMA7;ADRM1;PSMC5;PSMA5;PSMC3	endometrial
Neurotrophin signaling pathway	0.4146056155933499	1.2903646837173954	0.035483870967741936	0.35623901683874826	119	96	ABL1;AKT3;RPS6KA1;MAPK12;SH2B1;CRKL;MAPK3;PRKCD;CRK;PLCG1;PTPN11;IRS1;AKT2;SORT1;MAPK13;MAP3K3;MAPK7;SOS1;GAB1;MAPK9;MAP2K7;MAPK10;NFKB1;TRAF6;MAPKAPK2;CAMK2G;PIK3CA;RPS6KA3;MAPK14;BCL2;NFKBIA;CALML4;JUN;BAX;CALM2;IKBKB;RIPK2;CAMK2D;RPS6KA2;RAPGEF1;RAP1A;KIDINS220;SHC1;PLCG2;YWHAE;BAD;RAP1B;PIK3R2;AKT1;PIK3CD;CAMK4;PIK3CB;NGFR;CDC42;PSEN1;MAPK1;RELA;MAP3K1;MAP2K2;CAMK2A;RHOA;RPS6KA6;SOS2;ARHGDIA;GRB2;RAF1;FOXO3;MAPK8;PIK3R1;MAP2K5;CALML3;MAP2K1;TP53;RPS6KA5;PDPK1;MATK;PSEN2;NRAS;MAPK11;HRAS;SH2B2;NFKBIB;CAMK2B;CALML5;IRAK1;MAGED1;MAP3K5;IRAK3;GSK3B;ARHGDIB;KRAS;IRAK4;RAC1;BRAF;FRS2;NFKBIE	ABL1;AKT3;RPS6KA1;MAPK12;SH2B1;CRKL;MAPK3;PRKCD;CRK;PLCG1;PTPN11;IRS1;AKT2;SORT1;MAPK13;MAP3K3;MAPK7;SOS1;GAB1;MAPK9;MAP2K7;MAPK10;NFKB1;TRAF6;MAPKAPK2;CAMK2G;PIK3CA;RPS6KA3;MAPK14;BCL2;NFKBIA;CALML4;JUN;BAX;CALM2;IKBKB;RIPK2;CAMK2D;RPS6KA2;RAPGEF1;RAP1A;KIDINS220;SHC1;PLCG2;YWHAE;BAD	endometrial
Gastric acid secretion	0.4395735252326964	1.2607345695142613	0.09032258064516129	0.35775615600146377	75	43	PRKCA;EZR;PLCB3;MYLK3;ITPR1;GNAI1;MYLK;GNAS;CAMK2G;PRKACB;ITPR3;CALML4;ATP1B2;CALM2;CAMK2D;ATP1A1;ATP1B1;GNAI2;SLC4A2;PRKACA;PLCB4;ADCY3;GNAQ;CAMK2A;PRKACG;PRKCB;ADCY5;GNAI3;ATP1B3;CALML3;ACTB;ATP1A2;ITPR2;CA2;ADCY6;KCNQ1;CAMK2B;CALML5;PLCB1;SST;PLCB2;SLC9A1;PRKCG	PRKCA;EZR;PLCB3;MYLK3;ITPR1;GNAI1;MYLK;GNAS;CAMK2G;PRKACB;ITPR3;CALML4;ATP1B2;CALM2;CAMK2D;ATP1A1;ATP1B1;GNAI2;SLC4A2;PRKACA	endometrial
DNA replication	0.4308775286520989	1.290926119065593	0.20677966101694914	0.3594221642424725	36	34	RNASEH2C;FEN1;RNASEH2A;RNASEH2B;LIG1;MCM5;MCM7;MCM6;MCM4;MCM2;POLE;PCNA;RFC5;POLA2;MCM3;PRIM2;PRIM1;POLE3;POLA1;POLD1;POLD3;RFC4;POLE2;RPA2;SSBP1;RPA3;RFC1;POLD4;POLD2;RFC2;POLE4;RNASEH1;RPA1;RFC3	RNASEH2C;FEN1;RNASEH2A;RNASEH2B;LIG1;MCM5;MCM7;MCM6;MCM4;MCM2;POLE;PCNA;RFC5;POLA2;MCM3;PRIM2;PRIM1;POLE3;POLA1;POLD1;POLD3;RFC4;POLE2;RPA2	endometrial
AMPK signaling pathway	0.4140291590217348	1.258193358101441	0.054838709677419356	0.3601074145904819	120	97	AKT3;EEF2;FASN;ACACA;FOXO1;IRS1;AKT2;PFKM;PRKAB2;ADIPOQ;RPTOR;TSC1;PPP2R1B;STRADA;MAP3K7;PCK2;PPP2R3A;STK11;SCD;CAB39L;PPP2CB;TSC2;PPP2R2D;PIK3CA;PFKL;IRS2;TBC1D1;PFKFB2;CCNA2;PPP2R5D;CAMKK2;FBP1;PRKAA1;CD36;PPP2R5C;CREB1;PFKFB3;SIRT1;INSR;IGF1;PIK3R2;CREB5;AKT1;PPP2R5B;PIK3CD;FBP2;PIK3CB;PFKFB4;SCD5;CRTC2;HMGCR;RAB2A;CCND1;PCK1;FOXO3;LIPE;LEP;PIK3R1;AKT1S1;CPT1A;PPP2CA;CAB39;RAB10;PPP2R2A;SREBF1;PPP2R1A;MLYCD;PDPK1;RPS6KB1;RAB14;MTOR;CREB3L1;ELAVL1;PPP2R5E;RPS6KB2;PPP2R2C;PFKP;PRKAB1;IGF1R;GYS1;CREB3L4;EIF4EBP1;ULK1;PPP2R3C;EEF2K;ADIPOR1;RHEB;RAB11B;G6PC3;CREB3L2;ACACB;PRKAA2;PRKAG1;PPP2R5A;RAB8A;GYS2;PRKAG2	AKT3;EEF2;FASN;ACACA;FOXO1;IRS1;AKT2;PFKM;PRKAB2;ADIPOQ;RPTOR;TSC1;PPP2R1B;STRADA;MAP3K7;PCK2;PPP2R3A;STK11;SCD;CAB39L;PPP2CB;TSC2;PPP2R2D;PIK3CA;PFKL;IRS2;TBC1D1;PFKFB2;CCNA2;PPP2R5D	endometrial
Human papillomavirus infection	0.3913533587805457	1.2564432775054915	0.016129032258064516	0.3606234415293792	330	244	AKT3;PDGFRB;COL6A2;LLGL1;CASP8;COL6A1;ITGA5;DVL2;COL4A1;PKM;PATJ;PRKCZ;TNXB;COL6A3;PTEN;ATP6V1G2;DVL3;MAPK3;LLGL2;RBL2;CASP3;CREBBP;FOXO1;PARD6G;LAMA4;PXN;COL4A2;LAMC2;AKT2;TCF7L2;WNT4;CDKN1B;ITGA11;JAK1;RBPJ;PSMC1;SCRIB;ATP6V0D1;VWF;RB1;TUBG2;TSC1;PPP2R1B;NOTCH2;CSNK1A1;SOS1;STAT1;PPP2R3A;ITGA1;GNAS;NFKB1;VTN;THBS3;LAMA2;CDK6;LAMB1;ATP6V1C1;LAMB2;FZD6;SLC9A3R1;ISG15;PPP2CB;TSC2;PPP2R2D;ITGA7;ATP6V1G1;PIK3CA;LAMC1;PRKACB;CCNA2;PPP2R5D;COL1A1;ATP6V1F;BAX;ATR;TBP;WNT2;IKBKB;FAS;LAMB3;DVL1;LAMA1;ITGA9;COL1A2;LAMA5;MX1;PRKACA;CTNNB1;ATP6V0A1;PTK2;CCNE1;PPP2R5C;COL9A2;PARD6B;ITGA8;DLG2;ATP6V1E1;CREB1;BAD;IKBKE;BAK1;ITGB3;PIK3R2;CREB5;AKT1;PARD3;PRKCI;PPP2R5B;ITGB4;MPP5;PIK3CD;ITGB8;UBR4;ITGB1;PIK3CB;CDC42;HLA-C;ITGB6;TCIRG1;PSEN1;ATP6V1D;SPP1;MAPK1;IKBKG;RELA;MAML3;MAP2K2;FN1;HLA-A;ATP6V1H;WNT2B;PTGS2;PRKACG;CDK4;CRB3;ATP6V1C2;ATP6V1A;CDKN1A;OASL;BCAP31;SOS2;ATM;CCND1;GRB2;RAF1;FZD7;HDAC1;WNT5A;HLA-B;FADD;LAMC3;PIK3R1;HLA-G;PPP2CA;DLG1;UBE3A;MAP2K1;ATP6V0D2;ATP6AP1;THBS4;TP53;PPP2R2A;AXIN1;ATP6V1B2;HLA-F;PPP2R1A;CCND2;JAG1;CHUK;TBPL1;DLG3;RPS6KB1;EGFR;MTOR;THBS2;CREB3L1;TRAF3;EIF2AK2;TICAM1;PPP2R5E;NRAS;MAML1;LFNG;RPS6KB2;WNT5B;ITGA3;PPP2R2C;NFX1;FZD2;COMP;ITGA2;ATP6V1B1;HRAS;STAT2;MAGI1;COL2A1;CHD4;IRF3;ITGA2B;IRF9;CDK2;TUBG1;HDAC2;WNT7A;ITGA6;RBL1;ITGAV;TBK1;ITGB5;TCF7;IFNAR1;CREB3L4;TRADD;EIF4EBP1;NOTCH1;ITGA4;ATP6V0A2;WNT11;PPP2R3C;FZD1;TCF7L1;TLR3;TYK2;VEGFA;GSK3B;THBS1;MAML2;RHEB;TADA3;TNC;KRAS;HLA-E;CREB3L2;IRF1;LAMA3;ATP6V1E2;EP300;HES1;TNFRSF1A;NOTCH3;ITGB7;PPP2R5A;ATP6V0C;APC	AKT3;PDGFRB;COL6A2;LLGL1;CASP8;COL6A1;ITGA5;DVL2;COL4A1;PKM;PATJ;PRKCZ;TNXB;COL6A3;PTEN;ATP6V1G2;DVL3;MAPK3;LLGL2;RBL2;CASP3;CREBBP;FOXO1;PARD6G;LAMA4;PXN;COL4A2;LAMC2;AKT2;TCF7L2;WNT4;CDKN1B;ITGA11;JAK1;RBPJ;PSMC1;SCRIB;ATP6V0D1;VWF;RB1;TUBG2;TSC1;PPP2R1B;NOTCH2;CSNK1A1;SOS1;STAT1;PPP2R3A;ITGA1;GNAS;NFKB1;VTN;THBS3;LAMA2;CDK6;LAMB1;ATP6V1C1;LAMB2;FZD6;SLC9A3R1;ISG15;PPP2CB;TSC2;PPP2R2D;ITGA7;ATP6V1G1;PIK3CA;LAMC1;PRKACB;CCNA2;PPP2R5D;COL1A1;ATP6V1F	endometrial
Synaptic vesicle cycle	0.4536537636364544	1.2964155806941386	0.10679611650485436	0.3609252275684603	78	44	DNM1;STXBP1;ATP6V1G2;CLTC;AP2B1;STX3;ATP6V0D1;STX2;AP2A1;CLTA;ATP6V1C1;ATP6V1G1;DNM3;ATP6V1F;VAMP2;AP2M1;CLTB;RAB3A;ATP6V0A1;ATP6V1E1;NSF;TCIRG1;ATP6V1D;CLTCL1;ATP6V1H;SNAP25;ATP6V1C2;ATP6V1A;NAPA;ATP6V0D2;SLC1A3;AP2A2;ATP6V1B2;AP2S1;ATP6V1B1;SLC1A1;ATP6V0A2;UNC13B;CPLX1;SYT1;DNM2;ATP6V1E2;CPLX2;ATP6V0C	DNM1;STXBP1;ATP6V1G2;CLTC;AP2B1;STX3;ATP6V0D1;STX2;AP2A1;CLTA;ATP6V1C1;ATP6V1G1;DNM3;ATP6V1F;VAMP2;AP2M1;CLTB;RAB3A	endometrial
Pathways in cancer	0.39102884288070056	1.2608727733215885	0.0	0.3613981221696592	530	341	ABL1;GNG11;KNG1;AKT3;IGF2;PDGFRB;CASP8;MITF;DVL2;SUFU;COL4A1;JUP;FGF2;MECOM;F2;PAX8;AGT;PRKCA;GSTM5;PTEN;ROCK2;EML4;RUNX1T1;GNG7;STAT5B;HSP90AA1;DVL3;SMAD3;GNA12;CRKL;MAPK3;TRAF4;GSTM2;CASP3;CREBBP;CRK;FOXO1;PLCG1;LAMA4;NCOA1;CTBP1;COL4A2;LAMC2;JAK2;AKT2;RASGRP2;TCF7L2;KIF7;WNT4;PLCB3;CDKN1B;JAK1;DAPK3;CXCL12;TPM3;AR;RB1;HSP90B1;GNG2;CTNNA1;NOTCH2;APPL1;SOS1;TXNRD3;STAT1;MAPK9;MAPK10;GNA11;PDGFRA;ROCK1;GNAI1;GNB5;GNAS;ARHGEF12;NFKB1;GNG4;GNB1;TRAF6;LAMA2;CDK6;LAMB1;HGF;LAMB2;FZD6;BID;MMP2;SMAD4;GNB4;CAMK2G;HSP90AB1;PIK3CA;CASP7;LAMC1;PRKACB;BCL2;CDH1;NFKBIA;ERBB2;CALML4;JUN;BAX;TXNRD2;CALM2;WNT2;IKBKB;FAS;LAMB3;DVL1;CYCS;GSTO1;LAMA1;STAT6;BCL2L1;HIF1A;TGFBR2;RXRA;CAMK2D;IL6ST;E2F3;ARNT;STAT5A;GNAI2;LAMA5;CSF1R;ZBTB16;PRKACA;CTNNA3;TRAF2;CTNNB1;PTK2;ZBTB17;ARNT2;CCNE1;RALA;ARHGEF11;NQO1;SLC2A1;GNB2;ESR1;LPAR1;PLCG2;TGFB1;BAD;CDKN2A;GNG5;MMP9;BCR;GSTA4;BAK1;EDNRA;GSTO2;IGF1;PIK3R2;FGF7;MAX;AKT1;FGF1;PIK3CD;MGST3;BIRC2;PLCB4;CCDC6;ITGB1;ADCY3;RASSF1;CKS2;PIK3CB;CDC42;ELK1;GSTT1;CKS1B;GNAQ;DDB2;MGST2;MAPK1;IKBKG;RELA;GNG12;NCOA3;MAP2K2;FN1;CAMK2A;WNT2B;EGLN1;TGFB3;NCOA4;RHOA;PTGS2;PRKACG;GNA13;SMAD2;RXRB;MET;VHL;CXCL8;FH;PRKCB;GSTA1;RAC2;TFG;CDK4;ARAF;CDKN1A;ADCY5;SOS2;CCND1;STAT3;GRB2;CXCR4;RAF1;GNAI3;LEF1;FZD7;CBL;HDAC1;MAPK8;SP1;WNT5A;TPR;FADD;LAMC3;PIK3R1;GSTM3;GSTT2B;RUNX1;CALML3;APAF1;MAP2K1;GSTM4;PML;MSH2;TP53;MGST1;KEAP1;AXIN1;RASSF5;CCND2;RPS6KA5;JAG1;SKP1;CHUK;TXNRD1;GNB3;ETS1;RPS6KB1;EGFR;HMOX1;MTOR;MSH3;GNGT2;RAC3;DAPK2;TRAF3;RARA;NRAS;RPS6KB2;BIRC5;TRAF5;GSTP1;WNT5B;ITGA3;FGF18;RALB;FZD2;ITGA2;ADCY6;HRAS;PMAIP1;IL13RA1;STAT2;ELOB;FGF4;FOS;ITGA2B;CAMK2B;CALML5;RBX1;CDK2;CUL1;GSTA2;BCL2L11;HDAC2;WNT7A;ITGA6;TGFA;ITGAV;PLCB1;IFNGR1;IGF1R;TGFB2;TCF7;IFNAR1;VEGFB;RALBP1;NOTCH1;TGFBR1;EGLN3;WNT11;FZD1;TCF7L1;PLD1;FGFR1;POLK;CTNNA2;FGF20;BIRC3;FGFR3;PLCB2;BBC3;FGFR2;VEGFA;GSK3B;GSTA3;SKP2;DAPK1;GSTM1;XIAP;CTBP2;MLH1;STAT4;KRAS;PDGFA;MSH6;MMP1;RAC1;BRAF;CUL2;LPAR2;LAMA3;LRP6;TRAF1;EP300;HES1;NOTCH3;ELOC;STK4;ARHGEF1;PRKCG;NFKB2;CASP9;APC	ABL1;GNG11;KNG1;AKT3;IGF2;PDGFRB;CASP8;MITF;DVL2;SUFU;COL4A1;JUP;FGF2;MECOM;F2;PAX8;AGT;PRKCA;GSTM5;PTEN;ROCK2;EML4;RUNX1T1;GNG7;STAT5B;HSP90AA1;DVL3;SMAD3;GNA12;CRKL;MAPK3;TRAF4;GSTM2;CASP3;CREBBP;CRK;FOXO1;PLCG1;LAMA4;NCOA1;CTBP1;COL4A2;LAMC2;JAK2;AKT2;RASGRP2;TCF7L2;KIF7;WNT4;PLCB3;CDKN1B;JAK1;DAPK3;CXCL12;TPM3;AR;RB1;HSP90B1;GNG2;CTNNA1;NOTCH2;APPL1;SOS1;TXNRD3;STAT1;MAPK9;MAPK10;GNA11;PDGFRA;ROCK1;GNAI1;GNB5;GNAS;ARHGEF12;NFKB1;GNG4;GNB1;TRAF6;LAMA2;CDK6;LAMB1;HGF;LAMB2;FZD6;BID;MMP2;SMAD4;GNB4;CAMK2G;HSP90AB1;PIK3CA;CASP7;LAMC1;PRKACB;BCL2;CDH1;NFKBIA;ERBB2;CALML4;JUN;BAX;TXNRD2;CALM2;WNT2;IKBKB;FAS;LAMB3;DVL1;CYCS;GSTO1;LAMA1;STAT6;BCL2L1;HIF1A;TGFBR2;RXRA;CAMK2D;IL6ST;E2F3;ARNT;STAT5A;GNAI2;LAMA5;CSF1R;ZBTB16;PRKACA;CTNNA3;TRAF2;CTNNB1;PTK2;ZBTB17;ARNT2;CCNE1;RALA;ARHGEF11;NQO1;SLC2A1;GNB2;ESR1;LPAR1;PLCG2;TGFB1;BAD;CDKN2A;GNG5	endometrial
Phototransduction	0.556938866377593	1.2919217730559842	0.28832116788321166	0.3618010414668627	28	6	GNB1;CALML4;CALM2;CALML3;CNGA1;CALML5	GNB1;CALML4;CALM2	endometrial
Central carbon metabolism in cancer	0.4190375301071951	1.2510013785299976	0.07419354838709677	0.36255804135857844	65	55	AKT3;PDGFRB;PKM;PTEN;HK2;MAPK3;AKT2;PFKM;LDHA;TIGAR;PDGFRA;SLC7A5;PIK3CA;PFKL;HKDC1;PDK1;SCO2;ERBB2;HK3;HIF1A;IDH1;SLC1A5;HK1;SLC16A3;SLC2A1;PIK3R2;AKT1;PIK3CD;SIRT3;PIK3CB;MAPK1;MAP2K2;MET;PDHA1;GLS;RAF1;PIK3R1;G6PD;MAP2K1;TP53;EGFR;MTOR;NRAS;HRAS;PFKP;PGAM4;PGAM2;FGFR1;SIRT6;FGFR3;FGFR2;PGAM1;PDHA2;KRAS;PDHB	AKT3;PDGFRB;PKM;PTEN;HK2;MAPK3;AKT2;PFKM;LDHA;TIGAR;PDGFRA;SLC7A5;PIK3CA;PFKL;HKDC1;PDK1;SCO2;ERBB2;HK3;HIF1A;IDH1;SLC1A5;HK1;SLC16A3	endometrial
Tuberculosis	0.4029250001122999	1.2541373460944192	0.04838709677419355	0.36276571038356425	179	126	AKT3;CASP8;SYK;MAPK12;EEA1;PPP3R1;IL18;MAPK3;HSPD1;CASP3;CREBBP;JAK2;AKT2;HSPA9;JAK1;MRC2;MRC1;MAPK13;ATP6V0D1;CTSS;CD74;LAMP2;RAB5A;STAT1;MAPK9;MAPK10;ARHGEF12;NFKB1;TRAF6;PPP3CB;BID;PPP3CA;CAMK2G;PPP3CC;LBP;HLA-DMA;FCER1G;MAPK14;BCL2;CALML4;BAX;LAMP1;C3;CALM2;CYCS;KSR1;TLR2;RIPK2;CAMK2D;ATP6V0A1;HLA-DRA;CAMP;CREB1;TGFB1;BAD;ITGAX;ITGAM;ITGB2;NFYA;AKT1;LSP1;NFYC;NFYB;TCIRG1;MAPK1;RELA;MALT1;SPHK2;CAMK2A;ATP6V1H;RAB5C;TGFB3;HLA-DMB;RHOA;PIK3C3;RAB5B;HLA-DQB1;CTSD;CEBPG;HLA-DPB1;RAB7A;BCL10;CORO1A;RAF1;CD14;MAPK8;FADD;FCGR2A;CALML3;APAF1;ATP6V0D2;ATP6AP1;HLA-DPA1;CD209;FCGR3B;MAPK11;CAMK2B;CALML5;CEBPB;FCGR1A;SRC;IRAK1;HLA-DRB4;IFNGR1;TGFB2;HLA-DQA1;FCGR2B;TRADD;IL10RB;CASP10;ATP6V0A2;HLA-DRB5;HLA-DRB1;MYD88;VDR;RFX5;CARD9;IRAK4;HLA-DRB3;EP300;TNFRSF1A;CASP9;RFXANK;ATP6V0C;RFXAP;FCGR3A	AKT3;CASP8;SYK;MAPK12;EEA1;PPP3R1;IL18;MAPK3;HSPD1;CASP3;CREBBP;JAK2;AKT2;HSPA9;JAK1;MRC2;MRC1;MAPK13;ATP6V0D1;CTSS;CD74;LAMP2;RAB5A;STAT1;MAPK9;MAPK10;ARHGEF12;NFKB1;TRAF6;PPP3CB;BID;PPP3CA;CAMK2G;PPP3CC;LBP;HLA-DMA;FCER1G;MAPK14;BCL2;CALML4;BAX;LAMP1;C3;CALM2	endometrial
Renin secretion	0.43550105399564837	1.2521201059828957	0.0967741935483871	0.36379494147566316	69	44	AGT;CTSB;PPP3R1;PLCB3;GUCY1A2;GUCY1B1;ITPR1;GNAI1;GNAS;PPP3CB;PPP3CA;PPP3CC;PRKACB;ITPR3;AQP1;GUCY1A1;CALML4;CALM2;KCNMA1;GNAI2;PRKACA;CREB1;PDE1B;EDNRA;PLCB4;CLCA4;GNAQ;PRKACG;NPR1;PDE1C;ADCY5;ACE;GNAI3;CALML3;ITPR2;EDN3;ADCY6;PDE3A;CALML5;PLCB1;PDE1A;REN;PLCB2;ORAI1	AGT;CTSB;PPP3R1;PLCB3;GUCY1A2;GUCY1B1;ITPR1;GNAI1;GNAS;PPP3CB;PPP3CA;PPP3CC;PRKACB;ITPR3;AQP1;GUCY1A1;CALML4;CALM2;KCNMA1;GNAI2;PRKACA;CREB1;PDE1B;EDNRA	endometrial
