Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
"Synthesis of IP2, IP, and Ins in the cytosol",0.5105797056528306,1.9166126765682214,0.023501762632197415,0.48051212948194844,14,11,MTMR9;INPP5A;INPP4B;INPP4A;INPP1;IMPA2;OCRL;SYNJ1;IMPA1;INPP5B;ISYNA1,MTMR9;INPP5A;INPP4B;INPP4A;INPP1;IMPA2;OCRL;SYNJ1
Glycogen storage disease type IV (GBE1),0.632357320099237,1.739066485143978,0.30126182965299686,0.4805478868841922,3,2,GBE1;GYG2,GBE1;GYG2
Biosynthesis of maresins,0.6273771841082568,1.736783650817271,0.314785373608903,0.4806035032783851,8,2,EPHX2;ALOX5,EPHX2
The NLRP1 inflammasome,0.7684367245657495,2.221878331720564,0.11258278145695365,0.4807348711052555,3,2,BCL2L1;BCL2,BCL2L1;BCL2
TCF7L2 mutants don't bind CTBP,0.8429441302042668,2.5351008656806076,0.011627906976744186,0.4817617513690289,3,3,CTBP1;CTBP2;TCF7L2,CTBP1;CTBP2
Defective ST3GAL3 causes MCT12 and EIEE15,0.6111221449850214,2.1503179215179777,0.020151133501259445,0.4818572696918698,8,7,KERA;LUM;OGN;FMOD;PRELP;ACAN;OMD,KERA;LUM;OGN;FMOD;PRELP;ACAN;OMD
Sema4D induced cell migration and growth-cone collapse,0.5704774716368416,2.363678308804749,0.0,0.48227873642451696,20,19,LIMK2;MYH14;MYH11;MYH10;MYL9;MYL6;MYL12B;ARHGEF11;RHOB;ROCK2;ROCK1;ARHGEF12;PLXNB1;RHOA;MYH9;RHOC;LIMK1;SEMA4D;ERBB2,LIMK2;MYH14;MYH11;MYH10;MYL9;MYL6;MYL12B;ARHGEF11;RHOB;ROCK2;ROCK1;ARHGEF12
NCAM1 interactions,0.5700880280169409,2.367979831602846,0.0,0.48243659451124227,37,18,GFRA1;COL4A1;COL4A2;COL4A3;COL4A5;COL6A5;COL6A1;COL6A2;COL6A3;COL6A6;PRNP;NCAM1;CACNB3;CACNA1S;CACNB1;NCAN;COL9A2;AGRN,GFRA1;COL4A1;COL4A2;COL4A3;COL4A5;COL6A5;COL6A1;COL6A2;COL6A3;COL6A6;PRNP;NCAM1;CACNB3
Regulation of expression of SLITs and ROBOs,0.4731321549786398,2.5922316246437167,0.0,0.48304185628230145,177,156,MAGOH;PABPC1;FAU;DAG1;ELOB;EIF4G1;EIF4A3;COL4A5;SLIT2;RNPS1;RBM8A;PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPSA;RPS28;RPS9;RPS27L;RPL14;RPL36A;RPL13A;RPL36AL;RPL13;RPL37;RPL38;RPL4;RPL12;RPL11;RPL5;RPL6;RPL7;RPL10A;RPL7A;RPL26L1;RPL8;RPL17;RPL23A;RPL27A;RPL26;RPL28;RPL3;RPL31;RPL24;RPL32;RPL23;RPL34;RPL35;RPL22;RPL35A;RPL21;RPL18;RPL10;RPS11;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPL27;RPLP2;RPLP1;RPLP0;RPS10;RPL9;NCBP2;RPS17;RPS18;UPF2;PSMA8;RPL15;ETF1;RBX1;PSMD14;PSMF1;PSMA1;PSMB3;NCBP1;PSMD3;USP33;RPL3L;PSMD7;RPS23;PSMD13;PSMD6;PSMB2;RPL37A;RPL29;RPL18A;UPF3B;PSMD9;RPS15;PSMC6;RPL22L1;RPL19;RPS26;PSMD2;RPL39;RPS27A;PSMD5;MSI1;PSMA2;GSPT1;RPL30;LDB1;PSMB8;PSMB10;ZSWIM8;PSMB5;RPL36;PSMA3;GSPT2;UBB;PSMB6;ELOC;ROBO1;PSMD11;PSMB4;ROBO2;PSME4;PSMC5;UBA52;UPF3A;RPS14;CASC3;PSMC4;CUL2;PSMD10;PSMB1;PSMB9;PSMD4,MAGOH;PABPC1;FAU;DAG1;ELOB;EIF4G1;EIF4A3;COL4A5;SLIT2;RNPS1;RBM8A;PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPSA;RPS28;RPS9;RPS27L;RPL14;RPL36A;RPL13A;RPL36AL;RPL13;RPL37;RPL38;RPL4;RPL12;RPL11;RPL5;RPL6;RPL7;RPL10A;RPL7A;RPL26L1;RPL8;RPL17;RPL23A;RPL27A;RPL26;RPL28;RPL3;RPL31;RPL24;RPL32;RPL23;RPL34;RPL35;RPL22;RPL35A;RPL21;RPL18;RPL10;RPS11;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPL27;RPLP2;RPLP1;RPLP0;RPS10;RPL9;NCBP2;RPS17;RPS18;UPF2;PSMA8;RPL15;ETF1;RBX1;PSMD14;PSMF1;PSMA1;PSMB3;NCBP1;PSMD3;USP33;RPL3L
Sensing of DNA Double Strand Breaks,0.6471078690839549,2.1640682003103557,0.012642225031605562,0.48308091580313495,6,6,MRE11;RAD50;KPNA2;NBN;ATM;KAT5,MRE11;RAD50;KPNA2;NBN
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.608104081835361,2.170759415850992,0.009696969696969697,0.4831975256287976,8,8,KERA;LUM;OGN;FMOD;PRELP;ACAN;OMD;B4GALT1,KERA;LUM;OGN;FMOD;PRELP;ACAN;OMD;B4GALT1
Platelet Aggregation (Plug Formation),0.3822730207952604,1.7324973560907573,0.004136504653567736,0.48333970467830806,37,32,FGB;F2;FGA;FGG;ITGB3;ITGA2B;GP9;GP1BB;GP1BA;TLN1;SRC;VWF;RASGRP2;RAP1B;RAP1A;SHC1;RAPGEF4;PDPK1;GP5;GRB2;SYK;AKT1;SOS1;ADRA2A;APBB1IP;CSK;CRK;PTPN1;FN1;BCAR1;RAPGEF3;PTK2,FGB;F2;FGA;FGG;ITGB3;ITGA2B;GP9;GP1BB;GP1BA;TLN1;SRC;VWF;RASGRP2;RAP1B;RAP1A
Potassium Channels,0.5487870373807848,2.1510938045869104,0.002178649237472767,0.4833960383954191,103,15,KCNMA1;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNG5;GNB4;GNG4;ABCC9;GNB5;GNG10;KCNAB2,KCNMA1;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNG5;GNB4
NEP/NS2 Interacts with the Cellular Export Machinery,0.48449593628353105,2.166770361248417,0.0,0.48353786013658434,38,31,NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;XPO1;AAAS;TPR;RAE1;RAN;NUP50;POM121C;NDC1;RANBP2;SEC13;NUP58;NUP107;POM121;NUP214;NUP35;NUP43;NUP93;NUP85;NUP188;SEH1L;NUP155,NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;XPO1;AAAS;TPR;RAE1;RAN;NUP50;POM121C;NDC1;RANBP2;SEC13;NUP58;NUP107;POM121;NUP214
Interleukin-6 family signaling,0.45399225588685627,1.7262280763006337,0.052878965922444184,0.48400983373220224,24,11,CNTFR;IL6ST;JAK1;PTPN11;STAT1;CTF1;JAK2;OSMR;STAT3;CBL;TYK2,CNTFR;IL6ST;JAK1;PTPN11;STAT1;CTF1
Mtb iron assimilation by chelation,0.9784636760619294,2.6062360389653607,0.037848605577689244,0.4840352080782552,6,1,LTF,LTF
Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,0.512372403777604,1.727262822965008,0.15881561238223418,0.4841043219239756,8,5,PLCB3;GNA11;GNAQ;PLCB1;PLCB2,PLCB3;GNA11;GNAQ
Regorafenib-resistant KIT mutants,0.9793568876538309,2.5829363913960344,0.0536779324055666,0.4841236233694471,1,1,KIT,KIT
NFG and proNGF binds to p75NTR,0.9481937276697099,2.5014334674727556,0.07992202729044834,0.48420128761797143,3,1,NGFR,NGFR
Biosynthesis of maresin conjugates in tissue regeneration (MCTR),0.9014489876935304,2.369377098769116,0.19960474308300397,0.48426154436251617,2,1,GSTM4,GSTM4
Advanced glycosylation endproduct receptor signaling,0.4551272935152271,1.7279238582320127,0.03178206583427923,0.48451969419001256,13,12,MAPK3;DDOST;S100B;S100A12;LGALS3;CAPZA2;PRKCSH;MAPK1;SAA1;HMGB1;APP;CAPZA1,MAPK3;DDOST;S100B;S100A12;LGALS3;CAPZA2;PRKCSH;MAPK1;SAA1
Retinoid metabolism disease events,0.82602223104407,2.1583088277243068,0.37896825396825395,0.48480481189937813,1,1,RBP4,RBP4
Intrinsic Pathway of Fibrin Clot Formation,0.6083128516510837,2.560165748744405,0.0,0.48494723277178214,23,23,A2M;KNG1;KLKB1;F12;F11;F10;F9;F2;GP9;GP1BB;GP1BA;VWF;C1QBP;PROS1;PROC;SERPING1;SERPIND1;SERPINC1;SERPINA5;GP5;SERPINE2;F8;PRCP,A2M;KNG1;KLKB1;F12;F11;F10;F9;F2;GP9;GP1BB;GP1BA;VWF;C1QBP;PROS1;PROC;SERPING1;SERPIND1;SERPINC1
"Adrenaline,noradrenaline inhibits insulin secretion",0.6007240028357658,2.5354895419998034,0.0,0.484953069588322,28,19,CACNA2D2;GNAI1;GNAI2;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;ADCY5;ADCY6;GNG5;GNB4;CACNB3;GNG4;ADRA2A;GNB5;GNG10,CACNA2D2;GNAI1;GNAI2;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;ADCY5;ADCY6;GNG5;GNB4;CACNB3
GP1b-IX-V activation signalling,0.654236855645539,2.4013471054439313,0.001177856301531213,0.4850631197933488,10,10,PIK3R1;FLNA;GP9;GP1BB;GP1BA;SRC;VWF;YWHAZ;RAF1;GP5,PIK3R1;FLNA;GP9;GP1BB;GP1BA;SRC;VWF;YWHAZ
SUMOylation of chromatin organization proteins,0.3620536967106978,1.728379076830098,0.001004016064257028,0.48512335871087625,58,53,CHD3;CBX5;CBX8;NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;HDAC4;HDAC2;HDAC1;SUMO3;SUMO1;SUMO2;AAAS;TPR;RAE1;NUP50;POM121C;NDC1;RANBP2;SEC13;NUP58;NUP107;PHC3;POM121;UBE2I;NUP214;NUP35;NUP43;NUP93;RNF2;ZBED1;L3MBTL2;NUP85;PIAS1;PHC2;RING1;NUP188;PHC1;CBX4;SUZ12;SEH1L;PIAS2;PCGF2;CBX2;SATB1;NUP155,CHD3;CBX5;CBX8;NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;HDAC4;HDAC2;HDAC1;SUMO3;SUMO1;SUMO2;AAAS;TPR;RAE1;NUP50;POM121C;NDC1;RANBP2;SEC13;NUP58;NUP107;PHC3;POM121;UBE2I;NUP214
NOSTRIN mediated eNOS trafficking,0.6521379284949241,2.1515699981702365,0.027851458885941646,0.48515443975895167,5,5,CAV1;NOSTRIN;NOS3;DNM2;WASL,CAV1;NOSTRIN;NOS3
Mitotic Prophase,0.33716010210112457,1.7227237072695487,0.0,0.4851851866022091,112,79,MAPK3;LMNA;LMNB1;LPIN1;NEK9;NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;EMD;GORASP2;VRK1;AAAS;TPR;RAE1;RAB2A;RAB1A;SET;SMC2;USO1;NUMA1;NUP50;POM121C;NCAPD3;RAB1B;NDC1;RANBP2;SEC13;NUP58;NEK7;NUP107;ARPP19;TMPO;SMC4;CTDNEP1;PRKCB;MAPK1;NEK6;POM121;NUP214;NUP35;NCAPG2;CDK1;LEMD2;NUP43;NUP93;LEMD3;LPIN2;PPP2CB;CCNB1;LPIN3;PRKCA;NCAPH2;H2AFX;NUP85;CCNB2;NUP188;VRK2;RB1;GORASP1;MASTL;PPP2R1A;SEH1L;ENSA;PPP2R1B;PLK1;BANF1;PPP2CA;PHF8;GOLGA2;BLZF1;NUP155;PPP2R2D,MAPK3;LMNA;LMNB1;LPIN1;NEK9;NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;EMD;GORASP2;VRK1;AAAS;TPR;RAE1;RAB2A;RAB1A;SET;SMC2;USO1;NUMA1;NUP50;POM121C;NCAPD3;RAB1B;NDC1;RANBP2;SEC13;NUP58;NEK7;NUP107;ARPP19;TMPO;SMC4;CTDNEP1;PRKCB;MAPK1;NEK6;POM121;NUP214;NUP35;NCAPG2;CDK1;LEMD2;NUP43;NUP93;LEMD3;LPIN2
Sperm Motility And Taxes,0.7748114331083837,2.1708651928030176,0.45473684210526316,0.4852730542476071,9,1,HVCN1,HVCN1
ADP signalling through P2Y purinoceptor 12,0.6393580592372214,2.611576066358226,0.0,0.4853654429046649,22,15,GNAI1;GNAI2;GNAI3;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNG5;GNB4;GNG4;GNB5;GNG10,GNAI1;GNAI2;GNAI3;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNG5;GNB4
PLC-gamma1 signalling,0.6595871377530643,1.7290024155563257,0.6772277227722773,0.4855822161010909,3,1,PLCG1,PLCG1
Plasma lipoprotein assembly,0.6195394323072444,2.5166273752624786,0.0,0.4856014352457562,19,18,MTTP;A2M;P4HB;APOA1;APOE;APOA2;APOA4;APOB;APOC1;APOC2;APOC3;APOC4;PRKACB;PRKACA;BMP1;ABCA1;PRKACG;SAR1B,MTTP;A2M;P4HB;APOA1;APOE;APOA2;APOA4;APOB;APOC1;APOC2;APOC3;APOC4
p130Cas linkage to MAPK signaling for integrins,0.6537485400942427,2.594430987746191,0.0,0.48569909812522616,15,15,FGB;FGA;FGG;ITGB3;ITGA2B;TLN1;SRC;VWF;RAP1B;RAP1A;APBB1IP;CRK;FN1;BCAR1;PTK2,FGB;FGA;FGG;ITGB3;ITGA2B;TLN1;SRC;VWF;RAP1B;RAP1A
"Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)",0.9373759428344576,2.540186448878541,0.12778904665314403,0.4857019952441957,1,1,CYP7B1,CYP7B1
Interactions of Vpr with host cellular proteins,0.49703169444035616,2.210474882136232,0.0,0.48574960048547927,43,36,NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;HMGA1;SLC25A6;SLC25A5;AAAS;TPR;RAE1;NUP50;POM121C;NDC1;RANBP2;SEC13;NUP58;SLC25A4;NUP107;KPNA1;POM121;PSIP1;NUP214;NUP35;NUP43;NUP93;NUP85;NUP188;SEH1L;BANF1;NUP155,NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;HMGA1;SLC25A6;SLC25A5;AAAS;TPR;RAE1;NUP50;POM121C;NDC1;RANBP2;SEC13;NUP58;SLC25A4;NUP107;KPNA1;POM121;PSIP1;NUP214
APOBEC3G mediated resistance to HIV-1 infection,0.5241840506116335,1.723276929511153,0.13660477453580902,0.48578918978387176,11,5,HMGA1;PPIA;PSIP1;BANF1;APOBEC3G,HMGA1;PPIA;PSIP1
Masitinib-resistant KIT mutants,0.9793568876538309,2.6190850294926014,0.04233870967741935,0.4857996504389999,1,1,KIT,KIT
Drug resistance of KIT mutants,0.9793568876538309,2.546022162880428,0.04093567251461988,0.4858012215689026,1,1,KIT,KIT
Defective SLC35A2 causes congenital disorder of glycosylation 2M (CDG2M),0.8731639539499827,2.3708189322745934,0.2383838383838384,0.48614064919961913,1,1,SLC35A2,SLC35A2
Defective PMM2 causes PMM2-CDG (CDG-1a),0.9723104406510521,2.55142234568872,0.05708661417322835,0.48618987841570005,1,1,PMM2,PMM2
FMO oxidises nucleophiles,0.9324069478908181,2.503458472765426,0.00911854103343465,0.4862437564915006,3,2,FMO3;FMO1,FMO3;FMO1
Defective F9 activation,0.7387924409245117,2.509191809592529,0.0,0.48625774600433297,6,6,F11;F9;GP9;GP1BB;GP1BA;GP5,F11;F9;GP9;GP1BB;GP1BA
Activated NTRK3 signals through PLCG1,0.6595871377530643,1.720393811241776,0.6764132553606238,0.48643485443760753,3,1,PLCG1,PLCG1
Drug resistance of PDGFR mutants,0.9704247717348156,2.5209113437401327,0.044921875,0.486438547504439,1,1,PDGFRA,PDGFRA
Ceramide signalling,0.8767245657568117,2.3795575305617547,0.03924646781789639,0.4865033451280582,3,2,NGFR;SMPD2,NGFR;SMPD2
Major pathway of rRNA processing in the nucleolus and cytosol,0.3991780934248204,2.205297005411371,0.0,0.4866108918622253,189,175,LAS1L;KRR1;NCL;NOP56;NOP58;NOL11;FBL;FAU;DDX49;EXOSC4;DDX21;FTSJ3;EBNA1BP2;IMP3;HEATR1;WDR18;WDR12;XRN2;BMS1;PWP2;RBM28;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPSA;SENP3;RPS28;RPS9;RPS27L;RPL14;RPL36A;RPL13A;RPL36AL;RPL13;RPL37;RPL38;RPL4;RPL12;RPL11;RPL5;RPL6;RPL7;RPL10A;RPL7A;RPL26L1;RPL8;RPL17;RPL23A;RPL27A;RPL26;RPL28;RPL3;RPL31;RPL24;RPL32;RPL23;RPL34;RPL35;RPL22;RPL35A;RPL21;RPL18;RPL10;RPS11;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPL27;RPP40;RPLP2;RPP14;RPLP1;RPLP0;RPS10;RPL9;RPP30;RPS17;RPS18;TEX10;DDX52;RPL15;MPHOSPH10;WDR3;BYSL;RCL1;UTP20;UTP6;RPL3L;NOL9;LTV1;WDR43;UTP3;RPS23;DDX47;UTP18;UTP4;RPP38;NOP14;RRP36;WDR46;RPL37A;WDR36;RRP7A;UTP11;PDCD11;PES1;WDR75;UTP15;RPL29;TSR1;GNL3;RPL18A;EMG1;RPS15;EXOSC1;NIP7;UTP14A;SNU13;RRP1;RPL22L1;RPL19;RPS26;EXOSC2;RIOK1;IMP4;RPL39;RPS27A;RIOK3;NOL12;RPL30;TBL3;FCF1;EXOSC8;NOB1;RRP9;RPL36;EXOSC10;DIS3;RIOK2;EXOSC5;EXOSC7;DHX37;DCAF13;NOC4L;UBA52;ISG20L2;ERI1;RPP25;DIEXF;NOL6;EXOSC9;EXOSC3;RPS14;C1D;CSNK1D;BOP1;EXOSC6;PELP1;MPHOSPH6;CSNK1E;PNO1,LAS1L;KRR1;NCL;NOP56;NOP58;NOL11;FBL;FAU;DDX49;EXOSC4;DDX21;FTSJ3;EBNA1BP2;IMP3;HEATR1;WDR18;WDR12;XRN2;BMS1;PWP2;RBM28;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPSA;SENP3;RPS28;RPS9;RPS27L;RPL14;RPL36A;RPL13A;RPL36AL;RPL13;RPL37;RPL38;RPL4;RPL12;RPL11;RPL5;RPL6;RPL7;RPL10A;RPL7A;RPL26L1;RPL8;RPL17;RPL23A;RPL27A;RPL26;RPL28;RPL3;RPL31;RPL24;RPL32;RPL23;RPL34;RPL35;RPL22;RPL35A;RPL21;RPL18;RPL10;RPS11;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPL27;RPP40;RPLP2;RPP14;RPLP1;RPLP0;RPS10;RPL9;RPP30;RPS17;RPS18;TEX10;DDX52;RPL15;MPHOSPH10;WDR3;BYSL;RCL1;UTP20;UTP6;RPL3L;NOL9;LTV1;WDR43;UTP3;RPS23;DDX47;UTP18;UTP4;RPP38;NOP14;RRP36;WDR46;RPL37A;WDR36;RRP7A;UTP11;PDCD11;PES1;WDR75;UTP15
Rhesus blood group biosynthesis,0.8300913060738435,2.1522791540030206,0.3659491193737769,0.48681623979605204,2,1,RHD,RHD
mRNA 3'-end processing,0.44234412894730774,2.1716015701448907,0.0,0.4869628757407223,57,55,MAGOH;PABPN1;NUDT21;DDX39B;DDX39A;FIP1L1;EIF4A3;CPSF1;CPSF2;CSTF3;SYMPK;SRSF9;THOC3;THOC2;THOC1;ALYREF;SRSF7;SRSF6;SRSF5;SRRM1;SRSF4;SRSF3;SRSF2;SRSF11;SRSF1;WDR33;U2AF1;U2AF2;U2AF1L4;RNPS1;RBM8A;SARNP;NCBP2;CSTF2;NCBP1;CPSF3;SLU7;CSTF2T;FYTTD1;PCF11;CHTOP;THOC5;CSTF1;UPF3B;THOC6;CLP1;PAPOLA;CPSF7;DHX38;CDC40;ZC3H11A;CPSF4;THOC7;CASC3;POLDIP3,MAGOH;PABPN1;NUDT21;DDX39B;DDX39A;FIP1L1;EIF4A3;CPSF1;CPSF2;CSTF3;SYMPK;SRSF9;THOC3;THOC2;THOC1;ALYREF;SRSF7;SRSF6;SRSF5;SRRM1;SRSF4;SRSF3;SRSF2;SRSF11;SRSF1;WDR33;U2AF1;U2AF2;U2AF1L4;RNPS1;RBM8A;SARNP;NCBP2;CSTF2;NCBP1;CPSF3;SLU7;CSTF2T;FYTTD1;PCF11
RHO GTPases Activate ROCKs,0.5970283833097098,2.469232569081285,0.0,0.48701713577302425,19,19,CFL1;LIMK2;MYH14;MYH11;MYH10;MYL9;MYL6;MYL12B;RHOB;ROCK2;ROCK1;PPP1R12A;PPP1R12B;PPP1CB;PAK1;RHOA;MYH9;RHOC;LIMK1,CFL1;LIMK2;MYH14;MYH11;MYH10;MYL9;MYL6;MYL12B;RHOB;ROCK2;ROCK1;PPP1R12A;PPP1R12B
Activated NTRK2 signals through PLCG1,0.6595871377530643,1.718649833242338,0.672514619883041,0.48702808786477586,4,1,PLCG1,PLCG1
Activation of GABAB receptors,0.5833057065459262,2.4028018282798955,0.0,0.48706648592127955,43,20,GNAI1;GNAI2;GNAI3;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNAL;ADCY5;ADCY6;GNG5;GNB4;ADCY3;GNG4;GNB5;ADCY7;GNG10,GNAI1;GNAI2;GNAI3;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNAL;ADCY5;ADCY6;GNG5;GNB4
Extrinsic Pathway of Fibrin Clot Formation,0.6901201180988896,2.184769490024401,0.046153846153846156,0.4871820543134006,5,4,F10;F9;F3;F7,F10;F9;F3
Signaling by MST1,0.6637396236757978,2.191444666360237,0.031207598371777476,0.4871831672516803,5,5,MST1;HPN;SPINT1;SPINT2;MST1R,MST1;HPN;SPINT1;SPINT2
Adenylate cyclase inhibitory pathway,0.6199304809775863,2.200483785460766,0.014669926650366748,0.4876282020597284,14,8,GNAI1;GNAI2;GNAI3;GNAL;ADCY5;ADCY6;ADCY3;ADCY7,GNAI1;GNAI2;GNAI3;GNAL;ADCY5;ADCY6
NOSIP mediated eNOS trafficking,0.9467990074441683,2.5613351923880914,0.009316770186335404,0.4878121340498602,2,2,NOSIP;NOS3,NOSIP;NOS3
Defective F9 secretion,0.9389638745533937,2.3915166249712425,0.14559386973180077,0.48804226380513593,1,1,F9,F9
"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",0.4382941863091868,1.7164118755503763,0.05110336817653891,0.48815035172344307,13,12,CLTC;ROR2;ROR1;CLTA;CLTB;FZD2;AP2A2;AP2B1;WNT5A;AP2A1;AP2S1;AP2M1,CLTC;ROR2;ROR1;CLTA;CLTB;FZD2;AP2A2;AP2B1;WNT5A;AP2A1
Signaling by ROBO receptors,0.38992995401710834,2.173013191715592,0.0,0.48827462389758663,223,197,MAGOH;PABPC1;CAP2;NTN1;NRP1;FAU;DAG1;ELOB;EIF4G1;EIF4A3;COL4A5;CXCL12;SLIT2;SRC;ABL1;RNPS1;RBM8A;PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPSA;RPS28;RPS9;RPS27L;RPL14;RPL36A;RPL13A;RPL36AL;RPL13;RPL37;RPL38;RPL4;RPL12;RPL11;RPL5;RPL6;RPL7;RPL10A;RPL7A;RPL26L1;RPL8;RPL17;RPL23A;RPL27A;RPL26;RPL28;RPL3;RPL31;RPL24;RPL32;RPL23;RPL34;RPL35;RPL22;RPL35A;RPL21;RPL18;RPL10;RPS11;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPL27;RPLP2;RPLP1;RPLP0;RPS10;RPL9;PPP3CB;NCBP2;RPS17;RPS18;UPF2;PRKACB;PSMA8;RPL15;CLASP2;ETF1;RBX1;PSMD14;PSMF1;PSMA1;PSMB3;PAK2;NCBP1;PSMD3;USP33;RPL3L;PFN1;PSMD7;RAC1;RPS23;PSMD13;ABL2;PSMD6;PRKACA;PSMB2;CLASP1;RPL37A;PRKAR2A;RPL29;PAK1;GPC1;SRGAP1;RPL18A;UPF3B;MYO9B;PSMD9;RPS15;SLIT3;PSMC6;PRKCA;ENAH;ARHGAP39;SOS1;RPL22L1;RPL19;CDC42;NCK2;RPS26;PSMD2;RPL39;RPS27A;PSMD5;MSI1;PSMA2;GSPT1;RPL30;LDB1;AKAP5;PSMB8;PSMB10;ZSWIM8;CXCR4;SRGAP2;PSMB5;RPL36;RHOA;SRGAP3;PSMA3;GSPT2;UBB;PSMB6;CAP1;ELOC;ROBO1;PSMD11;PFN2;PSMB4;ROBO2;PSME4;PRKACG;PSMC5;PAK4;UBA52;VASP;UPF3A;RPS14;NCK1;CASC3;PSMC4;CUL2;EVL;FLRT3;SOS2;PSMD10;PSMB1;PSMB9;PSMD4,MAGOH;PABPC1;CAP2;NTN1;NRP1;FAU;DAG1;ELOB;EIF4G1;EIF4A3;COL4A5;CXCL12;SLIT2;SRC;ABL1;RNPS1;RBM8A;PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPSA;RPS28;RPS9;RPS27L;RPL14;RPL36A;RPL13A;RPL36AL;RPL13;RPL37;RPL38;RPL4;RPL12;RPL11;RPL5;RPL6;RPL7;RPL10A;RPL7A;RPL26L1;RPL8;RPL17;RPL23A;RPL27A;RPL26;RPL28;RPL3;RPL31;RPL24;RPL32;RPL23;RPL34;RPL35;RPL22;RPL35A;RPL21;RPL18;RPL10;RPS11;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPL27;RPLP2;RPLP1;RPLP0;RPS10;RPL9;PPP3CB;NCBP2;RPS17;RPS18;UPF2;PRKACB;PSMA8;RPL15;CLASP2;ETF1;RBX1;PSMD14;PSMF1;PSMA1;PSMB3;PAK2
Toxicity of botulinum toxin type G (BoNT/G),0.8586740770146917,2.4059183589479343,0.26239669421487605,0.4883893803586423,4,1,VAMP2,VAMP2
MPS IIIC - Sanfilippo syndrome C,0.8923183803096484,2.489020736025969,0.24261603375527427,0.48841050982444795,1,1,HGSNAT,HGSNAT
